x_times_g,y_times_g,z_times_g,g_measured,TimeInterval,Date,,,,x_rad_per_sec,y_rad_per_sec,z_rad_per_sec,rms_rad_per_sec,TimeInterval,Date
0.051346,-0.598297,-0.721786,0.94233,59084.90121,2001-01-01 16:24:44.901 +0000,,,,-7.514116,-1.080946,-2.364303,7.951121,59080.1839,2001-01-01 16:24:40.184 +0000
0.046341,-0.654724,-0.778091,1.021942,59084.89141,2001-01-01 16:24:44.891 +0000,,,,-7.696139,-0.558007,-1.928864,7.953769,59080.17392,2001-01-01 16:24:40.174 +0000
0.005768,-0.660049,-0.822144,1.057516,59084.88159,2001-01-01 16:24:44.882 +0000,,,,-7.780058,-0.114134,-1.616494,7.947036,59080.16391,2001-01-01 16:24:40.164 +0000
-0.045929,-0.638199,-0.815613,1.036533,59084.87179,2001-01-01 16:24:44.872 +0000,,,,-7.755619,0.161099,-1.466417,7.89468,59080.15393,2001-01-01 16:24:40.154 +0000
-0.053787,-0.626114,-0.778854,1.000297,59084.862,2001-01-01 16:24:44.862 +0000,,,,-7.640257,0.146195,-1.496585,7.786827,59080.14395,2001-01-01 16:24:40.144 +0000
-0.008545,-0.628555,-0.744583,0.975508,59084.8522,2001-01-01 16:24:44.852 +0000,,,,-7.473667,-0.122622,-1.692405,7.663874,59080.13394,2001-01-01 16:24:40.134 +0000
0.049957,-0.601379,-0.734848,0.951398,59084.8424,2001-01-01 16:24:44.842 +0000,,,,-7.264332,-0.42441,-1.880367,7.515745,59080.12396,2001-01-01 16:24:40.124 +0000
0.095139,-0.578964,-0.752609,0.95235,59084.83258,2001-01-01 16:24:44.833 +0000,,,,-6.984871,-0.605475,-1.949579,7.277079,59080.11398,2001-01-01 16:24:40.114 +0000
0.101364,-0.577713,-0.806519,0.995815,59084.82278,2001-01-01 16:24:44.823 +0000,,,,-6.702225,-0.588959,-1.817358,6.969181,59080.10397,2001-01-01 16:24:40.104 +0000
0.082184,-0.562042,-0.838867,1.015492,59084.81298,2001-01-01 16:24:44.813 +0000,,,,-6.441782,-0.304791,-1.571684,6.637744,59080.09399,2001-01-01 16:24:40.094 +0000
0.043335,-0.578537,-0.862335,1.043196,59084.80319,2001-01-01 16:24:44.803 +0000,,,,-6.222681,0.160433,-1.329986,6.365247,59080.08401,2001-01-01 16:24:40.084 +0000
0.044296,-0.589813,-0.881989,1.064439,59084.79339,2001-01-01 16:24:44.793 +0000,,,,-6.041943,0.635194,-1.097121,6.17351,59080.07404,2001-01-01 16:24:40.074 +0000
0.046143,-0.583038,-0.860092,1.041313,59084.7836,2001-01-01 16:24:44.784 +0000,,,,-5.849859,0.995919,-0.888446,6.00017,59080.06403,2001-01-01 16:24:40.064 +0000
0.059158,-0.587662,-0.849472,1.033599,59084.77377,2001-01-01 16:24:44.774 +0000,,,,-5.587431,0.93586,-0.700591,5.708419,59080.05405,2001-01-01 16:24:40.054 +0000
0.073151,-0.579056,-0.824677,1.008535,59084.76397,2001-01-01 16:24:44.764 +0000,,,,-5.242191,0.436641,-0.643479,5.299555,59080.04407,2001-01-01 16:24:40.044 +0000
0.086151,-0.554733,-0.810776,0.984584,59084.75418,2001-01-01 16:24:44.754 +0000,,,,-4.831507,-0.210931,-0.718017,4.88912,59080.03406,2001-01-01 16:24:40.034 +0000
0.107864,-0.497299,-0.844254,0.98756,59084.74438,2001-01-01 16:24:44.744 +0000,,,,-4.384291,-0.677418,-0.80776,4.509255,59080.02408,2001-01-01 16:24:40.024 +0000
0.099655,-0.45488,-0.854401,0.98303,59084.73458,2001-01-01 16:24:44.735 +0000,,,,-3.982513,-0.925266,-0.780867,4.162485,59080.0141,2001-01-01 16:24:40.014 +0000
0.085129,-0.428604,-0.826447,0.952036,59084.72476,2001-01-01 16:24:44.725 +0000,,,,-3.677235,-0.929037,-0.674083,3.852215,59080.00409,2001-01-01 16:24:40.004 +0000
0.068115,-0.457413,-0.854294,0.97788,59084.71496,2001-01-01 16:24:44.715 +0000,,,,-3.434944,-0.693156,-0.563032,3.549129,59079.99411,2001-01-01 16:24:39.994 +0000
0.037125,-0.476349,-0.824631,0.957313,59084.70517,2001-01-01 16:24:44.705 +0000,,,,-3.193272,-0.348576,-0.435185,3.241585,59079.98415,2001-01-01 16:24:39.984 +0000
0.041779,-0.526871,-0.873108,1.021997,59084.69537,2001-01-01 16:24:44.695 +0000,,,,-2.924739,-0.03596,-0.317755,2.942169,59079.97417,2001-01-01 16:24:39.974 +0000
0.06572,-0.561737,-0.859741,1.027762,59084.68557,2001-01-01 16:24:44.686 +0000,,,,-2.627623,0.079629,-0.188911,2.635608,59079.96416,2001-01-01 16:24:39.964 +0000
0.123306,-0.494217,-0.851273,0.984673,59084.67575,2001-01-01 16:24:44.676 +0000,,,,-2.266378,-0.034896,-0.084653,2.268227,59079.95418,2001-01-01 16:24:39.954 +0000
0.171555,-0.526978,-0.895844,1.039904,59084.66595,2001-01-01 16:24:44.666 +0000,,,,-1.860448,-0.335852,0.003316,1.890522,59079.9442,2001-01-01 16:24:39.944 +0000
0.199142,-0.571091,-1.010239,1.161827,59084.65615,2001-01-01 16:24:44.656 +0000,,,,-1.449195,-0.620854,0.079525,1.578591,59079.93419,2001-01-01 16:24:39.934 +0000
0.131165,-0.551498,-1.027084,1.17268,59084.64636,2001-01-01 16:24:44.646 +0000,,,,-1.074015,-0.717328,0.156047,1.300929,59079.92421,2001-01-01 16:24:39.924 +0000
0.097595,-0.36264,-0.947281,1.034888,59084.63656,2001-01-01 16:24:44.637 +0000,,,,-0.751935,-0.56895,0.183461,0.960608,59079.91424,2001-01-01 16:24:39.914 +0000
0.067581,-0.570389,-0.851273,1.025059,59084.62674,2001-01-01 16:24:44.627 +0000,,,,-0.467273,-0.122424,0.170278,0.512178,59079.90423,2001-01-01 16:24:39.904 +0000
0.039902,-0.787491,-0.798599,1.12279,59084.61694,2001-01-01 16:24:44.617 +0000,,,,-0.208095,0.477583,0.197109,0.556993,59079.89425,2001-01-01 16:24:39.894 +0000
0.025803,-0.68576,-0.802567,1.056187,59084.60714,2001-01-01 16:24:44.607 +0000,,,,0.042616,0.972306,0.297896,1.01781,59079.88427,2001-01-01 16:24:39.884 +0000
-0.034042,-0.649734,-0.875443,1.091336,59084.59735,2001-01-01 16:24:44.597 +0000,,,,0.293395,1.142293,0.467951,1.268816,59079.87426,2001-01-01 16:24:39.874 +0000
-0.055817,-0.663681,-0.93222,1.144978,59084.58752,2001-01-01 16:24:44.588 +0000,,,,0.59544,0.889312,0.601036,1.227464,59079.86428,2001-01-01 16:24:39.864 +0000
-0.126984,-0.665375,-1.048248,1.24232,59084.57772,2001-01-01 16:24:44.578 +0000,,,,0.947086,0.336936,0.698939,1.224342,59079.8543,2001-01-01 16:24:39.854 +0000
-0.205292,-0.593277,-1.133682,1.280834,59084.56793,2001-01-01 16:24:44.568 +0000,,,,1.39119,-0.166355,0.802676,1.614736,59079.84432,2001-01-01 16:24:39.844 +0000
0.027176,-0.553009,-1.003937,1.14651,59084.55813,2001-01-01 16:24:44.558 +0000,,,,1.92621,-0.281834,0.900629,2.144958,59079.83431,2001-01-01 16:24:39.834 +0000
0.05249,-0.549759,-0.901001,1.056142,59084.54834,2001-01-01 16:24:44.548 +0000,,,,2.414472,0.047884,0.976755,2.604999,59079.82433,2001-01-01 16:24:39.824 +0000
-0.033905,-0.552307,-0.78363,0.9588,59084.53854,2001-01-01 16:24:44.539 +0000,,,,2.878043,0.686418,1.014478,3.127853,59079.81435,2001-01-01 16:24:39.814 +0000
-0.049591,-0.613556,-0.819122,1.031627,59084.52871,2001-01-01 16:24:44.529 +0000,,,,3.378353,1.302444,0.986261,3.752644,59079.80434,2001-01-01 16:24:39.804 +0000
-0.038315,-0.717377,-0.991211,1.242745,59084.51892,2001-01-01 16:24:44.519 +0000,,,,3.898997,1.507181,0.915491,4.279241,59079.79436,2001-01-01 16:24:39.794 +0000
-0.042557,-0.751404,-0.965149,1.233235,59084.50912,2001-01-01 16:24:44.509 +0000,,,,4.472283,1.179316,0.843319,4.701414,59079.78438,2001-01-01 16:24:39.784 +0000
-0.057632,-0.627335,-0.826828,1.038158,59084.49932,2001-01-01 16:24:44.499 +0000,,,,5.024033,0.60762,0.82402,5.127292,59079.77437,2001-01-01 16:24:39.774 +0000
-0.027863,-0.503525,-0.601013,0.784452,59084.48953,2001-01-01 16:24:44.490 +0000,,,,5.549178,0.187299,0.85542,5.617847,59079.76439,2001-01-01 16:24:39.764 +0000
-0.037399,-0.506714,-0.490768,0.705603,59084.47973,2001-01-01 16:24:44.480 +0000,,,,6.13894,-0.037805,0.976479,6.216231,59079.75442,2001-01-01 16:24:39.754 +0000
-0.013306,-0.598984,-0.599411,0.849907,59084.46991,2001-01-01 16:24:44.470 +0000,,,,6.750755,-0.0635,1.171941,6.85202,59079.74444,2001-01-01 16:24:39.744 +0000
0.129776,-0.63974,-0.66011,0.921944,59084.46011,2001-01-01 16:24:44.460 +0000,,,,7.164213,0.090379,1.242698,7.271755,59079.73443,2001-01-01 16:24:39.734 +0000
0.217453,-0.632401,-0.715424,0.954925,59084.45031,2001-01-01 16:24:44.450 +0000,,,,7.642559,0.22903,1.168617,7.73478,59079.72445,2001-01-01 16:24:39.724 +0000
0.157318,-0.643051,-0.735184,0.984148,59084.44052,2001-01-01 16:24:44.441 +0000,,,,8.393013,0.475571,1.133476,8.482547,59079.71447,2001-01-01 16:24:39.714 +0000
0.024078,-0.653503,-0.669434,0.952069,59084.43072,2001-01-01 16:24:44.431 +0000,,,,9.340109,0.990223,1.331869,9.486414,59079.70446,2001-01-01 16:24:39.704 +0000
-0.024704,-0.694534,-0.604172,0.958777,59084.42092,2001-01-01 16:24:44.421 +0000,,,,9.930204,1.787216,1.652102,10.224116,59079.69448,2001-01-01 16:24:39.694 +0000
0.01622,-0.704727,-0.624054,0.999977,59084.41113,2001-01-01 16:24:44.411 +0000,,,,9.908977,2.63247,1.854815,10.41912,59079.6845,2001-01-01 16:24:39.684 +0000
0.065323,-0.739883,-0.701965,1.106571,59084.4013,2001-01-01 16:24:44.401 +0000,,,,9.834783,3.092416,1.775063,10.461207,59079.67449,2001-01-01 16:24:39.674 +0000
0.07048,-0.737747,-0.7155,1.143558,59084.39151,2001-01-01 16:24:44.392 +0000,,,,10.115125,3.056637,1.442609,10.664891,59079.66451,2001-01-01 16:24:39.665 +0000
-0.011002,-0.701797,-0.74762,1.158722,59084.38171,2001-01-01 16:24:44.382 +0000,,,,11.171275,2.480059,1.027105,11.489257,59079.65453,2001-01-01 16:24:39.655 +0000
-0.120575,-0.651642,-0.763824,1.118672,59084.37191,2001-01-01 16:24:44.372 +0000,,,,12.670622,1.722088,0.789252,12.811446,59079.64455,2001-01-01 16:24:39.645 +0000
-0.176712,-0.647781,-0.760071,1.065579,59084.36212,2001-01-01 16:24:44.362 +0000,,,,13.680676,1.2543,0.866793,13.765373,59079.63454,2001-01-01 16:24:39.635 +0000
-0.268051,-0.670715,-0.748947,1.056502,59084.35232,2001-01-01 16:24:44.352 +0000,,,,13.989486,1.17748,1.154378,14.086333,59079.62456,2001-01-01 16:24:39.625 +0000
-0.337448,-0.715469,-0.687073,1.061414,59084.34252,2001-01-01 16:24:44.343 +0000,,,,13.824255,1.287764,1.42757,13.957304,59079.61458,2001-01-01 16:24:39.615 +0000
-0.429321,-0.75769,-0.588608,1.043459,59084.3327,2001-01-01 16:24:44.333 +0000,,,,13.178398,1.492289,1.613919,13.360458,59079.60457,2001-01-01 16:24:39.605 +0000
-0.501511,-0.801392,-0.557297,1.090609,59084.3229,2001-01-01 16:24:44.323 +0000,,,,12.433178,1.48332,1.653792,12.630091,59079.59459,2001-01-01 16:24:39.595 +0000
-0.539612,-0.853516,-0.531342,1.146564,59084.31311,2001-01-01 16:24:44.313 +0000,,,,11.790316,1.269395,1.494032,11.952198,59079.58462,2001-01-01 16:24:39.585 +0000
-0.493317,-0.851791,-0.485489,1.132,59084.30331,2001-01-01 16:24:44.303 +0000,,,,11.075045,0.819986,1.332287,11.18499,59079.57461,2001-01-01 16:24:39.575 +0000
-0.371658,-0.770767,-0.49028,1.136318,59084.29351,2001-01-01 16:24:44.294 +0000,,,,10.191119,0.392886,1.194987,10.268459,59079.56463,2001-01-01 16:24:39.565 +0000
-0.324677,-0.659988,-0.521271,1.12702,59084.28372,2001-01-01 16:24:44.284 +0000,,,,9.107261,0.052012,1.092433,9.172694,59079.55465,2001-01-01 16:24:39.555 +0000
-0.37767,-0.663681,-0.566696,1.180782,59084.27392,2001-01-01 16:24:44.274 +0000,,,,7.881814,-0.081274,0.974469,7.94224,59079.54467,2001-01-01 16:24:39.545 +0000
-0.410187,-0.688156,-0.638824,1.241537,59084.26413,2001-01-01 16:24:44.264 +0000,,,,6.759761,-0.009917,0.870536,6.815592,59079.53466,2001-01-01 16:24:39.535 +0000
-0.486435,-0.681625,-0.672897,1.218689,59084.2543,2001-01-01 16:24:44.254 +0000,,,,5.809139,0.080772,0.779462,5.861756,59079.52468,2001-01-01 16:24:39.525 +0000
-0.551178,-0.756317,-0.682465,1.268347,59084.2445,2001-01-01 16:24:44.245 +0000,,,,5.024,0.086415,0.710038,5.074662,59079.5147,2001-01-01 16:24:39.515 +0000
-0.565842,-0.786392,-0.721039,1.301769,59084.23471,2001-01-01 16:24:44.235 +0000,,,,4.327523,0.012304,0.671346,4.379305,59079.50469,2001-01-01 16:24:39.505 +0000
-0.675842,-0.778427,-0.753113,1.279637,59084.22491,2001-01-01 16:24:44.225 +0000,,,,3.610498,-0.08934,0.704182,3.679613,59079.49471,2001-01-01 16:24:39.495 +0000
-0.750244,-0.835022,-0.74472,1.289966,59084.21511,2001-01-01 16:24:44.215 +0000,,,,2.827857,-0.100414,0.765178,2.931272,59079.48473,2001-01-01 16:24:39.485 +0000
-0.79538,-0.841034,-0.631744,1.241734,59084.20532,2001-01-01 16:24:44.205 +0000,,,,1.983815,-0.013452,0.85648,2.160847,59079.47472,2001-01-01 16:24:39.475 +0000
-0.812256,-0.699173,-0.498138,1.117592,59084.19549,2001-01-01 16:24:44.195 +0000,,,,1.053485,0.06067,0.95044,1.420158,59079.46474,2001-01-01 16:24:39.465 +0000
-0.753525,-0.535675,-0.49678,1.063186,59084.1857,2001-01-01 16:24:44.186 +0000,,,,0.036774,0.046062,0.944686,0.946523,59079.45476,2001-01-01 16:24:39.455 +0000
-0.7556,-0.465302,-0.561905,1.064836,59084.1759,2001-01-01 16:24:44.176 +0000,,,,-1.029658,-0.112709,0.812905,1.316705,59079.44475,2001-01-01 16:24:39.445 +0000
-0.74585,-0.45813,-0.560989,1.0799,59084.1661,2001-01-01 16:24:44.166 +0000,,,,-2.030949,-0.345287,0.540721,2.129872,59079.43477,2001-01-01 16:24:39.435 +0000
-0.681427,-0.495148,-0.520187,1.133236,59084.15631,2001-01-01 16:24:44.156 +0000,,,,-2.773722,-0.582173,0.174127,2.839503,59079.42479,2001-01-01 16:24:39.425 +0000
-0.641983,-0.596115,-0.438858,1.217373,59084.14651,2001-01-01 16:24:44.147 +0000,,,,-3.194551,-0.78589,-0.228851,3.297749,59079.41482,2001-01-01 16:24:39.415 +0000
-0.659897,-0.724152,-0.34613,1.31356,59084.13668,2001-01-01 16:24:44.137 +0000,,,,-3.277325,-0.907128,-0.549633,3.444683,59079.40481,2001-01-01 16:24:39.405 +0000
-0.715561,-0.812805,-0.178802,1.326295,59084.12689,2001-01-01 16:24:44.127 +0000,,,,-3.115145,-0.913904,-0.751537,3.332291,59079.39483,2001-01-01 16:24:39.395 +0000
-0.772415,-0.79245,0.00412,1.291534,59084.11709,2001-01-01 16:24:44.117 +0000,,,,-2.947983,-0.797825,-0.814835,3.160868,59079.38485,2001-01-01 16:24:39.385 +0000
-0.77565,-0.619827,0.106873,1.15765,59084.1073,2001-01-01 16:24:44.107 +0000,,,,-2.777107,-0.531164,-0.727858,2.919629,59079.37484,2001-01-01 16:24:39.375 +0000
-0.800995,-0.395798,0.208099,1.030168,59084.0975,2001-01-01 16:24:44.097 +0000,,,,-2.594248,-0.219504,-0.54155,2.659244,59079.36486,2001-01-01 16:24:39.365 +0000
-0.876617,-0.310638,0.326096,0.960183,59084.0877,2001-01-01 16:24:44.088 +0000,,,,-2.459786,0.091238,-0.281839,2.47756,59079.35488,2001-01-01 16:24:39.355 +0000
-0.966461,-0.396118,0.412933,0.971345,59084.07791,2001-01-01 16:24:44.078 +0000,,,,-2.413867,0.330717,0.04799,2.43689,59079.34487,2001-01-01 16:24:39.345 +0000
-1.039825,-0.41983,0.486053,1.013959,59084.06808,2001-01-01 16:24:44.068 +0000,,,,-2.527522,0.417476,0.270306,2.575989,59079.33489,2001-01-01 16:24:39.335 +0000
-1.032684,-0.477585,0.534378,1.109949,59084.05828,2001-01-01 16:24:44.058 +0000,,,,-2.808696,0.31831,0.314624,2.844132,59079.32491,2001-01-01 16:24:39.325 +0000
-1.019836,-0.563278,0.660385,1.220539,59084.04849,2001-01-01 16:24:44.048 +0000,,,,-3.275417,-0.045507,0.22805,3.283662,59079.31493,2001-01-01 16:24:39.315 +0000
-0.971878,-0.629623,0.767853,1.284418,59084.03869,2001-01-01 16:24:44.039 +0000,,,,-3.885512,-0.454741,-0.08696,3.912998,59079.30492,2001-01-01 16:24:39.305 +0000
-0.928055,-0.632767,0.824097,1.269514,59084.0289,2001-01-01 16:24:44.029 +0000,,,,-4.675244,-0.848809,-0.674625,4.799323,59079.29494,2001-01-01 16:24:39.295 +0000
-0.848007,-0.612015,0.837952,1.214534,59084.0191,2001-01-01 16:24:44.019 +0000,,,,-5.520528,-1.254558,-1.231647,5.793712,59079.28496,2001-01-01 16:24:39.285 +0000
-0.784912,-0.563553,0.89241,1.20592,59084.00927,2001-01-01 16:24:44.009 +0000,,,,-6.309982,-1.114766,-1.756651,6.644125,59079.27495,2001-01-01 16:24:39.275 +0000
-0.784607,-0.47728,0.929199,1.181274,59083.99948,2001-01-01 16:24:43.999 +0000,,,,-6.803114,-1.144869,-2.148835,7.225689,59079.26497,2001-01-01 16:24:39.265 +0000
-0.847549,-0.480576,0.953613,1.213799,59083.98973,2001-01-01 16:24:43.990 +0000,,,,-6.940007,-1.309391,-2.296766,7.426529,59079.25499,2001-01-01 16:24:39.255 +0000
-0.858093,-0.464096,1.056534,1.304522,59083.97993,2001-01-01 16:24:43.980 +0000,,,,-6.713356,-1.520019,-2.244444,7.239968,59079.24499,2001-01-01 16:24:39.245 +0000
-0.814682,-0.400696,1.222778,1.460099,59083.97014,2001-01-01 16:24:43.970 +0000,,,,-6.283388,-1.837769,-2.063306,6.86408,59079.23501,2001-01-01 16:24:39.235 +0000
-0.729477,-0.348175,1.504486,1.729728,59083.96034,2001-01-01 16:24:43.960 +0000,,,,-6.014405,-2.243242,-1.983456,6.718579,59079.22503,2001-01-01 16:24:39.225 +0000
-0.631165,-0.319992,1.894501,2.107726,59083.95055,2001-01-01 16:24:43.951 +0000,,,,-5.945469,-2.38383,-1.992225,6.708219,59079.21505,2001-01-01 16:24:39.215 +0000
-0.583313,-0.396179,2.184769,2.402399,59083.94072,2001-01-01 16:24:43.941 +0000,,,,-5.983217,-2.213568,-2.053847,6.702019,59079.20504,2001-01-01 16:24:39.205 +0000
-0.551544,-0.443527,2.271072,2.51768,59083.93092,2001-01-01 16:24:43.931 +0000,,,,-6.110067,-1.840042,-2.171118,6.740358,59079.19506,2001-01-01 16:24:39.195 +0000
-0.577042,-0.339478,2.375854,2.611196,59083.92113,2001-01-01 16:24:43.921 +0000,,,,-6.278797,-1.462163,-2.239531,6.824714,59079.18508,2001-01-01 16:24:39.185 +0000
-0.608383,-0.176315,2.417572,2.628209,59083.91133,2001-01-01 16:24:43.911 +0000,,,,-6.455851,-1.243849,-2.214607,6.937554,59079.17507,2001-01-01 16:24:39.175 +0000
-0.690033,0.016388,2.305618,2.47548,59083.90153,2001-01-01 16:24:43.902 +0000,,,,-6.66253,-1.097942,-2.168315,7.091994,59079.16509,2001-01-01 16:24:39.165 +0000
-0.779266,0.2659,2.018829,2.153005,59083.89171,2001-01-01 16:24:43.892 +0000,,,,-6.838144,-0.912741,-2.17962,7.23492,59079.15511,2001-01-01 16:24:39.155 +0000
-0.866592,0.436035,1.665466,1.769219,59083.88191,2001-01-01 16:24:43.882 +0000,,,,-6.887393,-0.669841,-2.158174,7.248626,59079.1451,2001-01-01 16:24:39.145 +0000
-0.917252,0.474411,1.470337,1.546991,59083.87211,2001-01-01 16:24:43.872 +0000,,,,-6.750842,-0.359524,-2.06941,7.070048,59079.13512,2001-01-01 16:24:39.135 +0000
-0.992081,0.315735,1.519882,1.561157,59083.86232,2001-01-01 16:24:43.862 +0000,,,,-6.492338,-0.045052,-2.058903,6.811136,59079.12514,2001-01-01 16:24:39.125 +0000
-1.028793,0.001633,1.894104,1.90925,59083.85252,2001-01-01 16:24:43.853 +0000,,,,-6.270912,0.043464,-2.084362,6.608388,59079.11513,2001-01-01 16:24:39.115 +0000
-1.015747,-0.242157,2.411469,2.424049,59083.84273,2001-01-01 16:24:43.843 +0000,,,,-6.133471,0.037208,-2.070595,6.473656,59079.10515,2001-01-01 16:24:39.105 +0000
-0.901031,-0.311417,2.63768,2.664442,59083.8329,2001-01-01 16:24:43.833 +0000,,,,-5.979238,0.04702,-2.025772,6.31326,59079.09517,2001-01-01 16:24:39.095 +0000
-0.699326,-0.139221,2.585342,2.618049,59083.8231,2001-01-01 16:24:43.823 +0000,,,,-5.771,0.083598,-1.94326,6.089966,59079.0852,2001-01-01 16:24:39.085 +0000
-0.407715,0.598053,2.243698,2.393606,59083.81331,2001-01-01 16:24:43.813 +0000,,,,-5.574252,0.200252,-1.785178,5.856556,59079.07519,2001-01-01 16:24:39.075 +0000
-0.078903,1.200958,1.473129,1.990923,59083.80351,2001-01-01 16:24:43.804 +0000,,,,-5.374106,0.398069,-1.547155,5.606528,59079.06521,2001-01-01 16:24:39.065 +0000
0.165771,1.368744,0.831863,1.660577,59083.79372,2001-01-01 16:24:43.794 +0000,,,,-5.169856,0.672503,-1.343506,5.383742,59079.05523,2001-01-01 16:24:39.055 +0000
0.240005,1.528961,0.374283,1.608204,59083.78392,2001-01-01 16:24:43.784 +0000,,,,-4.963477,0.810411,-1.208924,5.172462,59079.04522,2001-01-01 16:24:39.045 +0000
0.046814,1.475067,0.073151,1.487394,59083.77409,2001-01-01 16:24:43.774 +0000,,,,-4.744502,0.736395,-1.051243,4.915048,59079.03524,2001-01-01 16:24:39.035 +0000
-0.211929,1.375885,-0.117859,1.382172,59083.7643,2001-01-01 16:24:43.764 +0000,,,,-4.487341,0.570609,-0.96785,4.625858,59079.02526,2001-01-01 16:24:39.025 +0000
-0.388336,1.350708,-0.345428,1.394328,59083.7545,2001-01-01 16:24:43.755 +0000,,,,-4.173173,0.426975,-0.988846,4.309931,59079.01525,2001-01-01 16:24:39.015 +0000
-0.580948,1.243668,-0.560242,1.367026,59083.7447,2001-01-01 16:24:43.745 +0000,,,,-3.88075,0.344103,-0.986648,4.018968,59079.00527,2001-01-01 16:24:39.005 +0000
-0.592758,1.152496,-0.797073,1.408829,59083.73491,2001-01-01 16:24:43.735 +0000,,,,-3.584982,0.365806,-0.914189,3.717748,59078.99529,2001-01-01 16:24:38.995 +0000
-0.438248,1.122742,-1.056839,1.555004,59083.72508,2001-01-01 16:24:43.725 +0000,,,,-3.280401,0.469704,-0.776715,3.403665,59078.98535,2001-01-01 16:24:38.985 +0000
-0.329407,1.107498,-1.206223,1.654521,59083.71529,2001-01-01 16:24:43.715 +0000,,,,-2.989676,0.577845,-0.642552,3.112063,59078.97534,2001-01-01 16:24:38.975 +0000
-0.176544,1.194946,-1.334579,1.805964,59083.70549,2001-01-01 16:24:43.705 +0000,,,,-2.744373,0.659203,-0.555636,2.876606,59078.96536,2001-01-01 16:24:38.965 +0000
-0.058731,1.255615,-1.32933,1.842688,59083.69569,2001-01-01 16:24:43.696 +0000,,,,-2.527463,0.693601,-0.495498,2.667334,59078.95538,2001-01-01 16:24:38.955 +0000
0.020432,1.256241,-1.333038,1.847092,59083.6859,2001-01-01 16:24:43.686 +0000,,,,-2.306053,0.677935,-0.435193,2.442718,59078.94537,2001-01-01 16:24:38.945 +0000
0.090439,1.281235,-1.342056,1.872267,59083.6761,2001-01-01 16:24:43.676 +0000,,,,-2.076474,0.667739,-0.319285,2.204442,59078.93539,2001-01-01 16:24:38.935 +0000
0.145691,1.25412,-1.379349,1.883292,59083.6663,2001-01-01 16:24:43.666 +0000,,,,-1.88208,0.646892,-0.192901,1.999476,59078.92541,2001-01-01 16:24:38.925 +0000
0.201447,1.242676,-1.450302,1.933776,59083.65648,2001-01-01 16:24:43.656 +0000,,,,-1.698589,0.515126,-0.11544,1.778732,59078.9154,2001-01-01 16:24:38.915 +0000
0.236465,1.272293,-1.512024,2.007552,59083.64668,2001-01-01 16:24:43.647 +0000,,,,-1.464214,0.281004,-0.088647,1.493567,59078.90542,2001-01-01 16:24:38.905 +0000
0.229141,1.292725,-1.614166,2.107046,59083.63689,2001-01-01 16:24:43.637 +0000,,,,-1.218036,0.047921,-0.075667,1.221325,59078.89544,2001-01-01 16:24:38.895 +0000
0.227615,1.330078,-1.722946,2.224977,59083.62709,2001-01-01 16:24:43.627 +0000,,,,-1.028155,-0.021112,-0.047485,1.029468,59078.88546,2001-01-01 16:24:38.885 +0000
0.237946,1.378326,-1.83844,2.35152,59083.61729,2001-01-01 16:24:43.617 +0000,,,,-0.830222,0.125261,0.066715,0.842264,59078.87545,2001-01-01 16:24:38.875 +0000
0.250412,1.400482,-1.89299,2.412023,59083.6075,2001-01-01 16:24:43.607 +0000,,,,-0.620228,0.548813,0.260382,0.868146,59078.86548,2001-01-01 16:24:38.865 +0000
0.267151,1.389786,-1.915237,2.425829,59083.5977,2001-01-01 16:24:43.598 +0000,,,,-0.396479,0.974543,0.469094,1.151945,59078.8555,2001-01-01 16:24:38.855 +0000
0.303101,1.403397,-1.8927,2.416483,59083.58787,2001-01-01 16:24:43.588 +0000,,,,-0.113566,1.159371,0.600859,1.310752,59078.84549,2001-01-01 16:24:38.845 +0000
0.354004,1.434799,-1.852341,2.403558,59083.57808,2001-01-01 16:24:43.578 +0000,,,,0.220533,1.072233,0.588392,1.242788,59078.83551,2001-01-01 16:24:38.836 +0000
