x_rad_per_sec,y_rad_per_sec,z_rad_per_sec,rms_rad_per_sec,TimeInterval,Date
4.435178,0.091846,0.071354,4.436703,44031.23984,2001-01-01 12:13:51.240 +0000
4.62395,-0.408638,0.09429,4.642929,44031.21985,2001-01-01 12:13:51.220 +0000
3.807385,-0.584429,-0.100938,3.8533,44031.19986,2001-01-01 12:13:51.200 +0000
3.000328,-0.760969,0.254183,3.105745,44031.1799,2001-01-01 12:13:51.180 +0000
2.942943,-0.728645,1.27093,3.287416,44031.15991,2001-01-01 12:13:51.160 +0000
3.980205,-1.252006,2.548743,4.889339,44031.13995,2001-01-01 12:13:51.140 +0000
4.011528,-1.497473,3.21103,5.352148,44031.11996,2001-01-01 12:13:51.120 +0000
3.530229,-1.328705,3.534287,5.169058,44031.09998,2001-01-01 12:13:51.100 +0000
3.416049,-1.510087,3.880207,5.3857,44031.08002,2001-01-01 12:13:51.080 +0000
3.428776,-2.071843,4.160701,5.775853,44031.06003,2001-01-01 12:13:51.060 +0000
3.055303,-2.435363,4.16558,5.711211,44031.04007,2001-01-01 12:13:51.040 +0000
1.951062,-2.302202,4.063737,5.061693,44031.02008,2001-01-01 12:13:51.020 +0000
0.928756,-2.211006,4.196565,4.833455,44031.00012,2001-01-01 12:13:51.000 +0000
0.290728,-2.220941,4.670979,5.180265,44030.98013,2001-01-01 12:13:50.980 +0000
0.152236,-2.068323,5.251968,5.646619,44030.96018,2001-01-01 12:13:50.960 +0000
0.051442,-2.477731,5.14448,5.710296,44030.94022,2001-01-01 12:13:50.940 +0000
-0.415012,-3.126238,4.526564,5.516827,44030.92023,2001-01-01 12:13:50.920 +0000
-1.322269,-3.206198,3.913745,5.229293,44030.90027,2001-01-01 12:13:50.900 +0000
-2.020231,-2.848494,3.600331,5.015739,44030.88028,2001-01-01 12:13:50.880 +0000
-2.115047,-2.668908,3.449612,4.8473,44030.86029,2001-01-01 12:13:50.860 +0000
-1.809049,-2.836532,3.209581,4.649729,44030.84034,2001-01-01 12:13:50.840 +0000
-1.481615,-3.164108,2.898539,4.539635,44030.82035,2001-01-01 12:13:50.820 +0000
-1.365095,-3.201203,2.513694,4.292999,44030.80039,2001-01-01 12:13:50.800 +0000
-1.110405,-3.0728,2.240456,3.961659,44030.7804,2001-01-01 12:13:50.780 +0000
-0.779258,-2.695618,2.173281,3.54919,44030.76041,2001-01-01 12:13:50.760 +0000
-0.214697,-2.742733,1.910092,3.349199,44030.74045,2001-01-01 12:13:50.740 +0000
0.408443,-3.011196,1.29529,3.303317,44030.72046,2001-01-01 12:13:50.720 +0000
0.752854,-3.072939,0.784897,3.259725,44030.7005,2001-01-01 12:13:50.701 +0000
0.870289,-3.131851,0.6213,3.309367,44030.68052,2001-01-01 12:13:50.681 +0000
0.828918,-3.014572,0.673059,3.198087,44030.66056,2001-01-01 12:13:50.661 +0000
0.598553,-2.696352,0.621488,2.831047,44030.64057,2001-01-01 12:13:50.641 +0000
0.591742,-2.708595,-0.01322,2.772512,44030.62058,2001-01-01 12:13:50.621 +0000
0.935885,-3.356123,-0.903481,3.599405,44030.60062,2001-01-01 12:13:50.601 +0000
0.996487,-3.486437,-1.488262,3.919585,44030.58063,2001-01-01 12:13:50.581 +0000
0.809625,-3.237925,-2.165497,3.978571,44030.56067,2001-01-01 12:13:50.561 +0000
0.495369,-2.965883,-2.767792,4.086872,44030.54068,2001-01-01 12:13:50.541 +0000
0.348346,-2.844026,-3.41129,4.454967,44030.5207,2001-01-01 12:13:50.521 +0000
0.3408,-3.328893,-3.902607,5.140818,44030.50074,2001-01-01 12:13:50.501 +0000
0.084489,-3.391866,-4.30272,5.479534,44030.48075,2001-01-01 12:13:50.481 +0000
-0.247471,-2.939621,-4.404492,5.301148,44030.46079,2001-01-01 12:13:50.461 +0000
-0.326114,-2.608243,-4.350361,5.082807,44030.4408,2001-01-01 12:13:50.441 +0000
-0.459221,-2.417024,-4.523809,5.149538,44030.42081,2001-01-01 12:13:50.421 +0000
-0.611728,-1.947801,-4.704555,5.128448,44030.40085,2001-01-01 12:13:50.401 +0000
-0.653336,-1.678391,-4.734418,5.065427,44030.38086,2001-01-01 12:13:50.381 +0000
-0.577143,-1.301478,-4.407964,4.632179,44030.3609,2001-01-01 12:13:50.361 +0000
-0.480419,-0.618206,-3.837515,3.916568,44030.34092,2001-01-01 12:13:50.341 +0000
-0.513457,0.08036,-3.503056,3.541397,44030.32096,2001-01-01 12:13:50.321 +0000
-0.365594,0.279844,-3.435284,3.465999,44030.30097,2001-01-01 12:13:50.301 +0000
0.026595,0.145572,-3.142706,3.146188,44030.28098,2001-01-01 12:13:50.281 +0000
0.124201,0.722334,-2.991886,3.080353,44030.26102,2001-01-01 12:13:50.261 +0000
0.310779,1.260058,-2.716413,3.01052,44030.24103,2001-01-01 12:13:50.241 +0000
0.630393,1.161921,-2.436176,2.771716,44030.22107,2001-01-01 12:13:50.221 +0000
0.895728,0.738559,-2.266547,2.546573,44030.20108,2001-01-01 12:13:50.201 +0000
1.092272,0.72045,-2.32394,2.666984,44030.1811,2001-01-01 12:13:50.181 +0000
1.256329,1.218607,-2.529341,3.075863,44030.16114,2001-01-01 12:13:50.161 +0000
1.543969,1.48449,-2.361435,3.188091,44030.14115,2001-01-01 12:13:50.141 +0000
1.743614,1.181943,-1.99704,2.902645,44030.12119,2001-01-01 12:13:50.121 +0000
1.782154,0.935248,-1.828353,2.719124,44030.1012,2001-01-01 12:13:50.101 +0000
1.734988,1.160097,-1.784405,2.745926,44030.08121,2001-01-01 12:13:50.081 +0000
2.039122,1.500647,-1.582398,2.985623,44030.06125,2001-01-01 12:13:50.061 +0000
2.505198,1.341833,-1.327721,3.136778,44030.04126,2001-01-01 12:13:50.041 +0000
2.656422,0.913099,-1.14282,3.032551,44030.02131,2001-01-01 12:13:50.021 +0000
2.723168,1.025392,-0.986672,3.072555,44030.00132,2001-01-01 12:13:50.001 +0000
2.95791,1.607719,-0.780448,3.455878,44029.98136,2001-01-01 12:13:49.981 +0000
3.316614,1.671974,-0.750421,3.789269,44029.96137,2001-01-01 12:13:49.961 +0000
3.59138,0.868423,-0.964359,3.818659,44029.94141,2001-01-01 12:13:49.941 +0000
3.747415,0.695067,-0.896587,3.915368,44029.92145,2001-01-01 12:13:49.921 +0000
3.665778,1.767302,-0.218342,4.075409,44029.90147,2001-01-01 12:13:49.901 +0000
3.472923,2.138893,0.188586,4.08309,44029.88151,2001-01-01 12:13:49.882 +0000
3.469779,1.261048,0.166375,3.695577,44029.86152,2001-01-01 12:13:49.862 +0000
3.504143,0.564327,0.143925,3.55221,44029.84153,2001-01-01 12:13:49.842 +0000
3.632075,0.917029,0.571234,3.789356,44029.82157,2001-01-01 12:13:49.822 +0000
3.517109,1.465571,1.001714,3.939719,44029.80158,2001-01-01 12:13:49.802 +0000
3.11189,1.4907,1.371821,3.713212,44029.78162,2001-01-01 12:13:49.782 +0000
3.237895,0.690756,1.792633,3.764922,44029.76163,2001-01-01 12:13:49.762 +0000
3.540847,0.435096,2.133022,4.156523,44029.74164,2001-01-01 12:13:49.742 +0000
3.846992,0.591327,2.32379,4.533102,44029.72169,2001-01-01 12:13:49.722 +0000
3.804946,-0.058538,2.744128,4.691618,44029.7017,2001-01-01 12:13:49.702 +0000
3.642218,-1.00412,3.798083,5.357187,44029.68174,2001-01-01 12:13:49.682 +0000
2.833295,-0.370452,5.247282,5.974844,44029.66175,2001-01-01 12:13:49.662 +0000
2.065885,0.620664,6.063231,6.435516,44029.64176,2001-01-01 12:13:49.642 +0000
1.864922,-0.082528,5.651341,5.951672,44029.6218,2001-01-01 12:13:49.622 +0000
1.584664,-1.595207,4.885302,5.377919,44029.60181,2001-01-01 12:13:49.602 +0000
0.828886,-2.09063,4.225482,4.786699,44029.58185,2001-01-01 12:13:49.582 +0000
0.153266,-1.569785,3.967338,4.269366,44029.56187,2001-01-01 12:13:49.562 +0000
0.489028,-1.734609,3.559744,3.989962,44029.54191,2001-01-01 12:13:49.542 +0000
0.655722,-2.393474,3.300875,4.129705,44029.52192,2001-01-01 12:13:49.522 +0000
-0.00864,-2.492072,3.258193,4.10199,44029.50193,2001-01-01 12:13:49.502 +0000
-0.662012,-2.157825,3.350109,4.039518,44029.48197,2001-01-01 12:13:49.482 +0000
-0.552152,-2.164601,3.16388,3.873049,44029.46198,2001-01-01 12:13:49.462 +0000
-0.395805,-2.417206,3.064113,3.922797,44029.44202,2001-01-01 12:13:49.442 +0000
-0.22429,-2.517426,2.980062,3.907494,44029.42203,2001-01-01 12:13:49.422 +0000
0.107884,-2.367569,2.743619,3.62553,44029.40205,2001-01-01 12:13:49.402 +0000
0.379966,-2.406037,2.189934,3.275546,44029.38209,2001-01-01 12:13:49.382 +0000
0.645208,-2.552593,1.439891,3.000885,44029.3621,2001-01-01 12:13:49.362 +0000
0.674807,-3.073958,0.826045,3.253757,44029.34214,2001-01-01 12:13:49.342 +0000
0.649001,-3.518381,0.325948,3.592554,44029.32215,2001-01-01 12:13:49.322 +0000
0.505555,-3.386221,-0.032262,3.423904,44029.30216,2001-01-01 12:13:49.302 +0000
0.275452,-3.224221,-0.360151,3.255946,44029.2822,2001-01-01 12:13:49.282 +0000
0.25543,-3.489947,-0.543348,3.541214,44029.26221,2001-01-01 12:13:49.262 +0000
0.085987,-3.560076,-0.848826,3.66088,44029.24226,2001-01-01 12:13:49.242 +0000
-0.435913,-3.429668,-1.37093,3.719152,44029.22227,2001-01-01 12:13:49.222 +0000
-0.612647,-3.71703,-2.066942,4.296964,44029.20231,2001-01-01 12:13:49.202 +0000
-0.48318,-3.975588,-2.836831,4.907787,44029.18232,2001-01-01 12:13:49.182 +0000
-0.531818,-3.675186,-3.677825,5.226492,44029.16233,2001-01-01 12:13:49.162 +0000
-0.930142,-3.488314,-4.234509,5.564581,44029.14237,2001-01-01 12:13:49.142 +0000
-1.43252,-3.2891,-4.510911,5.763559,44029.12238,2001-01-01 12:13:49.122 +0000
-1.868995,-3.021722,-4.81163,5.981281,44029.10242,2001-01-01 12:13:49.102 +0000
-2.034901,-2.250936,-4.952682,5.808321,44029.08243,2001-01-01 12:13:49.082 +0000
-1.714073,-2.443581,-4.978843,5.804999,44029.06245,2001-01-01 12:13:49.062 +0000
-1.3898,-2.872348,-4.857953,5.812197,44029.04249,2001-01-01 12:13:49.042 +0000
-1.571098,-2.245522,-4.626876,5.377611,44029.0225,2001-01-01 12:13:49.022 +0000
-2.171682,-0.896058,-4.54698,5.118022,44029.00254,2001-01-01 12:13:49.003 +0000
-2.181957,-0.136589,-4.146285,4.687352,44028.98255,2001-01-01 12:13:48.983 +0000
-1.307306,-0.521705,-3.770699,4.024847,44028.96256,2001-01-01 12:13:48.963 +0000
-0.327868,-1.59529,-3.972736,4.293609,44028.94264,2001-01-01 12:13:48.943 +0000
0.061934,-1.576634,-4.294983,4.575641,44028.92265,2001-01-01 12:13:48.923 +0000
0.4034,-0.457566,-4.183527,4.227765,44028.90269,2001-01-01 12:13:48.903 +0000
0.806088,0.129773,-3.726152,3.814554,44028.8827,2001-01-01 12:13:48.883 +0000
0.981963,0.314539,-3.161293,3.325201,44028.86271,2001-01-01 12:13:48.863 +0000
0.968745,0.6722,-2.839664,3.074738,44028.84275,2001-01-01 12:13:48.843 +0000
1.361819,1.151272,-2.649187,3.193458,44028.82276,2001-01-01 12:13:48.823 +0000
2.027537,1.376711,-2.577991,3.557004,44028.8028,2001-01-01 12:13:48.803 +0000
2.411643,0.927282,-2.643631,3.696574,44028.78282,2001-01-01 12:13:48.783 +0000
2.357455,0.130152,-2.74975,3.624315,44028.76286,2001-01-01 12:13:48.763 +0000
2.401336,-0.37321,-2.556822,3.527469,44028.74287,2001-01-01 12:13:48.743 +0000
3.135195,0.009928,-2.063533,3.75336,44028.72288,2001-01-01 12:13:48.723 +0000
3.509228,0.437276,-1.677506,3.914067,44028.70292,2001-01-01 12:13:48.703 +0000
3.063498,0.672884,-1.473864,3.465554,44028.68293,2001-01-01 12:13:48.683 +0000
2.929897,0.706344,-1.260086,3.266655,44028.66297,2001-01-01 12:13:48.663 +0000
3.482615,0.602748,-1.10114,3.701949,44028.64298,2001-01-01 12:13:48.643 +0000
3.7578,0.608628,-0.960392,3.926047,44028.62299,2001-01-01 12:13:48.623 +0000
3.016411,0.751256,-0.790548,3.207505,44028.60304,2001-01-01 12:13:48.603 +0000
2.3832,0.826145,-0.476608,2.566966,44028.58305,2001-01-01 12:13:48.583 +0000
2.76734,0.376529,-0.190707,2.799342,44028.56309,2001-01-01 12:13:48.563 +0000
3.606591,-0.289908,-0.266576,3.628031,44028.5431,2001-01-01 12:13:48.543 +0000
3.630717,-0.305057,-0.36788,3.662035,44028.52311,2001-01-01 12:13:48.523 +0000
2.630212,0.406934,0.080755,2.662731,44028.50315,2001-01-01 12:13:48.503 +0000
1.842721,0.767241,0.836309,2.164184,44028.48316,2001-01-01 12:13:48.483 +0000
2.527726,-0.361463,1.257514,2.846295,44028.4632,2001-01-01 12:13:48.463 +0000
3.095542,-1.099304,0.822056,3.386241,44028.44322,2001-01-01 12:13:48.443 +0000
2.770178,-0.783494,0.260171,2.890577,44028.42326,2001-01-01 12:13:48.423 +0000
1.878802,-0.129895,0.329312,1.911861,44028.40327,2001-01-01 12:13:48.403 +0000
1.846864,0.315898,1.395327,2.336158,44028.38328,2001-01-01 12:13:48.383 +0000
3.501136,-0.518296,2.583051,4.381636,44028.36332,2001-01-01 12:13:48.363 +0000
4.200001,-1.74082,2.543007,5.209352,44028.34333,2001-01-01 12:13:48.343 +0000
3.595776,-2.121571,2.114697,4.680022,44028.32337,2001-01-01 12:13:48.323 +0000
2.268602,-1.345638,2.242538,3.46212,44028.30338,2001-01-01 12:13:48.303 +0000
1.624513,-0.172055,3.144304,3.543345,44028.2834,2001-01-01 12:13:48.283 +0000
2.75283,-0.861665,3.942354,4.884946,44028.26344,2001-01-01 12:13:48.263 +0000
2.976235,-2.030895,4.05389,5.423702,44028.24345,2001-01-01 12:13:48.243 +0000
2.068072,-1.961364,4.009106,4.919025,44028.22349,2001-01-01 12:13:48.223 +0000
1.019014,-1.644754,3.979796,4.425198,44028.2035,2001-01-01 12:13:48.204 +0000
0.532311,-1.254377,4.317373,4.527309,44028.18351,2001-01-01 12:13:48.184 +0000
0.889893,-1.441624,4.735946,5.029848,44028.16355,2001-01-01 12:13:48.164 +0000
1.02439,-2.240137,4.447321,5.083921,44028.14356,2001-01-01 12:13:48.144 +0000
0.428548,-2.682311,3.73501,4.618306,44028.12361,2001-01-01 12:13:48.124 +0000
-0.333161,-2.523994,3.368283,4.222188,44028.10362,2001-01-01 12:13:48.104 +0000
-0.729918,-2.117158,3.444638,4.108609,44028.08363,2001-01-01 12:13:48.084 +0000
-0.541571,-2.217892,3.576541,4.243111,44028.06367,2001-01-01 12:13:48.064 +0000
-0.614505,-2.392558,3.613922,4.377485,44028.04368,2001-01-01 12:13:48.044 +0000
-0.955538,-2.448551,3.473934,4.356223,44028.02372,2001-01-01 12:13:48.024 +0000
-0.972862,-2.42657,3.323098,4.228201,44028.00373,2001-01-01 12:13:48.004 +0000
-0.816026,-2.23409,3.143055,3.941554,44027.98377,2001-01-01 12:13:47.984 +0000
-0.700799,-2.047383,2.796059,3.535653,44027.96378,2001-01-01 12:13:47.964 +0000
-0.409343,-2.437647,2.134473,3.265832,44027.94382,2001-01-01 12:13:47.944 +0000
0.062924,-2.812116,1.345843,3.118213,44027.92386,2001-01-01 12:13:47.924 +0000
0.338719,-2.847607,0.703489,2.952709,44027.90387,2001-01-01 12:13:47.904 +0000
0.125014,-2.616216,0.430016,2.654267,44027.88391,2001-01-01 12:13:47.884 +0000
-0.242973,-2.433955,0.151362,2.450731,44027.86393,2001-01-01 12:13:47.864 +0000
-0.254722,-2.987955,-0.294918,3.01326,44027.84394,2001-01-01 12:13:47.844 +0000
-0.27931,-3.398419,-0.847457,3.513609,44027.82398,2001-01-01 12:13:47.824 +0000
-0.458314,-3.158127,-1.406012,3.487218,44027.80399,2001-01-01 12:13:47.804 +0000
-0.6339,-2.754818,-1.953233,3.435982,44027.78403,2001-01-01 12:13:47.784 +0000
-0.588934,-2.43335,-2.064929,3.245299,44027.76404,2001-01-01 12:13:47.764 +0000
-0.366998,-2.14322,-1.979807,2.9407,44027.74405,2001-01-01 12:13:47.744 +0000
-0.24148,-1.8938,-1.958268,2.734886,44027.72409,2001-01-01 12:13:47.724 +0000
-0.488517,-1.986401,-2.281305,3.064114,44027.70411,2001-01-01 12:13:47.704 +0000
-0.838205,-2.046427,-2.753647,3.531716,44027.68415,2001-01-01 12:13:47.684 +0000
-0.883484,-1.707099,-2.938658,3.511473,44027.66416,2001-01-01 12:13:47.664 +0000
-0.517017,-1.420321,-2.958335,3.322102,44027.64417,2001-01-01 12:13:47.644 +0000
-0.279851,-1.578168,-3.102691,3.492223,44027.62421,2001-01-01 12:13:47.624 +0000
-0.487268,-1.30801,-3.210608,3.500903,44027.60422,2001-01-01 12:13:47.604 +0000
-0.90368,-0.474668,-3.396261,3.546341,44027.58426,2001-01-01 12:13:47.584 +0000
-1.281145,0.280234,-3.43719,3.678877,44027.56427,2001-01-01 12:13:47.564 +0000
-1.209831,0.954639,-3.423582,3.754456,44027.54432,2001-01-01 12:13:47.544 +0000
-0.65248,0.870822,-3.877984,4.027756,44027.52433,2001-01-01 12:13:47.524 +0000
0.266412,-0.144073,-4.875561,4.88496,44027.50434,2001-01-01 12:13:47.504 +0000
1.334847,-0.868481,-5.623956,5.84508,44027.48438,2001-01-01 12:13:47.484 +0000
2.112216,-0.585885,-5.73274,6.137509,44027.46439,2001-01-01 12:13:47.464 +0000
2.671675,-0.12543,-5.367991,5.997408,44027.44443,2001-01-01 12:13:47.444 +0000
2.583771,0.5112,-5.077542,5.72002,44027.42444,2001-01-01 12:13:47.424 +0000
2.481539,1.577532,-5.051212,5.844774,44027.40445,2001-01-01 12:13:47.404 +0000
3.158726,1.528965,-5.07536,6.170458,44027.38449,2001-01-01 12:13:47.384 +0000
4.30415,0.017156,-5.058178,6.641624,44027.36451,2001-01-01 12:13:47.365 +0000
4.827935,-1.027832,-5.192847,7.164569,44027.34455,2001-01-01 12:13:47.345 +0000
4.223006,-0.394731,-4.884508,6.469004,44027.32456,2001-01-01 12:13:47.325 +0000
3.516932,0.787826,-3.783373,5.225264,44027.30457,2001-01-01 12:13:47.305 +0000
3.203881,0.471191,-2.51096,4.09778,44027.28461,2001-01-01 12:13:47.285 +0000
2.878585,0.125788,-1.663819,3.327217,44027.26462,2001-01-01 12:13:47.265 +0000
2.312833,0.531065,-1.308651,2.709944,44027.24466,2001-01-01 12:13:47.245 +0000
1.622726,0.920603,-0.820715,2.038216,44027.22467,2001-01-01 12:13:47.225 +0000
1.215592,0.779614,0.002879,1.444116,44027.20468,2001-01-01 12:13:47.205 +0000
0.88872,0.258113,0.719061,1.171962,44027.18473,2001-01-01 12:13:47.185 +0000
0.186712,0.249379,0.840432,0.896313,44027.16474,2001-01-01 12:13:47.165 +0000
-0.68928,0.473454,0.817883,1.1697,44027.14478,2001-01-01 12:13:47.145 +0000
-0.986575,0.415795,0.851294,1.367815,44027.12479,2001-01-01 12:13:47.125 +0000
-0.714288,-0.069902,0.798889,1.073927,44027.10483,2001-01-01 12:13:47.105 +0000
-0.324314,-0.702859,0.61091,0.986104,44027.08484,2001-01-01 12:13:47.085 +0000
-0.187628,-0.985493,0.436296,1.093963,44027.06485,2001-01-01 12:13:47.065 +0000
-0.488714,-0.802634,0.377136,1.012568,44027.04489,2001-01-01 12:13:47.045 +0000
-0.864808,-0.67344,0.606114,1.252513,44027.02491,2001-01-01 12:13:47.025 +0000
-1.283352,-0.567742,0.823115,1.626912,44027.00495,2001-01-01 12:13:47.005 +0000
-1.778101,-0.503169,0.804641,2.015508,44026.98496,2001-01-01 12:13:46.985 +0000
-2.007767,-0.939735,0.524328,2.27797,44026.96497,2001-01-01 12:13:46.965 +0000
-1.604645,-2.223136,0.081763,2.742974,44026.94506,2001-01-01 12:13:46.945 +0000
-1.064043,-3.342532,-0.846493,3.608498,44026.92507,2001-01-01 12:13:46.925 +0000
-0.914687,-3.738962,-1.802862,4.250506,44026.90511,2001-01-01 12:13:46.905 +0000
-1.163399,-3.082577,-2.086274,3.899785,44026.88512,2001-01-01 12:13:46.885 +0000
-1.460772,-1.722203,-1.565203,2.747671,44026.86513,2001-01-01 12:13:46.865 +0000
-1.284629,-2.214605,-0.861733,2.701357,44026.84518,2001-01-01 12:13:46.845 +0000
-0.946193,-3.803046,-0.580524,3.961748,44026.82519,2001-01-01 12:13:46.825 +0000
-0.946369,-4.838411,-0.974129,5.025412,44026.80523,2001-01-01 12:13:46.805 +0000
-0.847951,-5.295745,-1.56204,5.586045,44026.78524,2001-01-01 12:13:46.785 +0000
-0.124679,-5.680884,-2.431222,6.18052,44026.76525,2001-01-01 12:13:46.765 +0000
1.150373,-6.261105,-3.089928,7.076188,44026.74529,2001-01-01 12:13:46.745 +0000
2.235815,-6.474449,-3.524386,7.703159,44026.7253,2001-01-01 12:13:46.725 +0000
2.461563,-5.605771,-3.825475,7.219295,44026.70534,2001-01-01 12:13:46.705 +0000
2.332441,-4.615731,-4.054493,6.571466,44026.68536,2001-01-01 12:13:46.685 +0000
2.160487,-4.198507,-4.149748,6.286141,44026.6654,2001-01-01 12:13:46.665 +0000
2.047301,-4.336714,-4.004819,6.247967,44026.64541,2001-01-01 12:13:46.645 +0000
2.032175,-4.207553,-3.895215,6.08325,44026.62542,2001-01-01 12:13:46.625 +0000
1.919891,-3.572505,-3.804738,5.561008,44026.60546,2001-01-01 12:13:46.605 +0000
1.779052,-3.228257,-3.697636,5.221033,44026.58547,2001-01-01 12:13:46.585 +0000
1.611859,-3.070648,-3.669275,5.048816,44026.56551,2001-01-01 12:13:46.566 +0000
1.520954,-2.823488,-3.636368,4.848562,44026.54552,2001-01-01 12:13:46.546 +0000
1.520178,-2.552679,-3.544149,4.624727,44026.52553,2001-01-01 12:13:46.526 +0000
1.388227,-2.491374,-3.271667,4.340268,44026.50558,2001-01-01 12:13:46.506 +0000
1.187171,-2.14695,-3.076286,3.934756,44026.48559,2001-01-01 12:13:46.486 +0000
0.877555,-1.578962,-2.90682,3.422401,44026.46563,2001-01-01 12:13:46.466 +0000
0.635612,-1.146164,-2.717297,3.016852,44026.44564,2001-01-01 12:13:46.446 +0000
0.573607,-1.248813,-2.425733,2.787964,44026.42565,2001-01-01 12:13:46.426 +0000
0.592688,-1.477952,-2.046729,2.593207,44026.40569,2001-01-01 12:13:46.406 +0000
0.490163,-1.30225,-1.617289,2.13348,44026.3857,2001-01-01 12:13:46.386 +0000
0.203473,-0.833964,-1.28071,1.541789,44026.36574,2001-01-01 12:13:46.366 +0000
-0.114913,-0.373259,-0.984928,1.059533,44026.34576,2001-01-01 12:13:46.346 +0000
-0.216098,-0.200241,-0.777721,0.831652,44026.32577,2001-01-01 12:13:46.326 +0000
-0.083751,-0.447936,-0.610536,0.76185,44026.30581,2001-01-01 12:13:46.306 +0000
0.081251,-0.395636,-0.618112,0.738371,44026.28582,2001-01-01 12:13:46.286 +0000
0.153733,-0.285635,-0.528167,0.619824,44026.26586,2001-01-01 12:13:46.266 +0000
0.101287,-0.210716,-0.372722,0.43998,44026.24587,2001-01-01 12:13:46.246 +0000
-0.037194,-0.130668,-0.271298,0.303414,44026.22591,2001-01-01 12:13:46.226 +0000
-0.105353,0.05044,-0.246606,0.272869,44026.20592,2001-01-01 12:13:46.206 +0000
-0.074564,0.011176,-0.195003,0.209071,44026.18594,2001-01-01 12:13:46.186 +0000
-0.013765,-0.092987,-0.119513,0.152051,44026.16598,2001-01-01 12:13:46.166 +0000
-0.036708,-0.040676,-0.067453,0.086902,44026.14599,2001-01-01 12:13:46.146 +0000
-0.087034,0.017858,-0.075432,0.116549,44026.12603,2001-01-01 12:13:46.126 +0000
-0.001275,-0.066274,-0.090652,0.112302,44026.10604,2001-01-01 12:13:46.106 +0000
0.049775,-0.097022,-0.047483,0.118935,44026.08605,2001-01-01 12:13:46.086 +0000
-0.093999,0.037227,0.004607,0.101207,44026.06609,2001-01-01 12:13:46.066 +0000
0.032996,0.010675,-0.000875,0.03469,44026.0461,2001-01-01 12:13:46.046 +0000
0.03838,0.004277,-0.005095,0.038953,44026.02615,2001-01-01 12:13:46.026 +0000
0.033016,-0.019102,0.019508,0.042843,44026.00616,2001-01-01 12:13:46.006 +0000
0.023446,-0.031876,0.025889,0.047287,44025.98617,2001-01-01 12:13:45.986 +0000
0.019287,-0.040428,0.015199,0.047302,44025.96621,2001-01-01 12:13:45.966 +0000
0.009674,-0.04149,0.019411,0.046817,44025.94626,2001-01-01 12:13:45.946 +0000
-0.018218,-0.023362,0.035201,0.046009,44025.9263,2001-01-01 12:13:45.926 +0000
-0.022466,-0.026561,0.035181,0.049476,44025.90631,2001-01-01 12:13:45.906 +0000
0.023494,-0.044654,0.028061,0.057736,44025.88632,2001-01-01 12:13:45.886 +0000
0.032932,-0.024383,0.037686,0.055672,44025.86636,2001-01-01 12:13:45.866 +0000
0.0092,0.008676,0.058807,0.060151,44025.84637,2001-01-01 12:13:45.846 +0000
0.017982,-0.027571,0.045074,0.055814,44025.82641,2001-01-01 12:13:45.826 +0000
0.03187,-0.016943,0.031248,0.047741,44025.80642,2001-01-01 12:13:45.806 +0000
0.00307,0.025571,0.00102,0.025775,44025.78644,2001-01-01 12:13:45.786 +0000
0.014048,-0.014954,-0.020166,0.028769,44025.76648,2001-01-01 12:13:45.766 +0000
0.038554,-0.03088,-0.006067,0.049767,44025.74649,2001-01-01 12:13:45.746 +0000
-0.02675,0.028729,-0.005601,0.039652,44025.72653,2001-01-01 12:13:45.727 +0000
-0.058211,-0.032108,-0.043046,0.079199,44025.70654,2001-01-01 12:13:45.707 +0000
0.049723,-0.102317,-0.034647,0.118918,44025.68658,2001-01-01 12:13:45.687 +0000
0.07771,0.002223,0.014409,0.079066,44025.66659,2001-01-01 12:13:45.667 +0000
-0.154604,0.010542,0.001065,0.154967,44025.6466,2001-01-01 12:13:45.647 +0000
-0.255991,-0.12069,-0.050551,0.287494,44025.62665,2001-01-01 12:13:45.627 +0000
-0.002093,0.005298,-0.010714,0.012134,44025.60666,2001-01-01 12:13:45.607 +0000
0.013599,0.035201,0.014955,0.040592,44025.5867,2001-01-01 12:13:45.587 +0000
0.015561,0.062916,0.021304,0.068223,44025.56671,2001-01-01 12:13:45.567 +0000
0.020035,0.027747,0.01395,0.036958,44025.54672,2001-01-01 12:13:45.547 +0000
0.000073,-0.02342,0.006475,0.024299,44025.52676,2001-01-01 12:13:45.527 +0000
-0.052359,0.020217,0.006003,0.056446,44025.50677,2001-01-01 12:13:45.507 +0000
-0.074783,0.052113,-0.0124,0.091989,44025.48681,2001-01-01 12:13:45.487 +0000
-0.016666,-0.027816,-0.042777,0.053678,44025.46683,2001-01-01 12:13:45.467 +0000
0.015453,-0.050179,-0.048911,0.071756,44025.44684,2001-01-01 12:13:45.447 +0000
-0.015777,-0.001162,-0.034296,0.037769,44025.42688,2001-01-01 12:13:45.427 +0000
-0.03401,0.014819,-0.028051,0.04651,44025.40689,2001-01-01 12:13:45.407 +0000
-0.011445,-0.022451,-0.028866,0.038318,44025.38693,2001-01-01 12:13:45.387 +0000
-0.021011,-0.037353,-0.02141,0.047908,44025.36694,2001-01-01 12:13:45.367 +0000
-0.042471,-0.024552,-0.007699,0.049657,44025.34695,2001-01-01 12:13:45.347 +0000
0.004238,0.000014,0.004303,0.006039,44025.32699,2001-01-01 12:13:45.327 +0000
0.028713,0.000048,0.010879,0.030704,44025.307,2001-01-01 12:13:45.307 +0000
0.006238,0.007512,0.020323,0.022547,44025.28705,2001-01-01 12:13:45.287 +0000
