x_times_g,y_times_g,z_times_g,g_measured,TimeInterval,Date,,,,X_angle,Y_angle,Z_angle,,X_angle,Y_angle,Z_angle,,,X_Gangle,Y_Gangle,Z_Gangle,,,z_times_g,,Z_axis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.024261,-0.48027,-0.901123,1.021406,5184.403138,2001-01-01 01:26:24.403 +0000,,,,-0.023759253,-0.532775251,-0.533647888,,-0.023754783,-0.489522732,-0.49020219,,,-14.938203,-23.188458,-6.948913,,,-0.901123,,-56.14862227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.008514,-0.447906,-0.805069,0.921319,5184.383515,2001-01-01 01:26:24.384 +0000,,,,-0.009241495,-0.556326172,-0.556457784,,-0.009241232,-0.507687179,-0.507787679,,,-14.19089,-23.191611,-7.151152,,,-0.805069,,-50.16353503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.080322,-0.459412,-0.80751,0.932515,5184.363944,2001-01-01 01:26:24.364 +0000,,,,0.086456163,-0.566130461,-0.577554155,,0.086241714,-0.51514304,-0.523751677,,,-13.616591,-23.233019,-7.2647,,,-0.80751,,-50.31563279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.10759,-0.413681,-0.841736,0.944048,5184.344352,2001-01-01 01:26:24.344 +0000,,,,0.114714045,-0.487495539,-0.507811321,,0.114214795,-0.453594092,-0.46987712,,,-13.214877,-23.28203,-7.385803,,,-0.841736,,-52.44824148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.04068,-0.379776,-0.925125,1.00087,5184.324759,2001-01-01 01:26:24.325 +0000,,,,0.040678249,-0.410116869,-0.412861528,,0.040655835,-0.389197278,-0.391544497,,,-13.029763,-23.316217,-7.479558,,,-0.925125,,-57.64417751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.02533,-0.336838,-0.935089,0.99423,5184.305137,2001-01-01 01:26:24.305 +0000,,,,0.02548528,-0.360088169,-0.361237334,,0.025479764,-0.345633632,-0.346650522,,,-12.966479,-23.326969,-7.53787,,,-0.935089,,-58.26503046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.025558,-0.332733,-0.934601,0.992393,5184.285544,2001-01-01 01:26:24.286 +0000,,,,0.02576246,-0.355883052,-0.357064824,,0.025756763,-0.341906202,-0.342954733,,,-12.842851,-23.320495,-7.541327,,,-0.934601,,-58.23462337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.052444,-0.248169,-1.066681,1.096424,5184.265952,2001-01-01 01:26:24.266 +0000,,,,-0.047886652,-0.232374626,-0.237793501,,-0.047850099,-0.228322535,-0.233457612,,,-12.565325,-23.35342,-7.583174,,,-1.066681,,-66.4644766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.029266,-0.199493,-1.078293,1.096982,5184.24636,2001-01-01 01:26:24.246 +0000,,,,0.026688148,-0.184940052,-0.18698838,,0.026681814,-0.182873802,-0.18485366,,,-12.248925,-23.391842,-7.704882,,,-1.078293,,-67.18801579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.043839,-0.210144,-1.093811,1.114677,5184.226737,2001-01-01 01:26:24.227 +0000,,,,-0.039359333,-0.191966822,-0.196256958,,-0.039339027,-0.189659554,-0.193793904,,,-11.808593,-23.446243,-7.863108,,,-1.093811,,-68.15493631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.071152,-0.153763,-1.138916,1.151449,5184.207145,2001-01-01 01:26:24.207 +0000,,,,-0.061911748,-0.134745506,-0.148762041,,-0.061832826,-0.13393878,-0.147679011,,,-11.322269,-23.493236,-8.054167,,,-1.138916,,-70.96541124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.038422,-0.150269,-1.079544,1.090629,5184.187552,2001-01-01 01:26:24.188 +0000,,,,-0.035251084,-0.139108657,-0.143674796,,-0.035236493,-0.138221626,-0.142698263,,,-11.048257,-23.525413,-8.222124,,,-1.079544,,-67.26596511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.002518,-0.104858,-1.050583,1.055806,5184.16793,2001-01-01 01:26:24.168 +0000,,,,-0.002384915,-0.099809057,-0.099838117,,-0.00238491,-0.099479597,-0.09950837,,,-10.925734,-23.556579,-8.367598,,,-1.050583,,-65.46141651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00444,-0.13414,-1.056488,1.064979,5184.148337,2001-01-01 01:26:24.148 +0000,,,,0.004169133,-0.126966719,-0.127037374,,0.004169109,-0.126290986,-0.126360519,,,-10.754339,-23.588707,-8.486027,,,-1.056488,,-65.82935475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.017166,-0.135178,-1.074173,1.082781,5184.128745,2001-01-01 01:26:24.129 +0000,,,,-0.015855609,-0.125827723,-0.126854408,,-0.015854281,-0.1251699,-0.126180455,,,-10.418612,-23.650564,-8.612883,,,-1.074173,,-66.93130019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.024048,-0.087433,-1.046692,1.050613,5184.109153,2001-01-01 01:26:24.109 +0000,,,,-0.0228955,-0.083510653,-0.086634706,,-0.0228915,-0.083317327,-0.086418929,,,-10.12566,-23.689004,-8.734749,,,-1.046692,,-65.21896981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.042587,-0.080307,-0.976364,0.980586,5184.08953,2001-01-01 01:26:24.090 +0000,,,,-0.043471155,-0.082172956,-0.093100844,,-0.043443803,-0.081988747,-0.092833242,,,-9.857476,-23.726293,-8.815113,,,-0.976364,,-60.8368596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.023636,-0.113174,-0.929138,0.936304,5184.069938,2001-01-01 01:26:24.070 +0000,,,,0.025251996,-0.12176598,-0.124433407,,0.02524663,-0.121169471,-0.123797079,,,-9.524242,-23.79119,-8.878935,,,-0.929138,,-57.89422598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.023743,-0.113571,-0.987228,0.994023,5184.050345,2001-01-01 01:26:24.050 +0000,,,,0.023892588,-0.115007039,-0.117527359,,0.023888043,-0.114503974,-0.116990677,,,-9.298286,-23.858447,-9.003312,,,-0.987228,,-61.51379119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00676,-0.100189,-0.955093,0.960358,5184.030753,2001-01-01 01:26:24.031 +0000,,,,0.007039221,-0.104897105,-0.105138241,,0.007039105,-0.104514883,-0.104753389,,,-9.158759,-23.898085,-9.133689,,,-0.955093,,-59.51147189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.018112,-0.090973,-0.979813,0.984194,5184.01113,2001-01-01 01:26:24.011 +0000,,,,0.018405995,-0.09283145,-0.094669551,,0.018403916,-0.092566156,-0.094388242,,,-9.049265,-23.921719,-9.245079,,,-0.979813,,-61.05176544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.014923,-0.080078,-1.082474,1.085534,5183.991538,2001-01-01 01:26:23.992 +0000,,,,-0.013748444,-0.073969806,-0.075250423,,-0.013747578,-0.073835338,-0.075108865,,,-8.988201,-23.962204,-9.264859,,,-1.082474,,-67.44853226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.016357,-0.069473,-1.065964,1.068351,5183.971946,2001-01-01 01:26:23.972 +0000,,,,-0.01531231,-0.065166199,-0.066955927,,-0.015311113,-0.065074188,-0.066856139,,,-8.924388,-24.010387,-9.381834,,,-1.065964,,-66.41980061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.029816,-0.083939,-0.988358,0.992363,5183.952353,2001-01-01 01:26:23.952 +0000,,,,-0.030058998,-0.08488911,-0.090126464,,-0.03004995,-0.084686079,-0.08988362,,,-8.839718,-24.053492,-9.604464,,,-0.988358,,-61.58420105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.005295,-0.068924,-0.930511,0.933076,5183.932731,2001-01-01 01:26:23.933 +0000,,,,0.005674875,-0.074069929,-0.074289387,,0.005674814,-0.073934916,-0.074153172,,,-8.794952,-24.14002,-9.713983,,,-0.930511,,-57.97977707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.003738,-0.060562,-1.012268,1.014085,5183.913138,2001-01-01 01:26:23.913 +0000,,,,-0.003686107,-0.059827622,-0.059941882,,-0.00368609,-0.059756394,-0.059870245,,,-8.745764,-24.262758,-9.821237,,,-1.012268,,-63.07402382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.022232,-0.039886,-1.027145,1.02816,5183.893546,2001-01-01 01:26:23.894 +0000,,,,-0.021628161,-0.038822815,-0.044456718,,-0.021624789,-0.038803328,-0.044427464,,,-8.638203,-24.383223,-9.888568,,,-1.027145,,-64.00100388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.016052,-0.0336,-0.955643,0.956368,5183.873954,2001-01-01 01:26:23.874 +0000,,,,-0.016786695,-0.035154614,-0.038965845,,-0.016785118,-0.035140143,-0.038946142,,,-8.566309,-24.485435,-9.887805,,,-0.955643,,-59.54574218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.021912,-0.055679,-1.022156,1.023906,5183.854331,2001-01-01 01:26:23.854 +0000,,,,0.021405307,-0.054459604,-0.058538518,,0.021402039,-0.05440586,-0.05847179,,,-8.561599,-24.506881,-9.945415,,,-1.022156,,-63.69014124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.001892,-0.028427,-1.029892,1.030286,5183.834739,2001-01-01 01:26:23.835 +0000,,,,-0.001836386,-0.027601877,-0.027662991,,-0.001836384,-0.02759487,-0.027655938,,,-8.57184,-24.520884,-10.004214,,,-1.029892,,-64.17216837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.015457,-0.036392,-1.014328,1.015098,5183.815146,2001-01-01 01:26:23.815 +0000,,,,-0.015228862,-0.035873776,-0.038980039,,-0.015227685,-0.035858399,-0.038960314,,,-8.581285,-24.535837,-10.017059,,,-1.014328,,-63.20238161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.05722,-0.010223,-1.006653,1.00833,5183.795554,2001-01-01 01:26:23.796 +0000,,,,-0.0568389,-0.010139069,-0.057741897,,-0.05677781,-0.010138722,-0.057677852,,,-8.59286,-24.549729,-10.03099,,,-1.006653,,-62.72415536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.053207,-0.021408,-1.005478,1.007112,5183.775931,2001-01-01 01:26:23.776 +0000,,,,0.05290513,-0.021261618,-0.057039844,,0.052855853,-0.021258415,-0.056978104,,,-8.60872,-24.560426,-10.04389,,,-1.005478,,-62.65094157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.052902,-0.062881,-1.00705,1.010397,5183.756339,2001-01-01 01:26:23.756 +0000,,,,0.052429544,-0.062354815,-0.081599185,,0.052381582,-0.062274189,-0.081418798,,,-8.625642,-24.573251,-10.055723,,,-1.00705,,-62.74889227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.031448,-0.005341,-1.015198,1.015699,5183.736747,2001-01-01 01:26:23.737 +0000,,,,-0.03097678,-0.00525852,-0.031420789,,-0.030966877,-0.005258472,-0.031410455,,,-8.63936,-24.586077,-10.068603,,,-1.015198,,-63.25659097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.012939,-0.020264,-1.031265,1.031545,5183.717124,2001-01-01 01:26:23.717 +0000,,,,-0.012544305,-0.019648107,-0.023313713,,-0.012543647,-0.019645579,-0.023309491,,,-8.650953,-24.598898,-10.0804,,,-1.031265,,-64.25771947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.004547,-0.023849,-0.990723,0.99102,5183.697532,2001-01-01 01:26:23.698 +0000,,,,-0.004588248,-0.024072065,-0.024505933,,-0.004588216,-0.024067417,-0.024501029,,,-8.663612,-24.61172,-10.092204,,,-0.990723,,-61.73156328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.014694,-0.034805,-1.005569,1.006279,5183.677939,2001-01-01 01:26:23.678 +0000,,,,-0.014603877,-0.03460855,-0.037570416,,-0.014602839,-0.034594742,-0.037552754,,,-8.678406,-24.622416,-10.105097,,,-1.005569,,-62.65661174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.003357,-0.00621,-1.040527,1.040551,5183.658347,2001-01-01 01:26:23.658 +0000,,,,-0.003226192,-0.005968099,-0.006784339,,-0.003226181,-0.005968028,-0.006784235,,,-8.693197,-24.636302,-10.115844,,,-1.040527,,-64.83483107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.041275,0.03772,-1.00824,1.009789,5183.638724,2001-01-01 01:26:23.639 +0000,,,,0.040909055,0.037380418,-0.055457465,,0.040886256,0.037363022,-0.055400716,,,-8.705856,-24.649124,-10.127648,,,-1.00824,,-62.82304071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.011246,-0.005859,-1.007874,1.007953,5183.619132,2001-01-01 01:26:23.619 +0000,,,,0.011157952,-0.005812865,-0.012581642,,0.011157489,-0.005812799,-0.012580978,,,-8.722798,-24.657688,-10.139493,,,-1.007874,,-62.80023539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.007385,-0.014999,-1.005005,1.005144,5183.59954,2001-01-01 01:26:23.600 +0000,,,,0.007347404,-0.014923901,-0.01663524,,0.007347272,-0.014922793,-0.016633706,,,-8.736522,-24.670511,-10.151304,,,-1.005005,,-62.62146912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.007278,-0.015381,-1.005417,1.005561,5183.579917,2001-01-01 01:26:23.580 +0000,,,,0.007237941,-0.015297729,-0.016924326,,0.007237814,-0.015296536,-0.016922711,,,-8.75024,-24.683337,-10.164184,,,-1.005417,,-62.64714068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.008545,-0.016953,-1.007294,1.007473,5183.560325,2001-01-01 01:26:23.560 +0000,,,,0.008481923,-0.016829635,-0.018847291,,0.008481719,-0.016828046,-0.01884506,,,-8.76609,-24.696164,-10.177078,,,-1.007294,,-62.76409582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.007843,-0.021057,-1.007812,1.008063,5183.540732,2001-01-01 01:26:23.541 +0000,,,,0.007780507,-0.020893145,-0.022296024,,0.00778035,-0.020890106,-0.02229233,,,-8.782999,-24.708995,-10.191048,,,-1.007812,,-62.7963722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.008713,-0.01918,-1.003891,1.004112,5183.52111,2001-01-01 01:26:23.521 +0000,,,,0.008677645,-0.01910494,-0.020984643,,0.008677428,-0.019102616,-0.020981564,,,-8.798855,-24.721819,-10.202874,,,-1.003891,,-62.55205622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.009857,-0.020233,-1.006927,1.007179,5183.501517,2001-01-01 01:26:23.502 +0000,,,,0.009787215,-0.020092847,-0.022351498,,0.009786902,-0.020090144,-0.022347777,,,-8.814711,-24.734643,-10.2147,,,-1.006927,,-62.74122819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.008286,-0.019257,-1.004303,1.004522,5183.481925,2001-01-01 01:26:23.482 +0000,,,,0.008248982,-0.01917384,-0.020874191,,0.008248795,-0.01917149,-0.02087116,,,-8.830572,-24.746402,-10.226529,,,-1.004303,,-62.57772778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.008896,-0.020554,-1.005234,1.005483,5183.462333,2001-01-01 01:26:23.462 +0000,,,,0.008847831,-0.02044618,-0.022279943,,0.008847601,-0.020443331,-0.022276258,,,-8.845374,-24.758158,-10.237282,,,-1.005234,,-62.63573802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.007736,-0.018387,-1.002045,1.002243,5183.44271,2001-01-01 01:26:23.443 +0000,,,,0.007718913,-0.018348929,-0.019907409,,0.007718759,-0.01834687,-0.01990478,,,-8.859103,-24.769916,-10.249096,,,-1.002045,,-62.43703268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.009766,-0.016983,-1.00531,1.005501,5183.423118,2001-01-01 01:26:23.423 +0000,,,,0.009713031,-0.0168925,-0.019487261,,0.009712725,-0.016890893,-0.019484795,,,-8.872832,-24.781674,-10.26091,,,-1.00531,,-62.64047355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.007858,-0.018219,-1.002899,1.003095,5183.403525,2001-01-01 01:26:23.404 +0000,,,,0.007833993,-0.018165778,-0.01978402,,0.007833833,-0.01816378,-0.01978144,,,-8.887627,-24.793432,-10.272732,,,-1.002899,,-62.49024508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.008011,-0.014526,-1.004959,1.005096,5183.383902,2001-01-01 01:26:23.384 +0000,,,,0.007970637,-0.014453862,-0.016506717,,0.007970468,-0.014452855,-0.016505219,,,-8.902411,-24.806258,-10.285619,,,-1.004959,,-62.61860288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.008316,-0.016495,-1.007645,1.007814,5183.36435,2001-01-01 01:26:23.364 +0000,,,,0.008251801,-0.016369295,-0.018332554,,0.008251614,-0.016367833,-0.018330501,,,-8.916134,-24.818018,-10.298502,,,-1.007645,,-62.78596649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.008011,-0.016113,-1.004013,1.004174,5183.344758,2001-01-01 01:26:23.345 +0000,,,,0.007977953,-0.016048086,-0.017922656,,0.007977784,-0.016046709,-0.017920737,,,-8.930929,-24.829776,-10.310324,,,-1.004013,,-62.55965799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.009552,-0.016724,-1.005371,1.005556,5183.325166,2001-01-01 01:26:23.325 +0000,,,,0.009499656,-0.016633905,-0.019156727,,0.00949937,-0.016632371,-0.019154384,,,-8.94679,-24.841535,-10.322153,,,-1.005371,,-62.64427444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.010651,-0.018433,-1.003891,1.004117,5183.305543,2001-01-01 01:26:23.306 +0000,,,,0.01060793,-0.018360522,-0.021206433,,0.010607532,-0.018358459,-0.021203255,,,-8.961585,-24.853293,-10.333975,,,-1.003891,,-62.55205622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.008804,-0.018494,-1.006485,1.006693,5183.285951,2001-01-01 01:26:23.286 +0000,,,,0.008745798,-0.018374136,-0.020350664,,0.008745575,-0.018372069,-0.020347855,,,-8.97744,-24.865055,-10.346872,,,-1.006485,,-62.71368734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.008774,-0.019974,-1.007782,1.008018,5183.266358,2001-01-01 01:26:23.266 +0000,,,,0.008704538,-0.019819011,-0.021647673,,0.008704319,-0.019816417,-0.021644292,,,-8.992224,-24.877881,-10.359759,,,-1.007782,,-62.79450291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.010742,-0.019653,-1.008209,1.008458,5183.246766,2001-01-01 01:26:23.247 +0000,,,,0.010652513,-0.019491876,-0.022214759,,0.01065211,-0.019489408,-0.022211106,,,-9.00809,-24.888575,-10.371591,,,-1.008209,,-62.82110911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.009262,-0.021439,-1.006424,1.006695,5183.227143,2001-01-01 01:26:23.227 +0000,,,,0.009200793,-0.021301253,-0.02320506,,0.009200534,-0.021298032,-0.023200896,,,-9.02288,-24.901399,-10.38341,,,-1.006424,,-62.70988646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.009613,-0.020615,-1.006332,1.006589,5183.207551,2001-01-01 01:26:23.208 +0000,,,,0.00955051,-0.020484353,-0.022603042,,0.009550219,-0.020481488,-0.022599194,,,-9.036598,-24.914225,-10.39629,,,-1.006332,,-62.70415397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.008194,-0.017914,-1.004684,1.004878,5183.187959,2001-01-01 01:26:23.188 +0000,,,,0.008154502,-0.017829889,-0.019607221,,0.008154321,-0.017828,-0.019604709,,,-9.051388,-24.927049,-10.408109,,,-1.004684,,-62.60146774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.007828,-0.016159,-1.006638,1.006798,5183.168336,2001-01-01 01:26:23.168 +0000,,,,0.007775379,-0.016051959,-0.017836845,,0.007775222,-0.01605058,-0.017834954,,,-9.064052,-24.938806,-10.419916,,,-1.006638,,-62.72322071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.006409,-0.0168,-1.005325,1.005486,5183.148743,2001-01-01 01:26:23.149 +0000,,,,0.006374163,-0.016710674,-0.017885728,,0.006374077,-0.016709119,-0.017883822,,,-9.076722,-24.95056,-10.430655,,,-1.005325,,-62.6414082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.008606,-0.014481,-1.004822,1.004963,5183.129151,2001-01-01 01:26:23.129 +0000,,,,0.008563812,-0.014410979,-0.016764416,,0.008563602,-0.014409982,-0.016762846,,,-9.091521,-24.960191,-10.443551,,,-1.004822,,-62.61006646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.008926,-0.01828,-1.005402,1.005607,5183.109559,2001-01-01 01:26:23.110 +0000,,,,0.008876574,-0.018181066,-0.020233556,,0.008876341,-0.018179063,-0.020230796,,,-9.107376,-24.971953,-10.456448,,,-1.005402,,-62.64620604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.008255,-0.015518,-1.006561,1.006715,5183.089936,2001-01-01 01:26:23.090 +0000,,,,0.008200218,-0.015416332,-0.017462497,,0.008200034,-0.01541511,-0.017460723,,,-9.123237,-24.983712,-10.468277,,,-1.006561,,-62.71842287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.008362,-0.017548,-1.006226,1.006413,5183.070344,2001-01-01 01:26:23.070 +0000,,,,0.008308997,-0.01743882,-0.019318226,,0.008308806,-0.017437053,-0.019315824,,,-9.140159,-24.996537,-10.48011,,,-1.006226,,-62.69754916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
