x_rad_per_sec,y_rad_per_sec,z_rad_per_sec,rms_rad_per_sec,TimeInterval,Date,,,,,Angle Offest
-0.786485,0.064677,0.108847,0.796611,52093.62616,2001-01-01 14:28:13.626 +0000,,,,,-118.0650852
-0.841737,0.072007,0.074262,0.848069,52093.61618,2001-01-01 14:28:13.616 +0000,,,,,-119.5802118
-0.845864,0.094274,0.03357,0.851763,52093.60617,2001-01-01 14:28:13.606 +0000,,,,,-121.102767
-0.810076,0.184856,0.036771,0.831713,52093.59619,2001-01-01 14:28:13.596 +0000,,,,,-122.5609038
-0.764672,0.248857,0.057205,0.806179,52093.58621,2001-01-01 14:28:13.586 +0000,,,,,-123.9373134
-0.706384,0.295818,0.075636,0.76955,52093.57623,2001-01-01 14:28:13.576 +0000,,,,,-125.2088046
-0.656486,0.324641,0.085511,0.737345,52093.56622,2001-01-01 14:28:13.566 +0000,,,,,-126.3904794
-0.658753,0.343833,0.092923,0.748874,52093.55624,2001-01-01 14:28:13.556 +0000,,,,,-127.5762348
-0.702332,0.332056,0.081976,0.781185,52093.54626,2001-01-01 14:28:13.546 +0000,,,,,-128.8404324
-0.746905,0.305364,0.071062,0.810039,52093.53628,2001-01-01 14:28:13.536 +0000,,,,,-130.1848614
-0.751016,0.262772,0.079698,0.799642,52093.52627,2001-01-01 14:28:13.526 +0000,,,,,-131.5366902
-0.732786,0.235096,0.083102,0.774048,52093.51629,2001-01-01 14:28:13.516 +0000,,,,,-132.855705
-0.707047,0.204218,0.081223,0.740417,52093.50632,2001-01-01 14:28:13.506 +0000,,,,,-134.1283896
-0.690117,0.228734,0.082339,0.731683,52093.49634,2001-01-01 14:28:13.496 +0000,,,,,-135.3706002
-0.682844,0.277723,0.074775,0.740944,52093.48633,2001-01-01 14:28:13.486 +0000,,,,,-136.5997194
-0.672169,0.296861,0.056631,0.736983,52093.47635,2001-01-01 14:28:13.476 +0000,,,,,-137.8096236
-0.6625,0.296836,0.043874,0.727284,52093.46637,2001-01-01 14:28:13.466 +0000,,,,,-139.0021236
-0.660369,0.301091,0.040671,0.72691,52093.45639,2001-01-01 14:28:13.456 +0000,,,,,-140.1907878
-0.660124,0.266968,0.026875,0.712571,52093.44638,2001-01-01 14:28:13.446 +0000,,,,,-141.379011
-0.672735,0.236052,0.021531,0.713272,52093.4364,2001-01-01 14:28:13.436 +0000,,,,,-142.589934
-0.694928,0.188114,0.027923,0.72048,52093.42642,2001-01-01 14:28:13.426 +0000,,,,,-143.8408044
-0.700166,0.138104,0.052599,0.715592,52093.41644,2001-01-01 14:28:13.416 +0000,,,,,-145.1011032
-0.68942,0.100865,0.067732,0.700044,52093.40643,2001-01-01 14:28:13.406 +0000,,,,,-146.3420592
-0.688277,0.071065,0.078506,0.696375,52093.39645,2001-01-01 14:28:13.396 +0000,,,,,-147.5809578
-0.700008,0.055112,0.092361,0.708222,52093.38647,2001-01-01 14:28:13.386 +0000,,,,,-148.8409722
-0.73832,0.033797,0.09964,0.745779,52093.37649,2001-01-01 14:28:13.376 +0000,,,,,-150.1699482
-0.800064,0.019899,0.098192,0.806313,52093.36648,2001-01-01 14:28:13.366 +0000,,,,,-151.6100634
-0.845921,0.023066,0.100011,0.852125,52093.3565,2001-01-01 14:28:13.357 +0000,,,,,-153.1327212
-0.80195,-0.04931,0.112258,0.811269,52093.34653,2001-01-01 14:28:13.347 +0000,,,,,-154.5762312
-0.822099,-0.075946,0.116469,0.833774,52093.33655,2001-01-01 14:28:13.337 +0000,,,,,-156.0560094
-0.836935,-0.089814,0.113201,0.849318,52093.32657,2001-01-01 14:28:13.327 +0000,,,,,-157.5624924
-0.836859,-0.100477,0.108956,0.849882,52093.31656,2001-01-01 14:28:13.317 +0000,,,,,-159.0688386
-0.840122,-0.086631,0.108896,0.851568,52093.30658,2001-01-01 14:28:13.307 +0000,,,,,-160.5810582
-0.827471,-0.064238,0.114263,0.837789,52093.2966,2001-01-01 14:28:13.297 +0000,,,,,-162.070506
-0.884036,-0.034479,0.103116,0.890697,52093.28662,2001-01-01 14:28:13.287 +0000,,,,,-163.6617708
-0.976634,-0.035665,0.082192,0.980735,52093.27661,2001-01-01 14:28:13.277 +0000,,,,,-165.419712
-1.027755,-0.056982,0.09259,1.033489,52093.26663,2001-01-01 14:28:13.267 +0000,,,,,-167.269671
-0.991827,-0.033436,0.125893,1.000344,52093.25665,2001-01-01 14:28:13.257 +0000,,,,,-169.0549596
-0.918087,-0.098317,0.144731,0.934611,52093.24667,2001-01-01 14:28:13.247 +0000,,,,,-170.7075162
-0.93076,-0.137712,0.156507,0.95382,52093.23666,2001-01-01 14:28:13.237 +0000,,,,,-172.3828842
-0.949877,-0.161143,0.163921,0.977294,52093.22668,2001-01-01 14:28:13.227 +0000,,,,,-174.0926628
-0.979754,-0.152646,0.162628,1.004821,52093.2167,2001-01-01 14:28:13.217 +0000,,,,,-175.85622
-1.005384,-0.142013,0.162426,1.028273,52093.20672,2001-01-01 14:28:13.207 +0000,,,,,-177.6659112
-1.031986,-0.159061,0.168704,1.057713,52093.19671,2001-01-01 14:28:13.197 +0000,,,,,-179.523486
-1.07028,-0.186763,0.178137,1.10096,52093.18674,2001-01-01 14:28:13.187 +0000,,,,,-181.44999
-1.127852,-0.201682,0.192748,1.161843,52093.17676,2001-01-01 14:28:13.177 +0000,,,,,-183.4801236
-1.139535,-0.225098,0.204487,1.179417,52093.16678,2001-01-01 14:28:13.167 +0000,,,,,-185.5312866
-1.165028,-0.263426,0.220446,1.214611,52093.15677,2001-01-01 14:28:13.157 +0000,,,,,-187.628337
-1.194827,-0.280477,0.226703,1.248068,52093.14679,2001-01-01 14:28:13.147 +0000,,,,,-189.7790256
-1.218354,-0.271956,0.232932,1.269883,52093.13681,2001-01-01 14:28:13.137 +0000,,,,,-191.9720628
-1.218488,-0.261269,0.246792,1.270386,52093.12683,2001-01-01 14:28:13.127 +0000,,,,,-194.1653412
-1.215261,-0.263405,0.243615,1.267119,52093.11682,2001-01-01 14:28:13.117 +0000,,,,,-196.352811
-1.217318,-0.265564,0.232921,1.267533,52093.10684,2001-01-01 14:28:13.107 +0000,,,,,-198.5439834
-1.224589,-0.292228,0.22226,1.278442,52093.09686,2001-01-01 14:28:13.097 +0000,,,,,-200.7482436
-1.241609,-0.286938,0.212514,1.291932,52093.08688,2001-01-01 14:28:13.087 +0000,,,,,-202.9831398
-1.247015,-0.272026,0.213505,1.294075,52093.07687,2001-01-01 14:28:13.077 +0000,,,,,-205.2277668
-1.238542,-0.252861,0.207099,1.280943,52093.06689,2001-01-01 14:28:13.067 +0000,,,,,-207.4571424
-1.21178,-0.24651,0.182687,1.250021,52093.05691,2001-01-01 14:28:13.057 +0000,,,,,-209.6383464
-1.175401,-0.225279,0.142271,1.205222,52093.04693,2001-01-01 14:28:13.047 +0000,,,,,-211.7540682
-1.131576,-0.179584,0.084743,1.148867,52093.03692,2001-01-01 14:28:13.037 +0000,,,,,-213.790905
-1.082443,-0.114739,0.015446,1.088616,52093.02695,2001-01-01 14:28:13.027 +0000,,,,,-215.7393024
-1.029077,-0.059447,-0.040976,1.031607,52093.01697,2001-01-01 14:28:13.017 +0000,,,,,-217.591641
-0.980162,-0.010458,-0.06108,0.982119,52093.00699,2001-01-01 14:28:13.007 +0000,,,,,-219.3559326
-0.944023,-0.001885,-0.051243,0.945414,52092.99698,2001-01-01 14:28:12.997 +0000,,,,,-221.055174
-0.926955,-0.015699,-0.042542,0.928064,52092.987,2001-01-01 14:28:12.987 +0000,,,,,-222.723693
-0.925891,-0.027392,-0.032887,0.92688,52092.97702,2001-01-01 14:28:12.977 +0000,,,,,-224.3902968
-0.932263,-0.049733,-0.018978,0.933781,52092.96704,2001-01-01 14:28:12.967 +0000,,,,,-226.0683702
-0.926896,-0.080577,-0.000694,0.930392,52092.95706,2001-01-01 14:28:12.957 +0000,,,,,-227.736783
-0.906692,-0.101805,0.024076,0.912707,52092.94705,2001-01-01 14:28:12.947 +0000,,,,,-229.3688286
-0.897118,-0.116675,0.03914,0.90552,52092.93707,2001-01-01 14:28:12.937 +0000,,,,,-230.983641
-0.892998,-0.098538,0.048735,0.899739,52092.92709,2001-01-01 14:28:12.927 +0000,,,,,-232.5910374
-0.877207,-0.081434,0.068029,0.883602,52092.91711,2001-01-01 14:28:12.917 +0000,,,,,-234.17001
-0.848509,-0.102643,0.098198,0.860317,52092.9071,2001-01-01 14:28:12.907 +0000,,,,,-235.6973262
-0.831506,-0.127062,0.126161,0.850566,52092.89712,2001-01-01 14:28:12.897 +0000,,,,,-237.194037
-0.825064,-0.150466,0.136953,0.84978,52092.88714,2001-01-01 14:28:12.887 +0000,,,,,-238.6791522
-0.822864,-0.152619,0.127357,0.846533,52092.87717,2001-01-01 14:28:12.877 +0000,,,,,-240.1603074
-0.82069,-0.138815,0.109169,0.839476,52092.86716,2001-01-01 14:28:12.867 +0000,,,,,-241.6375494
-0.798371,-0.102624,0.091057,0.810074,52092.85718,2001-01-01 14:28:12.857 +0000,,,,,-243.0746172
-0.762234,-0.074913,0.085883,0.770707,52092.8472,2001-01-01 14:28:12.847 +0000,,,,,-244.4466384
-0.713234,-0.075929,0.091559,0.723085,52092.83722,2001-01-01 14:28:12.837 +0000,,,,,-245.7304596
-0.661072,-0.095,0.117607,0.67814,52092.82721,2001-01-01 14:28:12.827 +0000,,,,,-246.9203892
-0.615395,-0.108724,0.154282,0.643688,52092.81723,2001-01-01 14:28:12.817 +0000,,,,,-248.0281002
-0.585732,-0.119258,0.192977,0.628128,52092.80725,2001-01-01 14:28:12.807 +0000,,,,,-249.0824178
-0.561347,-0.129818,0.223089,0.617844,52092.79727,2001-01-01 14:28:12.797 +0000,,,,,-250.0928424
-0.543139,-0.165989,0.237201,0.615481,52092.78726,2001-01-01 14:28:12.787 +0000,,,,,-251.0704926
-0.533344,-0.182014,0.21594,0.603502,52092.77728,2001-01-01 14:28:12.777 +0000,,,,,-252.0305118
-0.552292,-0.167242,0.164483,0.600043,52092.7673,2001-01-01 14:28:12.767 +0000,,,,,-253.0246374
-0.571396,-0.118385,0.111865,0.594157,52092.75732,2001-01-01 14:28:12.757 +0000,,,,,-254.0531502
-0.573619,-0.073696,0.091427,0.585515,52092.74735,2001-01-01 14:28:12.747 +0000,,,,,-255.0856644
-0.582115,-0.070525,0.083881,0.592341,52092.73737,2001-01-01 14:28:12.737 +0000,,,,,-256.1334714
-0.588471,-0.08543,0.089221,0.601296,52092.72739,2001-01-01 14:28:12.727 +0000,,,,,-257.1927192
-0.592665,-0.12161,0.106387,0.614295,52092.71741,2001-01-01 14:28:12.717 +0000,,,,,-258.2595162
-0.612853,-0.143977,0.113792,0.63974,52092.7074,2001-01-01 14:28:12.707 +0000,,,,,-259.3626516
-0.629792,-0.1451,0.095516,0.653311,52092.69742,2001-01-01 14:28:12.697 +0000,,,,,-260.4962772
-0.63393,-0.141966,0.071972,0.653607,52092.68744,2001-01-01 14:28:12.687 +0000,,,,,-261.6373512
-0.627575,-0.122808,0.063415,0.642615,52092.67746,2001-01-01 14:28:12.677 +0000,,,,,-262.7669862
-0.614938,-0.101472,0.07199,0.627398,52092.66745,2001-01-01 14:28:12.667 +0000,,,,,-263.8738746
-0.608707,-0.084388,0.085876,0.6205,52092.65747,2001-01-01 14:28:12.657 +0000,,,,,-264.9695472
-0.599227,-0.071577,0.094454,0.610834,52092.64749,2001-01-01 14:28:12.647 +0000,,,,,-266.0481558
-0.590703,-0.073696,0.096654,0.603078,52092.63751,2001-01-01 14:28:12.638 +0000,,,,,-267.1114212
-0.584234,-0.085417,0.093524,0.597806,52092.62751,2001-01-01 14:28:12.628 +0000,,,,,-268.1630424
-0.594823,-0.091832,0.087059,0.608134,52092.61753,2001-01-01 14:28:12.618 +0000,,,,,-269.2337238
-0.610834,-0.070571,0.074071,0.619343,52092.60755,2001-01-01 14:28:12.608 +0000,,,,,-270.333225
-0.62367,-0.051424,0.066453,0.629305,52092.59757,2001-01-01 14:28:12.598 +0000,,,,,-271.455831
-0.633294,-0.035471,0.058865,0.637012,52092.58759,2001-01-01 14:28:12.588 +0000,,,,,-272.5957602
-0.638565,-0.040815,0.053501,0.642101,52092.57758,2001-01-01 14:28:12.578 +0000,,,,,-273.7451772
-0.633248,-0.039743,0.054603,0.636839,52092.5676,2001-01-01 14:28:12.568 +0000,,,,,-274.8850236
-0.623652,-0.047179,0.06003,0.628308,52092.55762,2001-01-01 14:28:12.558 +0000,,,,,-276.0075972
-0.610817,-0.062073,0.064431,0.617335,52092.54764,2001-01-01 14:28:12.548 +0000,,,,,-277.1070678
-0.594722,-0.092937,0.071035,0.606117,52092.53763,2001-01-01 14:28:12.538 +0000,,,,,-278.1775674
-0.585118,-0.103567,0.07754,0.59925,52092.52765,2001-01-01 14:28:12.528 +0000,,,,,-279.2307798
-0.593672,-0.100372,0.07961,0.607337,52092.51767,2001-01-01 14:28:12.518 +0000,,,,,-280.2993894
-0.617218,-0.076959,0.077251,0.626776,52092.50769,2001-01-01 14:28:12.508 +0000,,,,,-281.4103818
-0.637553,-0.063118,0.080281,0.64568,52092.49768,2001-01-01 14:28:12.498 +0000,,,,,-282.5579772
-0.664269,-0.058856,0.088637,0.672736,52092.4877,2001-01-01 14:28:12.488 +0000,,,,,-283.7536614
-0.691921,-0.063153,0.082051,0.699626,52092.47772,2001-01-01 14:28:12.478 +0000,,,,,-284.9991192
-0.729113,-0.061101,0.061493,0.734248,52092.46775,2001-01-01 14:28:12.468 +0000,,,,,-286.3115226
-0.764162,-0.060116,0.039884,0.767559,52092.45774,2001-01-01 14:28:12.458 +0000,,,,,-287.6870142
-0.793928,-0.055917,0.023644,0.796246,52092.44776,2001-01-01 14:28:12.448 +0000,,,,,-289.1160846
-0.821537,-0.05598,0.006361,0.823466,52092.43778,2001-01-01 14:28:12.438 +0000,,,,,-290.5948512
-0.842761,-0.06454,-0.002307,0.845232,52092.4278,2001-01-01 14:28:12.428 +0000,,,,,-292.111821
-0.842795,-0.061336,0.00089,0.845025,52092.41779,2001-01-01 14:28:12.418 +0000,,,,,-293.628852
-0.834275,-0.076211,0.01381,0.837862,52092.40781,2001-01-01 14:28:12.408 +0000,,,,,-295.130547
-0.820521,-0.065527,0.022422,0.823439,52092.39783,2001-01-01 14:28:12.398 +0000,,,,,-296.6074848
-0.805587,-0.05489,0.011809,0.807541,52092.38785,2001-01-01 14:28:12.388 +0000,,,,,-298.0575414
-0.771436,-0.038936,-0.008306,0.772462,52092.37784,2001-01-01 14:28:12.378 +0000,,,,,-299.4461262
-0.712715,-0.038935,-0.025006,0.714215,52092.36786,2001-01-01 14:28:12.368 +0000,,,,,-300.7290132
-0.653007,-0.030394,-0.035311,0.654667,52092.35788,2001-01-01 14:28:12.358 +0000,,,,,-301.9044258
-0.590105,-0.030355,-0.038092,0.592112,52092.3479,2001-01-01 14:28:12.348 +0000,,,,,-302.9666148
-0.521865,-0.047327,-0.029038,0.52481,52092.33789,2001-01-01 14:28:12.338 +0000,,,,,-303.9059718
-0.466524,-0.045126,-0.016916,0.469006,52092.32791,2001-01-01 14:28:12.328 +0000,,,,,-304.745715
-0.42085,-0.036521,0.002602,0.422439,52092.31793,2001-01-01 14:28:12.318 +0000,,,,,-305.503245
-0.377233,-0.039644,0.018932,0.379782,52092.30796,2001-01-01 14:28:12.308 +0000,,,,,-306.1822644
-0.340021,-0.040642,0.035214,0.344247,52092.29794,2001-01-01 14:28:12.298 +0000,,,,,-306.7943022
-0.303826,-0.043786,0.045083,0.310258,52092.28797,2001-01-01 14:28:12.288 +0000,,,,,-307.341189
-0.278235,-0.039519,0.039902,0.283846,52092.27799,2001-01-01 14:28:12.278 +0000,,,,,-307.842012
-0.261146,-0.031017,0.027172,0.264382,52092.26801,2001-01-01 14:28:12.268 +0000,,,,,-308.3120748
-0.244113,-0.021427,0.022987,0.246128,52092.258,2001-01-01 14:28:12.258 +0000,,,,,-308.7514782
-0.217383,-0.044832,0.027505,0.223655,52092.24802,2001-01-01 14:28:12.248 +0000,,,,,-309.1427676
-0.169371,-0.075649,0.04394,0.190631,52092.23804,2001-01-01 14:28:12.238 +0000,,,,,-309.4476354
-0.114998,-0.097941,0.059327,0.162286,52092.22806,2001-01-01 14:28:12.228 +0000,,,,,-309.6546318
-0.114002,-0.071333,0.049645,0.14335,52092.21805,2001-01-01 14:28:12.218 +0000,,,,,-309.8598354
-0.124875,-0.013841,0.039798,0.131793,52092.20807,2001-01-01 14:28:12.208 +0000,,,,,-310.0846104
-0.141845,-0.008572,0.021505,0.143722,52092.19809,2001-01-01 14:28:12.198 +0000,,,,,-310.3399314
-0.168278,-0.012933,-0.010717,0.169114,52092.18811,2001-01-01 14:28:12.188 +0000,,,,,-310.6428318
-0.205376,-0.013047,-0.045159,0.210687,52092.17813,2001-01-01 14:28:12.178 +0000,,,,,-311.0125086
-0.246871,-0.002476,-0.06577,0.255494,52092.16812,2001-01-01 14:28:12.168 +0000,,,,,-311.4568764
-0.283074,0.004925,-0.077788,0.293608,52092.15814,2001-01-01 14:28:12.158 +0000,,,,,-311.9664096
-0.302297,0.009179,-0.074724,0.311531,52092.14817,2001-01-01 14:28:12.148 +0000,,,,,-312.5105442
-0.308727,0.001747,-0.062993,0.315093,52092.13819,2001-01-01 14:28:12.138 +0000,,,,,-313.0662528
-0.313095,0.004977,-0.048072,0.316803,52092.12818,2001-01-01 14:28:12.128 +0000,,,,,-313.6298238
-0.312124,-0.004551,-0.024533,0.31312,52092.1182,2001-01-01 14:28:12.118 +0000,,,,,-314.191647
-0.306973,-0.00341,0.004349,0.307022,52092.10822,2001-01-01 14:28:12.108 +0000,,,,,-314.7441984
-0.302915,-0.004384,0.03964,0.305529,52092.09824,2001-01-01 14:28:12.098 +0000,,,,,-315.2894454
-0.310548,0.000998,0.064149,0.317106,52092.08823,2001-01-01 14:28:12.088 +0000,,,,,-315.8484318
-0.317004,0.008461,0.068359,0.324401,52092.07825,2001-01-01 14:28:12.078 +0000,,,,,-316.419039
-0.312667,0.011622,0.053421,0.31741,52092.06827,2001-01-01 14:28:12.068 +0000,,,,,-316.9818396
-0.289195,0.010567,0.050377,0.29374,52092.05829,2001-01-01 14:28:12.058 +0000,,,,,-317.5023906
-0.247711,0.006379,0.067764,0.256892,52092.04828,2001-01-01 14:28:12.048 +0000,,,,,-317.9482704
-0.218868,-0.007448,0.067996,0.229308,52092.0383,2001-01-01 14:28:12.038 +0000,,,,,-318.3422328
-0.216619,0.005263,0.038059,0.219999,52092.02832,2001-01-01 14:28:12.028 +0000,,,,,-318.732147
-0.20707,0.021236,0.032737,0.210715,52092.01834,2001-01-01 14:28:12.018 +0000,,,,,-319.104873
-0.196548,0.020237,0.056318,0.205456,52092.00833,2001-01-01 14:28:12.008 +0000,,,,,-319.4586594
-0.190067,-0.003184,0.0607,0.19955,52091.99835,2001-01-01 14:28:11.998 +0000,,,,,-319.80078
-0.199546,0.015899,0.026391,0.201911,52091.98838,2001-01-01 14:28:11.988 +0000,,,,,-320.1599628
-0.175024,0.01804,0.023346,0.177493,52091.9784,2001-01-01 14:28:11.978 +0000,,,,,-320.475006
-0.12702,0.006363,0.025838,0.129777,52091.96839,2001-01-01 14:28:11.968 +0000,,,,,-320.703642
-0.075833,-0.001053,0.027272,0.080595,52091.95841,2001-01-01 14:28:11.958 +0000,,,,,-320.8401414
-0.035251,-0.012751,0.023304,0.04414,52091.94843,2001-01-01 14:28:11.948 +0000,,,,,-320.9035932
-0.012849,-0.016995,0.023467,0.031696,52091.93845,2001-01-01 14:28:11.938 +0000,,,,,-320.9267214
-0.00866,-0.009519,0.029886,0.032539,52091.92844,2001-01-01 14:28:11.928 +0000,,,,,-320.9423094
-0.017257,0.000072,0.034076,0.038196,52091.91846,2001-01-01 14:28:11.918 +0000,,,,,-320.973372
-0.032209,0.006453,0.033957,0.047246,52091.90848,2001-01-01 14:28:11.908 +0000,,,,,-321.0313482
-0.044929,0.005351,0.023189,0.050843,52091.8985,2001-01-01 14:28:11.899 +0000,,,,,-321.1122204
-0.046934,0.004234,0.002877,0.047213,52091.88849,2001-01-01 14:28:11.888 +0000,,,,,-321.1967016
-0.037161,-0.00434,-0.020541,0.042681,52091.87851,2001-01-01 14:28:11.879 +0000,,,,,-321.2635914
-0.016823,-0.005424,-0.034291,0.038579,52091.86853,2001-01-01 14:28:11.869 +0000,,,,,-321.2938728
0.002331,-0.004334,-0.029891,0.030293,52091.85855,2001-01-01 14:28:11.859 +0000,,,,,-321.289677
-0.006341,-0.003217,-0.006445,0.009597,52091.84854,2001-01-01 14:28:11.849 +0000,,,,,-321.3010908
-0.034288,0.002177,0.028612,0.044711,52091.83856,2001-01-01 14:28:11.839 +0000,,,,,-321.3628092
-0.075009,0.009681,0.059304,0.09611,52091.82859,2001-01-01 14:28:11.829 +0000,,,,,-321.4978254
-0.129465,0.011808,0.07389,0.149533,52091.81861,2001-01-01 14:28:11.819 +0000,,,,,-321.7308624
-0.192327,0.017068,0.065972,0.204042,52091.80863,2001-01-01 14:28:11.809 +0000,,,,,-322.077051
-0.249744,0.023347,0.037786,0.253663,52091.79862,2001-01-01 14:28:11.799 +0000,,,,,-322.5265902
-0.27731,0.031772,0.00659,0.279202,52091.78864,2001-01-01 14:28:11.789 +0000,,,,,-323.0257482
-0.27507,0.037044,-0.015848,0.278005,52091.77866,2001-01-01 14:28:11.779 +0000,,,,,-323.5208742
-0.259082,0.047687,-0.024317,0.264554,52091.76868,2001-01-01 14:28:11.769 +0000,,,,,-323.9872218
-0.245215,0.046629,-0.025289,0.250887,52091.75867,2001-01-01 14:28:11.759 +0000,,,,,-324.4286088
-0.238734,0.03384,-0.029484,0.242917,52091.74872,2001-01-01 14:28:11.749 +0000,,,,,-324.85833
-0.235459,0.024242,-0.034779,0.239245,52091.73874,2001-01-01 14:28:11.739 +0000,,,,,-325.2821562
-0.226826,0.017825,-0.047525,0.232436,52091.72876,2001-01-01 14:28:11.729 +0000,,,,,-325.690443
-0.203202,0.010327,-0.070853,0.215448,52091.71875,2001-01-01 14:28:11.719 +0000,,,,,-326.0562066
-0.152967,0.012431,-0.096164,0.18111,52091.70877,2001-01-01 14:28:11.709 +0000,,,,,-326.3315472
-0.089991,0.015629,-0.113912,0.146009,52091.69879,2001-01-01 14:28:11.699 +0000,,,,,-326.493531
-0.031362,0.008227,-0.109222,0.113933,52091.68881,2001-01-01 14:28:11.689 +0000,,,,,-326.5499826
0.010056,-0.002312,-0.07579,0.076489,52091.6788,2001-01-01 14:28:11.679 +0000,,,,,-326.5318818
0.032187,-0.013886,-0.024321,0.042665,52091.66883,2001-01-01 14:28:11.669 +0000,,,,,-326.4739452
0.036183,-0.018024,0.0238,0.046909,52091.65885,2001-01-01 14:28:11.659 +0000,,,,,-326.4088158
0.018969,-0.019033,0.051468,0.058061,52091.64887,2001-01-01 14:28:11.649 +0000,,,,,-326.3746716
-0.005559,-0.014793,0.050223,0.05265,52091.63886,2001-01-01 14:28:11.639 +0000,,,,,-326.3846778
-0.02252,-0.008464,0.029789,0.038291,52091.62888,2001-01-01 14:28:11.629 +0000,,,,,-326.4252138
-0.029878,-0.003197,0.008355,0.031189,52091.6189,2001-01-01 14:28:11.619 +0000,,,,,-326.4789942
-0.01377,-0.008551,-0.007549,0.017881,52091.60892,2001-01-01 14:28:11.609 +0000,,,,,-326.5037802
0.023621,-0.014939,-0.016896,0.032659,52091.59891,2001-01-01 14:28:11.599 +0000,,,,,-326.4612624
0.071615,-0.013853,-0.022986,0.076479,52091.58893,2001-01-01 14:28:11.589 +0000,,,,,-326.3323554
0.10685,-0.013854,-0.033434,0.112812,52091.57895,2001-01-01 14:28:11.579 +0000,,,,,-326.1400254
0.12175,-0.010644,-0.032273,0.126403,52091.56897,2001-01-01 14:28:11.569 +0000,,,,,-325.9208754
0.106766,-0.014882,-0.018472,0.109369,52091.55896,2001-01-01 14:28:11.559 +0000,,,,,-325.7286966
0.076677,-0.002044,0.012277,0.077681,52091.54898,2001-01-01 14:28:11.549 +0000,,,,,-325.590678
0.020969,0.013982,0.047118,0.053435,52091.539,2001-01-01 14:28:11.539 +0000,,,,,-325.5529338
-0.043114,0.012927,0.070196,0.083387,52091.52902,2001-01-01 14:28:11.529 +0000,,,,,-325.630539
-0.097423,0.009677,0.064495,0.117237,52091.51901,2001-01-01 14:28:11.519 +0000,,,,,-325.8059004
-0.133497,0.007456,0.038614,0.139169,52091.50904,2001-01-01 14:28:11.509 +0000,,,,,-326.046195
-0.134469,0.010605,0.020434,0.136425,52091.49906,2001-01-01 14:28:11.499 +0000,,,,,-326.2882392
-0.117379,0.009539,0.01521,0.118744,52091.48908,2001-01-01 14:28:11.489 +0000,,,,,-326.4995214
-0.113089,0.005279,0.014182,0.114097,52091.47907,2001-01-01 14:28:11.479 +0000,,,,,-326.7030816
-0.124814,0.004208,0.015174,0.125804,52091.46909,2001-01-01 14:28:11.469 +0000,,,,,-326.9277468
-0.132368,0.016998,0.020431,0.135009,52091.45911,2001-01-01 14:28:11.459 +0000,,,,,-327.1660092
-0.139881,0.02552,0.022494,0.143959,52091.44913,2001-01-01 14:28:11.449 +0000,,,,,-327.417795
-0.141986,0.026571,0.017134,0.145464,52091.43912,2001-01-01 14:28:11.439 +0000,,,,,-327.6733698
-0.130211,0.026558,0.008666,0.133174,52091.42914,2001-01-01 14:28:11.429 +0000,,,,,-327.9077496
-0.106719,0.021241,0.005633,0.108958,52091.41916,2001-01-01 14:28:11.419 +0000,,,,,-328.0998438
-0.069535,0.018129,0.028331,0.077243,52091.40918,2001-01-01 14:28:11.409 +0000,,,,,-328.2250068
-0.012079,0.012897,0.049035,0.052121,52091.3992,2001-01-01 14:28:11.399 +0000,,,,,-328.246749
0.054019,0.011876,0.047347,0.072806,52091.38919,2001-01-01 14:28:11.389 +0000,,,,,-328.1495148
0.109742,-0.012661,0.016803,0.11174,52091.37921,2001-01-01 14:28:11.379 +0000,,,,,-327.9519792
0.130283,-0.014893,-0.030067,0.134535,52091.36923,2001-01-01 14:28:11.369 +0000,,,,,-327.7174698
0.146391,-0.015995,-0.049189,0.15526,52091.35926,2001-01-01 14:28:11.359 +0000,,,,,-327.453966
0.149449,-0.014871,-0.026732,0.152547,52091.34925,2001-01-01 14:28:11.349 +0000,,,,,-327.1849578
0.125707,-0.014766,0.022259,0.128514,52091.33927,2001-01-01 14:28:11.339 +0000,,,,,-326.9586852
