x_times_g,y_times_g,z_times_g,g_measured,TimeInterval,Date,,,,,X,Y,Z,,X,Y,Z
-0.391006,-0.230209,-0.547882,0.711377,86388.43163,2001-01-01 23:59:48.432 +0000,,,,,-0.657947111,-0.342014294,-0.828174827,,-0.58194167,-0.329542967,-0.691686178
-0.214127,-0.221619,-0.718109,0.781438,86388.42183,2001-01-01 23:59:48.422 +0000,,,,,-0.284921887,-0.295746871,-0.429133308,,-0.277566911,-0.287550288,-0.405366381
-0.225037,-0.202499,-0.880859,0.931429,86388.41204,2001-01-01 23:59:48.412 +0000,,,,,-0.24898007,-0.222734354,-0.343679721,,-0.244018499,-0.219156924,-0.331033223
-0.513382,-0.202682,-0.937256,1.087699,86388.40224,2001-01-01 23:59:48.402 +0000,,,,,-0.535374854,-0.189661966,-0.588892465,,-0.491545398,-0.187435671,-0.532212159
-0.305099,-0.357407,-1.03067,1.132743,86388.39244,2001-01-01 23:59:48.392 +0000,,,,,-0.279681396,-0.332508884,-0.455936798,,-0.272713237,-0.321008367,-0.427779989
-0.113968,-0.460022,-1.271271,1.356738,86388.38265,2001-01-01 23:59:48.383 +0000,,,,,-0.084299405,-0.36041449,-0.372799554,,-0.084100564,-0.345922467,-0.356840118
-0.02977,-0.542511,-1.429993,1.529733,86388.37285,2001-01-01 23:59:48.373 +0000,,,,,-0.019464593,-0.379297994,-0.379950946,,-0.019462135,-0.36253344,-0.363104144
-0.198776,-0.558182,-1.38092,1.502671,86388.36306,2001-01-01 23:59:48.363 +0000,,,,,-0.133454593,-0.40008658,-0.429075714,,-0.132670672,-0.380581013,-0.405317742
-0.067169,-0.64563,-1.084946,1.264301,86388.35326,2001-01-01 23:59:48.353 +0000,,,,,-0.053202506,-0.59394315,-0.598292086,,-0.053152395,-0.535954031,-0.539162735
-0.108124,-0.555206,-0.948608,1.104447,86388.34343,2001-01-01 23:59:48.343 +0000,,,,,-0.098371369,-0.58151965,-0.596280412,,-0.098055887,-0.526720166,-0.53768002
-0.173004,-0.477798,-0.894333,1.028617,86388.33364,2001-01-01 23:59:48.334 +0000,,,,,-0.170621488,-0.52452668,-0.568194187,,-0.168994126,-0.483075879,-0.516704489
-0.201492,-0.452759,-0.875244,1.005804,86388.32384,2001-01-01 23:59:48.324 +0000,,,,,-0.204474252,-0.504108744,-0.566207954,,-0.201694,-0.466929199,-0.515201722
-0.258392,-0.455353,-0.846924,0.995687,86388.31404,2001-01-01 23:59:48.314 +0000,,,,,-0.268717449,-0.514253481,-0.618187476,,-0.262516043,-0.474985265,-0.553685416
-0.203949,-0.522568,-0.833405,1.004607,86388.30425,2001-01-01 23:59:48.304 +0000,,,,,-0.207331076,-0.609055645,-0.67309025,,-0.204434632,-0.547051469,-0.592436525
-0.151733,-0.541336,-0.862686,1.029706,86388.29445,2001-01-01 23:59:48.294 +0000,,,,,-0.148981986,-0.618014195,-0.651684238,,-0.147894186,-0.553560036,-0.577558308
-0.117294,-0.54892,-0.886292,1.049087,86388.28466,2001-01-01 23:59:48.285 +0000,,,,,-0.112511173,-0.61399088,-0.63332615,,-0.112039996,-0.550643447,-0.564564266
-0.115402,-0.55455,-0.889923,1.054897,86388.27486,2001-01-01 23:59:48.275 +0000,,,,,-0.110057074,-0.617969584,-0.636493646,,-0.109615918,-0.553527754,-0.566821748
-0.034256,-0.529007,-0.945114,1.083634,86388.26506,2001-01-01 23:59:48.265 +0000,,,,,-0.031627961,-0.559360941,-0.560900556,,-0.031617421,-0.510001695,-0.511173622
-0.029633,-0.497894,-1.014404,1.130395,86388.25527,2001-01-01 23:59:48.255 +0000,,,,,-0.026223751,-0.490614879,-0.491692708,,-0.026217742,-0.456111363,-0.456979717
-0.073044,-0.511841,-0.988754,1.115774,86388.24547,2001-01-01 23:59:48.245 +0000,,,,,-0.065605616,-0.516255821,-0.522907342,,-0.065511734,-0.476567533,-0.481805093
-0.071075,-0.551666,-0.951096,1.101803,86388.23568,2001-01-01 23:59:48.236 +0000,,,,,-0.064642519,-0.578419034,-0.584826034,,-0.064552704,-0.524399979,-0.52918745
-0.031555,-0.595734,-0.897308,1.077523,86388.22588,2001-01-01 23:59:48.226 +0000,,,,,-0.029297316,-0.663502363,-0.664843199,,-0.029288938,-0.585808731,-0.58673914
-0.02359,-0.588379,-0.854858,1.038041,86388.21608,2001-01-01 23:59:48.216 +0000,,,,,-0.022731376,-0.688014973,-0.688829852,,-0.022727462,-0.602636952,-0.603189815
-0.041962,-0.605423,-0.8461,1.041241,86388.20629,2001-01-01 23:59:48.206 +0000,,,,,-0.04033275,-0.714667077,-0.717262091,,-0.040310901,-0.620501964,-0.622217557
0.010712,-0.553802,-0.930222,1.082647,86388.19649,2001-01-01 23:59:48.196 +0000,,,,,0.009894753,-0.595304438,-0.595455267,,0.00989443,-0.536959727,-0.537071084
0.020508,-0.511368,-0.99292,1.117053,86388.18669,2001-01-01 23:59:48.187 +0000,,,,,0.018362112,-0.514904485,-0.515428295,,0.018360049,-0.475499977,-0.475913927
0.046814,-0.488876,-0.988007,1.103335,86388.1769,2001-01-01 23:59:48.177 +0000,,,,,0.042467769,-0.494255749,-0.497073708,,0.042442267,-0.459041658,-0.461303836
0.028107,-0.48584,-0.984619,1.098319,86388.1671,2001-01-01 23:59:48.167 +0000,,,,,0.025599305,-0.493228519,-0.494254477,,0.025593715,-0.458215764,-0.459040636
0.030212,-0.493439,-0.970963,1.08957,86388.15731,2001-01-01 23:59:48.157 +0000,,,,,0.027739022,-0.507949639,-0.509147142,,0.027731911,-0.469987077,-0.470938516
0.029572,-0.527786,-0.927155,1.067262,86388.14751,2001-01-01 23:59:48.148 +0000,,,,,0.027718918,-0.568963918,-0.570146108,,0.027711823,-0.517286172,-0.5181788
0.022415,-0.538956,-0.88533,1.036718,86388.13771,2001-01-01 23:59:48.138 +0000,,,,,0.021626161,-0.608567815,-0.609289095,,0.021622791,-0.546695559,-0.547221736
0.003647,-0.51297,-0.883942,1.02201,86388.12792,2001-01-01 23:59:48.128 +0000,,,,,0.00356848,-0.580315942,-0.580335547,,0.003568465,-0.525820174,-0.52583484
0.052948,-0.48558,-0.876862,1.003732,86388.11812,2001-01-01 23:59:48.118 +0000,,,,,0.052824669,-0.552763332,-0.557052551,,0.052775616,-0.504962295,-0.508241708
0.080978,-0.500336,-0.866959,1.004246,86388.10833,2001-01-01 23:59:48.108 +0000,,,,,0.080898999,-0.574614954,-0.584625885,,0.080723204,-0.521544859,-0.529038297
0.090683,-0.503952,-0.887375,1.024512,86388.09853,2001-01-01 23:59:48.099 +0000,,,,,0.088862121,-0.564970812,-0.577034422,,0.088629323,-0.514264416,-0.523361858
0.08548,-0.502655,-0.905472,1.039157,86388.08873,2001-01-01 23:59:48.089 +0000,,,,,0.082538665,-0.552673093,-0.563100167,,0.082351993,-0.504893173,-0.512845256
0.072998,-0.489304,-0.921921,1.046272,86388.07894,2001-01-01 23:59:48.079 +0000,,,,,0.069940044,-0.529087984,-0.536617808,,0.069826338,-0.486646299,-0.492510955
0.056717,-0.477951,-0.930359,1.047483,86388.06914,2001-01-01 23:59:48.069 +0000,,,,,0.054225503,-0.512775534,-0.517331969,,0.054172449,-0.473815723,-0.477416848
0.032944,-0.473862,-0.939194,1.05248,86388.05934,2001-01-01 23:59:48.059 +0000,,,,,0.031316628,-0.504231023,-0.505758972,,0.031306397,-0.467026696,-0.468244165
0.021332,-0.474792,-0.923248,1.038398,86388.04955,2001-01-01 23:59:48.050 +0000,,,,,0.020547529,-0.514125473,-0.514781481,,0.020544638,-0.474884024,-0.475402746
0.032318,-0.474808,-0.896164,1.01469,86388.03975,2001-01-01 23:59:48.040 +0000,,,,,0.03186627,-0.529478482,-0.531048556,,0.03185549,-0.486951342,-0.488176833
0.04892,-0.463882,-0.88945,1.004341,86388.02996,2001-01-01 23:59:48.030 +0000,,,,,0.048766437,-0.52075098,-0.524430116,,0.048727834,-0.480110247,-0.483000148
0.05661,-0.460999,-0.889694,1.003633,86388.02016,2001-01-01 23:59:48.020 +0000,,,,,0.056494995,-0.51710883,-0.522046689,,0.056435005,-0.477240805,-0.481129001
0.050491,-0.458588,-0.895767,1.007597,86388.01036,2001-01-01 23:59:48.010 +0000,,,,,0.050173368,-0.511138756,-0.515043736,,0.050131329,-0.472518854,-0.47561004
0.043015,-0.453796,-0.900192,1.009023,86388.00057,2001-01-01 23:59:48.001 +0000,,,,,0.042669151,-0.503535692,-0.506369887,,0.042643284,-0.46647216,-0.468730524
0.038406,-0.449875,-0.908813,1.014793,86387.99077,2001-01-01 23:59:47.991 +0000,,,,,0.037873298,-0.494572402,-0.496814407,,0.037855205,-0.459296111,-0.461095888
0.032425,-0.448547,-0.907547,1.012861,86387.98098,2001-01-01 23:59:47.981 +0000,,,,,0.032029695,-0.493925921,-0.495530763,,0.032018749,-0.45877655,-0.460065832
0.027222,-0.450195,-0.904724,1.010912,86387.97115,2001-01-01 23:59:47.971 +0000,,,,,0.026937941,-0.497379698,-0.498513654,,0.026931428,-0.461549171,-0.462457825
0.023438,-0.45343,-0.905472,1.01293,86387.96135,2001-01-01 23:59:47.961 +0000,,,,,0.023145007,-0.500598772,-0.501435004,,0.023140875,-0.464126512,-0.464794953
0.025436,-0.460037,-0.891159,1.003218,86387.95156,2001-01-01 23:59:47.952 +0000,,,,,0.025362575,-0.516013105,-0.517011731,,0.025357139,-0.476375874,-0.477164189
0.034943,-0.466904,-0.879059,0.995974,86387.94176,2001-01-01 23:59:47.942 +0000,,,,,0.035105846,-0.530721555,-0.532626067,,0.035091435,-0.48792173,-0.489406525
0.054962,-0.473114,-0.874268,0.995591,86387.93196,2001-01-01 23:59:47.932 +0000,,,,,0.055289695,-0.54008822,-0.544793803,,0.055233459,-0.495201564,-0.498837346
0.06691,-0.475571,-0.885742,1.007563,86387.92217,2001-01-01 23:59:47.922 +0000,,,,,0.066554659,-0.535392771,-0.542206256,,0.066456651,-0.491559324,-0.496839845
0.061401,-0.476334,-0.89444,1.015227,86387.91237,2001-01-01 23:59:47.912 +0000,,,,,0.060590952,-0.531299581,-0.536956185,,0.060516966,-0.488372618,-0.492773642
0.05455,-0.475296,-0.906586,1.025075,86387.90258,2001-01-01 23:59:47.903 +0000,,,,,0.053291094,-0.523323677,-0.527711796,,0.053240732,-0.482131976,-0.485570485
0.044556,-0.4655,-0.912598,1.025432,86387.89278,2001-01-01 23:59:47.893 +0000,,,,,0.043492035,-0.509475346,-0.512413471,,0.043464643,-0.47119912,-0.473528998
0.02832,-0.448517,-0.922958,1.026558,86387.88298,2001-01-01 23:59:47.883 +0000,,,,,0.027597844,-0.48572742,-0.486923775,,0.02759084,-0.45216449,-0.453132013
0.049622,-0.471939,-0.903915,1.020907,86387.87319,2001-01-01 23:59:47.873 +0000,,,,,0.048663317,-0.521320559,-0.524983633,,0.048624958,-0.480558213,-0.483434171
0.060165,-0.486679,-0.897995,1.023167,86387.86339,2001-01-01 23:59:47.863 +0000,,,,,0.058904628,-0.540749489,-0.546087456,,0.058836641,-0.495713361,-0.499834376
0.052811,-0.485733,-0.90918,1.03215,86387.8536,2001-01-01 23:59:47.854 +0000,,,,,0.051233115,-0.533354923,-0.537402369,,0.051188359,-0.489974135,-0.493119907
0.051971,-0.484253,-0.908463,1.030779,86387.8438,2001-01-01 23:59:47.844 +0000,,,,,0.050483318,-0.532176357,-0.536107504,,0.050440496,-0.489056133,-0.492114659
0.060913,-0.478958,-0.901352,1.02252,86387.834,2001-01-01 23:59:47.834 +0000,,,,,0.059677452,-0.530168049,-0.535657396,,0.059606757,-0.487489766,-0.491764971
0.069351,-0.472504,-0.901413,1.020105,86387.82421,2001-01-01 23:59:47.824 +0000,,,,,0.068141806,-0.522636984,-0.529797464,,0.068036631,-0.481592762,-0.487200446
0.069962,-0.468033,-0.907364,1.023357,86387.81441,2001-01-01 23:59:47.814 +0000,,,,,0.068525537,-0.51428965,-0.521547145,,0.068418579,-0.475013869,-0.480736362
0.068604,-0.469391,-0.899704,1.017104,86387.80461,2001-01-01 23:59:47.805 +0000,,,,,0.067604251,-0.520207007,-0.527259998,,0.067501541,-0.479682225,-0.485217032
0.06221,-0.474808,-0.892426,1.012786,86387.79479,2001-01-01 23:59:47.795 +0000,,,,,0.061540788,-0.530753882,-0.536589116,,0.061463274,-0.487946953,-0.492488678
0.050934,-0.484024,-0.88649,1.011305,86387.78499,2001-01-01 23:59:47.785 +0000,,,,,0.050428622,-0.545101524,-0.549015243,,0.050385939,-0.499074607,-0.502086845
0.053406,-0.48761,-0.879761,1.007271,86387.7752,2001-01-01 23:59:47.775 +0000,,,,,0.053095163,-0.553234375,-0.557567289,,0.053045354,-0.505323024,-0.508634459
0.06076,-0.477188,-0.868607,0.992914,86387.7654,2001-01-01 23:59:47.765 +0000,,,,,0.061308513,-0.548032413,-0.553807085,,0.061231872,-0.501331332,-0.505761417
0.066986,-0.468307,-0.858063,0.979832,86387.7556,2001-01-01 23:59:47.756 +0000,,,,,0.068525105,-0.544116771,-0.551327275,,0.068418149,-0.498315118,-0.503861661
0.059967,-0.464722,-0.850021,0.970618,86387.74581,2001-01-01 23:59:47.746 +0000,,,,,0.061900573,-0.545362814,-0.551251147,,0.061821693,-0.499276021,-0.503803277
0.042007,-0.463837,-0.848068,0.967538,86387.73601,2001-01-01 23:59:47.736 +0000,,,,,0.043457386,-0.546264024,-0.549172094,,0.04343006,-0.499970375,-0.50220736
0.032028,-0.488617,-0.846375,0.977815,86387.72621,2001-01-01 23:59:47.726 +0000,,,,,0.032772233,-0.576892669,-0.578544457,,0.032760508,-0.523255508,-0.524493953
0.028214,-0.505478,-0.863892,1.001305,86387.71642,2001-01-01 23:59:47.716 +0000,,,,,0.028188397,-0.584805321,-0.586027872,,0.028180934,-0.529172016,-0.530082524
0.03949,-0.496445,-0.914413,1.041234,86387.70662,2001-01-01 23:59:47.707 +0000,,,,,0.037953459,-0.542405565,-0.544626061,,0.037935251,-0.496993859,-0.498707986
0.04303,-0.472122,-0.957932,1.068824,86387.69683,2001-01-01 23:59:47.697 +0000,,,,,0.040291871,-0.492358958,-0.494898237,,0.040270089,-0.457516111,-0.459557876
0.042526,-0.453888,-0.938934,1.043753,86387.68703,2001-01-01 23:59:47.687 +0000,,,,,0.040777225,-0.482912723,-0.485524899,,0.040754646,-0.449884581,-0.452000615
0.054352,-0.459518,-0.857117,0.974043,86387.67723,2001-01-01 23:59:47.677 +0000,,,,,0.055887466,-0.535045834,-0.539857715,,0.055829388,-0.49128964,-0.495023095
