x_rad_per_sec,y_rad_per_sec,z_rad_per_sec,rms_rad_per_sec,TimeInterval,Date,,,,X_gyro,Y_gyro,Z_gyro
0.526419,-0.485704,-0.12976,0.727917,42975.4836,2001-01-01 11:56:15.484 +0000,,,,1.152526,-1.021094,-0.135833
0.560692,-0.643095,-0.031866,0.853793,42975.46361,2001-01-01 11:56:15.464 +0000,,,,0.560692,-0.643095,-0.031866
0.24554,-0.544766,0.190127,0.627063,42975.44362,2001-01-01 11:56:15.444 +0000,,,,0.806232,-1.187861,0.158261
-0.207092,-0.874204,0.215749,0.923942,42975.42366,2001-01-01 11:56:15.424 +0000,,,,-0.207092,-0.874204,0.215749
-0.657253,-1.791361,-0.060472,1.909087,42975.40367,2001-01-01 11:56:15.404 +0000,,,,-0.864345,-2.665565,0.155277
-1.23792,-2.133421,-0.359438,2.492614,42975.38371,2001-01-01 11:56:15.384 +0000,,,,-1.23792,-2.133421,-0.359438
-1.49054,-2.140423,-0.529949,2.661572,42975.36372,2001-01-01 11:56:15.364 +0000,,,,-2.72846,-4.273844,-0.889387
-1.586339,-2.45932,-0.653676,2.998669,42975.34376,2001-01-01 11:56:15.344 +0000,,,,-1.586339,-2.45932,-0.653676
-1.826499,-2.871064,-0.8027,3.496203,42975.32378,2001-01-01 11:56:15.324 +0000,,,,-3.412838,-5.330384,-1.456376
-2.289882,-3.072274,-1.04249,3.971047,42975.30382,2001-01-01 11:56:15.304 +0000,,,,-2.289882,-3.072274,-1.04249
-2.726202,-3.11691,-1.29855,4.339762,42975.28383,2001-01-01 11:56:15.284 +0000,,,,-5.016084,-6.189184,-2.34104
-2.862451,-2.871495,-1.524524,4.33166,42975.26387,2001-01-01 11:56:15.264 +0000,,,,-2.862451,-2.871495,-1.524524
-3.091546,-2.840857,-1.559277,4.47878,42975.24388,2001-01-01 11:56:15.244 +0000,,,,-5.953997,-5.712352,-3.083801
-3.811262,-3.301443,-1.503046,5.261596,42975.22392,2001-01-01 11:56:15.224 +0000,,,,-3.811262,-3.301443,-1.503046
-4.381346,-3.100983,-1.686948,5.626552,42975.20393,2001-01-01 11:56:15.204 +0000,,,,-8.192608,-6.402426,-3.189994
-4.475869,-2.803064,-1.802726,5.580358,42975.18397,2001-01-01 11:56:15.184 +0000,,,,-4.475869,-2.803064,-1.802726
-4.4215,-2.9672,-1.852133,5.63776,42975.16399,2001-01-01 11:56:15.164 +0000,,,,-8.897369,-5.770264,-3.654859
-4.700812,-3.423744,-2.013054,6.154026,42975.14403,2001-01-01 11:56:15.144 +0000,,,,-4.700812,-3.423744,-2.013054
-5.246074,-3.145784,-2.310261,6.538697,42975.12404,2001-01-01 11:56:15.124 +0000,,,,-9.946886,-6.569528,-4.323315
-5.50585,-2.351646,-2.457353,6.471723,42975.10405,2001-01-01 11:56:15.104 +0000,,,,-5.50585,-2.351646,-2.457353
-5.188661,-1.993123,-2.314075,6.020771,42975.08409,2001-01-01 11:56:15.084 +0000,,,,-10.694511,-4.344769,-4.771428
-4.982902,-1.912812,-2.208191,5.776181,42975.0641,2001-01-01 11:56:15.064 +0000,,,,-4.982902,-1.912812,-2.208191
-4.960213,-1.722174,-2.233131,5.705828,42975.04414,2001-01-01 11:56:15.044 +0000,,,,-9.943115,-3.634986,-4.441322
-4.583232,-1.374283,-2.099038,5.225,42975.02415,2001-01-01 11:56:15.024 +0000,,,,-4.583232,-1.374283,-2.099038
-3.843862,-0.938059,-1.678514,4.297981,42975.0042,2001-01-01 11:56:15.004 +0000,,,,-8.427094,-2.312342,-3.777552
-2.957953,-0.328823,-1.126045,3.182073,42974.98421,2001-01-01 11:56:14.984 +0000,,,,-2.957953,-0.328823,-1.126045
-2.216387,0.057407,-0.676522,2.318049,42974.96425,2001-01-01 11:56:14.964 +0000,,,,-5.17434,-0.271416,-1.802567
-1.871857,0.262565,-0.5273,1.962354,42974.94426,2001-01-01 11:56:14.944 +0000,,,,-1.871857,0.262565,-0.5273
-1.326608,-0.768029,-0.876633,1.765854,42974.92433,2001-01-01 11:56:14.924 +0000,,,,-3.198465,-0.505464,-1.403933
-0.425941,-2.71528,-1.112088,2.964947,42974.90434,2001-01-01 11:56:14.904 +0000,,,,-0.425941,-2.71528,-1.112088
0.08453,-2.320794,-0.701544,2.425984,42974.88438,2001-01-01 11:56:14.884 +0000,,,,-0.341411,-5.036074,-1.813632
-0.006772,-0.440711,-0.299099,0.532665,42974.86439,2001-01-01 11:56:14.864 +0000,,,,-0.006772,-0.440711,-0.299099
-0.048663,0.16779,-0.195253,0.262003,42974.84443,2001-01-01 11:56:14.844 +0000,,,,-0.055435,-0.272921,-0.494352
0.461947,-0.36327,-0.140144,0.604153,42974.82444,2001-01-01 11:56:14.824 +0000,,,,0.461947,-0.36327,-0.140144
