x_rad_per_sec,y_rad_per_sec,z_rad_per_sec,rms_rad_per_sec,TimeInterval,Date,,,,,X,Y,Z
0.21555,-1.689943,-0.656429,1.825724,36237.75505,2001-01-01 10:03:57.755 +0000,,,,,164.405802,64.373478,-100.747044
-0.135117,-0.586716,-0.286747,0.666871,36237.73509,2001-01-01 10:03:57.735 +0000,,,,,164.270685,63.786762,-101.033791
-0.126669,0.551616,-0.468225,0.734547,36237.7151,2001-01-01 10:03:57.715 +0000,,,,,164.144016,64.338378,-101.502016
0.004351,0.362676,-0.661296,0.754232,36237.69515,2001-01-01 10:03:57.695 +0000,,,,,164.148367,64.701054,-102.163312
0.152418,-0.07609,-0.653762,0.675592,36237.67516,2001-01-01 10:03:57.675 +0000,,,,,164.300785,64.624964,-102.817074
0.165828,-0.173086,-0.68012,0.721125,36237.65517,2001-01-01 10:03:57.655 +0000,,,,,164.466613,64.451878,-103.497194
0.411884,-0.098421,-0.713923,0.830073,36237.63521,2001-01-01 10:03:57.635 +0000,,,,,164.878497,64.353457,-104.211117
1.071857,-0.58478,-0.718833,1.416886,36237.61522,2001-01-01 10:03:57.615 +0000,,,,,165.950354,63.768677,-104.92995
0.978964,-0.556346,-1.249518,1.682018,36237.59526,2001-01-01 10:03:57.595 +0000,,,,,166.929318,63.212331,-106.179468
0.838351,-0.027648,-1.50621,1.724025,36237.57527,2001-01-01 10:03:57.575 +0000,,,,,167.767669,63.184683,-107.685678
0.843256,0.132896,-1.206361,1.477853,36237.55528,2001-01-01 10:03:57.555 +0000,,,,,168.610925,63.317579,-108.892039
0.762466,0.309058,-1.025739,1.314918,36237.53532,2001-01-01 10:03:57.535 +0000,,,,,169.373391,63.626637,-109.917778
0.775672,-0.482539,-0.64204,1.116569,36237.51534,2001-01-01 10:03:57.515 +0000,,,,,170.149063,63.144098,-110.559818
0.975284,-0.913715,-0.169376,1.347124,36237.49538,2001-01-01 10:03:57.495 +0000,,,,,171.124347,62.230383,-110.729194
0.577354,-0.601012,0.178629,0.852327,36237.4754,2001-01-01 10:03:57.475 +0000,,,,,171.701701,61.629371,-110.550565
-0.051221,-0.292999,0.422512,0.516709,36237.45541,2001-01-01 10:03:57.455 +0000,,,,,171.65048,61.336372,-110.128053
-0.316244,-0.518118,0.361499,0.706497,36237.43545,2001-01-01 10:03:57.435 +0000,,,,,171.334236,60.818254,-109.766554
-0.412358,-0.324616,0.238514,0.576458,36237.41547,2001-01-01 10:03:57.415 +0000,,,,,170.921878,60.493638,-109.52804
-0.675511,0.037063,0.109671,0.685358,36237.39551,2001-01-01 10:03:57.396 +0000,,,,,170.246367,60.530701,-109.418369
-1.236802,-0.174467,0.031662,1.249448,36237.37552,2001-01-01 10:03:57.376 +0000,,,,,169.009565,60.356234,-109.386707
-1.549325,-0.870175,0.090212,1.779256,36237.35553,2001-01-01 10:03:57.356 +0000,,,,,167.46024,59.486059,-109.296495
-0.843951,-0.638593,0.47687,1.160801,36237.33557,2001-01-01 10:03:57.336 +0000,,,,,166.616289,58.847466,-108.819625
-0.101652,-0.537692,0.138613,0.5645,36237.31558,2001-01-01 10:03:57.316 +0000,,,,,166.514637,58.309774,-108.681012
0.208499,0.380759,0.121114,0.450686,36237.29562,2001-01-01 10:03:57.296 +0000,,,,,166.723136,58.690533,-108.559898
0.213484,0.845777,0.343202,0.937391,36237.27563,2001-01-01 10:03:57.276 +0000,,,,,166.93662,59.53631,-108.216696
0.223837,0.551418,0.629365,0.866178,36237.25564,2001-01-01 10:03:57.256 +0000,,,,,167.160457,60.087728,-107.587331
-0.005703,0.581351,0.312524,0.660055,36237.23569,2001-01-01 10:03:57.236 +0000,,,,,167.154754,60.669079,-107.274807
-1.217705,-0.208166,0.608879,1.377269,36237.2157,2001-01-01 10:03:57.216 +0000,,,,,165.937049,60.460913,-106.665928
-1.873416,-1.195707,0.362449,2.251837,36237.19574,2001-01-01 10:03:57.196 +0000,,,,,164.063633,59.265206,-106.303479
-1.185681,-0.222874,0.255458,1.233195,36237.17575,2001-01-01 10:03:57.176 +0000,,,,,162.877952,59.042332,-106.048021
-0.841577,0.468596,0.623468,1.147409,36237.15576,2001-01-01 10:03:57.156 +0000,,,,,162.036375,59.510928,-105.424553
-0.753407,0.732891,0.640441,1.23082,36237.1358,2001-01-01 10:03:57.136 +0000,,,,,161.282968,60.243819,-104.784112
-0.673462,0.610857,0.379527,0.98526,36237.11581,2001-01-01 10:03:57.116 +0000,,,,,160.609506,60.854676,-104.404585
-0.679731,0.436616,0.140612,0.820024,36237.09585,2001-01-01 10:03:57.096 +0000,,,,,159.929775,61.291292,-104.263973
-0.588891,0.346831,-0.007054,0.683472,36237.07587,2001-01-01 10:03:57.076 +0000,,,,,159.340884,61.638123,-104.271027
-0.507363,0.344545,-0.093047,0.620311,36237.05588,2001-01-01 10:03:57.056 +0000,,,,,158.833521,61.982668,-104.364074
-0.56999,0.35396,-0.143715,0.686171,36237.03592,2001-01-01 10:03:57.036 +0000,,,,,158.263531,62.336628,-104.507789
-0.507297,0.396613,-0.145545,0.660178,36237.01593,2001-01-01 10:03:57.016 +0000,,,,,157.756234,62.733241,-104.653334
-0.248134,0.311681,-0.105099,0.412021,36236.99597,2001-01-01 10:03:56.996 +0000,,,,,157.5081,63.044922,-104.758433
-0.113138,0.16052,-0.10164,0.221128,36236.97598,2001-01-01 10:03:56.976 +0000,,,,,157.394962,63.205442,-104.860073
-0.226671,0.106002,-0.14393,0.288673,36236.95599,2001-01-01 10:03:56.956 +0000,,,,,157.168291,63.311444,-105.004003
-0.378354,0.161314,-0.132282,0.432056,36236.93603,2001-01-01 10:03:56.936 +0000,,,,,156.789937,63.472758,-105.136285
-0.310545,0.192365,-0.089168,0.376023,36236.91605,2001-01-01 10:03:56.916 +0000,,,,,156.479392,63.665123,-105.225453
-0.079968,0.111585,-0.084187,0.161039,36236.89609,2001-01-01 10:03:56.896 +0000,,,,,156.399424,63.776708,-105.30964
0.047089,0.016965,-0.045674,0.067759,36236.8761,2001-01-01 10:03:56.876 +0000,,,,,156.446513,63.793673,-105.355314
-0.014642,-0.006507,-0.041753,0.044722,36236.85611,2001-01-01 10:03:56.856 +0000,,,,,156.431871,63.787166,-105.397067
-0.122306,0.080599,-0.108964,0.18256,36236.83615,2001-01-01 10:03:56.836 +0000,,,,,156.309565,63.867765,-105.506031
-0.19267,0.073114,-0.099802,0.228971,36236.81616,2001-01-01 10:03:56.816 +0000,,,,,156.116895,63.940879,-105.605833
-0.076539,-0.02034,-0.017557,0.081118,36236.7962,2001-01-01 10:03:56.796 +0000,,,,,156.040356,63.920539,-105.62339
0.20369,0.031996,-0.044658,0.210969,36236.77621,2001-01-01 10:03:56.776 +0000,,,,,156.244046,63.952535,-105.668048
0.088188,-0.020465,-0.115817,0.147002,36236.75622,2001-01-01 10:03:56.756 +0000,,,,,156.332234,63.93207,-105.783865
-0.318426,-0.157071,-0.096819,0.368023,36236.73627,2001-01-01 10:03:56.736 +0000,,,,,156.013808,63.774999,-105.880684
-0.13863,0.036075,-0.017061,0.144259,36236.71628,2001-01-01 10:03:56.716 +0000,,,,,155.875178,63.811074,-105.897745
-0.028997,-0.007372,0.042565,0.052028,36236.69632,2001-01-01 10:03:56.696 +0000,,,,,155.846181,63.803702,-105.85518
0.048901,-0.023301,0.039928,0.067294,36236.67633,2001-01-01 10:03:56.676 +0000,,,,,155.895082,63.780401,-105.815252
0.07748,-0.023196,0.073245,0.109115,36236.65634,2001-01-01 10:03:56.656 +0000,,,,,155.972562,63.757205,-105.742007
0.053547,-0.074043,0.195032,0.215376,36236.63638,2001-01-01 10:03:56.636 +0000,,,,,156.026109,63.683162,-105.546975
0.043321,-0.058902,0.28895,0.298058,36236.61639,2001-01-01 10:03:56.616 +0000,,,,,156.06943,63.62426,-105.258025
0.099719,-0.079023,0.320372,0.344713,36236.5964,2001-01-01 10:03:56.596 +0000,,,,,156.169149,63.545237,-104.937653
0.126311,-0.090675,0.338748,0.372729,36236.57645,2001-01-01 10:03:56.576 +0000,,,,,156.29546,63.454562,-104.598905
0.085188,-0.138288,0.480712,0.50741,36236.55646,2001-01-01 10:03:56.556 +0000,,,,,156.380648,63.316274,-104.118193
0.135882,-0.166762,0.581572,0.62008,36236.5365,2001-01-01 10:03:56.536 +0000,,,,,156.51653,63.149512,-103.536621
0.218152,-0.19868,0.573665,0.645101,36236.51651,2001-01-01 10:03:56.517 +0000,,,,,156.734682,62.950832,-102.962956
0.212276,-0.228669,0.510665,0.598439,36236.49652,2001-01-01 10:03:56.497 +0000,,,,,156.946958,62.722163,-102.452291
0.174123,-0.291514,0.524469,0.624793,36236.4766,2001-01-01 10:03:56.477 +0000,,,,,157.121081,62.430649,-101.927822
0.1324,-0.258522,0.524098,0.599201,36236.45661,2001-01-01 10:03:56.457 +0000,,,,,157.253481,62.172127,-101.403724
0.116982,-0.273655,0.440691,0.531771,36236.43665,2001-01-01 10:03:56.437 +0000,,,,,157.370463,61.898472,-100.963033
0.146391,-0.202665,0.278283,0.374092,36236.41666,2001-01-01 10:03:56.417 +0000,,,,,157.516854,61.695807,-100.68475
0.187274,-0.16771,0.186572,0.313061,36236.39667,2001-01-01 10:03:56.397 +0000,,,,,157.704128,61.528097,-100.498178
0.16822,-0.150768,0.151137,0.271793,36236.37672,2001-01-01 10:03:56.377 +0000,,,,,157.872348,61.377329,-100.347041
0.116014,-0.110415,0.115414,0.197411,36236.35673,2001-01-01 10:03:56.357 +0000,,,,,157.988362,61.266914,-100.231627
0.057439,-0.065825,0.072157,0.113308,36236.33677,2001-01-01 10:03:56.337 +0000,,,,,158.045801,61.201089,-100.15947
-0.003288,-0.057375,0.061039,0.083836,36236.31678,2001-01-01 10:03:56.317 +0000,,,,,158.042513,61.143714,-100.098431
-0.007636,-0.027575,0.051312,0.05875,36236.29679,2001-01-01 10:03:56.297 +0000,,,,,158.034877,61.116139,-100.047119
0.043609,-0.029699,0.038841,0.065517,36236.27683,2001-01-01 10:03:56.277 +0000,,,,,158.078486,61.08644,-100.008278
0.021537,-0.084065,0.030292,0.091915,36236.25684,2001-01-01 10:03:56.257 +0000,,,,,158.100023,61.002375,-99.977986
0.002174,-0.062742,0.042926,0.076052,36236.23688,2001-01-01 10:03:56.237 +0000,,,,,158.102197,60.939633,-99.93506
0.067107,-0.050965,0.047606,0.096784,36236.2169,2001-01-01 10:03:56.217 +0000,,,,,158.169304,60.888668,-99.887454
0.105529,-0.054148,0.041463,0.125649,36236.19691,2001-01-01 10:03:56.197 +0000,,,,,158.274833,60.83452,-99.845991
0.062911,-0.027607,0.017596,0.07092,36236.17695,2001-01-01 10:03:56.177 +0000,,,,,158.337744,60.806913,-99.828395
0.060011,-0.051123,-0.013347,0.079956,36236.15696,2001-01-01 10:03:56.157 +0000,,,,,158.397755,60.75579,-99.841742
0.05837,0.030979,0.017406,0.068335,36236.137,2001-01-01 10:03:56.137 +0000,,,,,158.456125,60.786769,-99.824336
-0.047256,0.038389,0.029495,0.067652,36236.11701,2001-01-01 10:03:56.117 +0000,,,,,158.408869,60.825158,-99.794841
-0.212208,-0.040511,0.049966,0.221743,36236.09702,2001-01-01 10:03:56.097 +0000,,,,,158.196661,60.784647,-99.744875
-0.083675,0.076711,0.029145,0.117199,36236.07706,2001-01-01 10:03:56.077 +0000,,,,,158.112986,60.861358,-99.71573
0.273189,-0.210889,-0.065968,0.351366,36236.05707,2001-01-01 10:03:56.057 +0000,,,,,158.386175,60.650469,-99.781698
0.093769,-0.067963,0.058517,0.129753,36236.03712,2001-01-01 10:03:56.037 +0000,,,,,158.479944,60.582506,-99.723181
0.083806,0.014047,0.055021,0.101233,36236.01713,2001-01-01 10:03:56.017 +0000,,,,,158.56375,60.596553,-99.66816
0.056582,-0.02126,0.001508,0.060463,36235.99714,2001-01-01 10:03:55.997 +0000,,,,,158.620332,60.575293,-99.666652
-0.044483,-0.021413,-0.03016,0.057853,36235.97718,2001-01-01 10:03:55.977 +0000,,,,,158.575849,60.55388,-99.696812
-0.037014,0.00623,-0.053692,0.065511,36235.95719,2001-01-01 10:03:55.957 +0000,,,,,158.538835,60.56011,-99.750504
0.054811,-0.024601,-0.056194,0.082263,36235.93723,2001-01-01 10:03:55.937 +0000,,,,,158.593646,60.535509,-99.806698
0.031311,-0.02566,-0.046733,0.061829,36235.91724,2001-01-01 10:03:55.917 +0000,,,,,158.624957,60.509849,-99.853431
-0.055118,-0.00761,-0.045229,0.071704,36235.89725,2001-01-01 10:03:55.897 +0000,,,,,158.569839,60.502239,-99.89866
-0.0254,0.045622,-0.066543,0.084584,36235.8773,2001-01-01 10:03:55.877 +0000,,,,,158.544439,60.547861,-99.965203
0.032432,-0.022493,-0.058488,0.070559,36235.85731,2001-01-01 10:03:55.857 +0000,,,,,158.576871,60.525368,-100.023691
-0.067659,-0.023671,-0.07412,0.10311,36235.83735,2001-01-01 10:03:55.837 +0000,,,,,158.509212,60.501697,-100.097811
-0.152895,0.044296,-0.133648,0.207848,36235.81736,2001-01-01 10:03:55.817 +0000,,,,,158.356317,60.545993,-100.231459
-0.12719,0.058084,-0.165567,0.21671,36235.79737,2001-01-01 10:03:55.797 +0000,,,,,158.229127,60.604077,-100.397026
-0.074778,0.049539,-0.189766,0.209897,36235.77741,2001-01-01 10:03:55.777 +0000,,,,,158.154349,60.653616,-100.586792
-0.146326,0.081438,-0.192472,0.255125,36235.75742,2001-01-01 10:03:55.757 +0000,,,,,158.008023,60.735054,-100.779264
-0.239025,0.096243,-0.209166,0.331882,36235.73746,2001-01-01 10:03:55.737 +0000,,,,,157.768998,60.831297,-100.98843
-0.215438,0.140855,-0.267896,0.371513,36235.71747,2001-01-01 10:03:55.717 +0000,,,,,157.55356,60.972152,-101.256326
-0.114886,0.168419,-0.350636,0.405598,36235.69749,2001-01-01 10:03:55.697 +0000,,,,,157.438674,61.140571,-101.606962
-0.041873,0.093828,-0.380927,0.394541,36235.67753,2001-01-01 10:03:55.678 +0000,,,,,157.396801,61.234399,-101.987889
-0.086975,0.10882,-0.336395,0.364099,36235.65754,2001-01-01 10:03:55.658 +0000,,,,,157.309826,61.343219,-102.324284
-0.180116,0.220555,-0.356561,0.456313,36235.63758,2001-01-01 10:03:55.638 +0000,,,,,157.12971,61.563774,-102.680845
-0.198798,0.212889,-0.434667,0.523238,36235.61759,2001-01-01 10:03:55.618 +0000,,,,,156.930912,61.776663,-103.115512
-0.149556,0.160741,-0.42885,0.481786,36235.5976,2001-01-01 10:03:55.598 +0000,,,,,156.781356,61.937404,-103.544362
-0.080469,0.172567,-0.405978,0.448411,36235.57764,2001-01-01 10:03:55.578 +0000,,,,,156.700887,62.109971,-103.95034
-0.066383,0.10125,-0.387524,0.405997,36235.55765,2001-01-01 10:03:55.558 +0000,,,,,156.634504,62.211221,-104.337864
-0.129203,0.089482,-0.388985,0.419535,36235.5377,2001-01-01 10:03:55.538 +0000,,,,,156.505301,62.300703,-104.726849
-0.196727,0.139558,-0.366069,0.438388,36235.51771,2001-01-01 10:03:55.518 +0000,,,,,156.308574,62.440261,-105.092918
-0.253542,0.122642,-0.298022,0.410051,36235.49775,2001-01-01 10:03:55.498 +0000,,,,,156.055032,62.562903,-105.39094
-0.053673,-0.174683,0.024688,0.184403,33877.34812,2001-01-01 09:24:37.348 +0000,,,,,156.001359,62.38822,-105.366252
-0.323851,0.053915,-0.070717,0.335838,33877.32816,2001-01-01 09:24:37.328 +0000,,,,,155.677508,62.442135,-105.436969
-0.414257,0.077603,0.05683,0.425277,33877.3082,2001-01-01 09:24:37.308 +0000,,,,,155.263251,62.519738,-105.380139
-0.026902,-0.307165,0.288083,0.421978,33877.28821,2001-01-01 09:24:37.288 +0000,,,,,155.236349,62.212573,-105.092056
0.076893,-0.360417,0.262215,0.452294,33877.26822,2001-01-01 09:24:37.268 +0000,,,,,155.313242,61.852156,-104.829841
0.117399,-0.465023,0.166607,0.507727,33877.24827,2001-01-01 09:24:37.248 +0000,,,,,155.430641,61.387133,-104.663234
0.245335,-0.580828,0.253266,0.679481,33877.22828,2001-01-01 09:24:37.228 +0000,,,,,155.675976,60.806305,-104.409968
0.317397,-0.542329,0.292114,0.692958,33877.20832,2001-01-01 09:24:37.208 +0000,,,,,155.993373,60.263976,-104.117854
0.221495,-0.388251,0.164964,0.476458,33877.18833,2001-01-01 09:24:37.188 +0000,,,,,156.214868,59.875725,-103.95289
0.095829,-0.300144,0.077327,0.324421,33877.16834,2001-01-01 09:24:37.168 +0000,,,,,156.310697,59.575581,-103.875563
0.092966,-0.293907,0.016385,0.308695,33877.14838,2001-01-01 09:24:37.148 +0000,,,,,156.403663,59.281674,-103.859178
0.129054,-0.22365,-0.014549,0.258623,33877.12839,2001-01-01 09:24:37.128 +0000,,,,,156.532717,59.058024,-103.873727
0.078161,-0.107469,0.026464,0.135496,33877.10843,2001-01-01 09:24:37.108 +0000,,,,,156.610878,58.950555,-103.847263
-0.096781,0.120423,0.047103,0.161514,33877.08844,2001-01-01 09:24:37.088 +0000,,,,,156.514097,59.070978,-103.80016
-0.278427,0.242742,0.025243,0.370246,33877.06846,2001-01-01 09:24:37.068 +0000,,,,,156.23567,59.31372,-103.774917
-0.264436,0.25439,-0.00675,0.366996,33877.0485,2001-01-01 09:24:37.048 +0000,,,,,155.971234,59.56811,-103.781667
-0.10938,0.175618,-0.028997,0.208917,33877.02851,2001-01-01 09:24:37.029 +0000,,,,,155.861854,59.743728,-103.810664
0.037067,0.036274,0.010837,0.052983,33877.00855,2001-01-01 09:24:37.009 +0000,,,,,155.898921,59.780002,-103.799827
0.108672,0.004351,0.003927,0.10883,33876.98856,2001-01-01 09:24:36.989 +0000,,,,,156.007593,59.784353,-103.7959
0.032812,0.078793,-0.024568,0.088818,33876.96857,2001-01-01 09:24:36.969 +0000,,,,,156.040405,59.863146,-103.820468
-0.140793,0.252352,-0.00591,0.289032,33876.94861,2001-01-01 09:24:36.949 +0000,,,,,155.899612,60.115498,-103.826378
-0.264165,0.431206,-0.014708,0.505904,33876.92862,2001-01-01 09:24:36.929 +0000,,,,,155.635447,60.546704,-103.841086
-0.312476,0.580158,-0.075276,0.663243,33876.90867,2001-01-01 09:24:36.909 +0000,,,,,155.322971,61.126862,-103.916362
-0.319096,0.712078,-0.142995,0.7933,33876.88868,2001-01-01 09:24:36.889 +0000,,,,,155.003875,61.83894,-104.059357
-0.380747,0.6503,-0.121873,0.763355,33876.86872,2001-01-01 09:24:36.869 +0000,,,,,154.623128,62.48924,-104.18123
-0.408264,0.534315,-0.061907,0.67528,33876.84873,2001-01-01 09:24:36.849 +0000,,,,,154.214864,63.023555,-104.243137
-0.36637,0.458725,-0.056076,0.589746,33876.82874,2001-01-01 09:24:36.829 +0000,,,,,153.848494,63.48228,-104.299213
-0.27546,0.375734,-0.042415,0.467818,33876.80878,2001-01-01 09:24:36.809 +0000,,,,,153.573034,63.858014,-104.341628
-0.066443,0.318431,-0.015205,0.325644,33876.78879,2001-01-01 09:24:36.789 +0000,,,,,153.506591,64.176445,-104.356833
0.076844,0.204584,-0.002174,0.21855,33876.76883,2001-01-01 09:24:36.769 +0000,,,,,153.583435,64.381029,-104.359007
0.108332,0.250526,0.042791,0.276279,33876.74885,2001-01-01 09:24:36.749 +0000,,,,,153.691767,64.631555,-104.316216
-0.030281,0.222805,0.073986,0.236713,33876.72886,2001-01-01 09:24:36.729 +0000,,,,,153.661486,64.85436,-104.24223
-0.238084,0.188617,0.095115,0.318288,33876.7089,2001-01-01 09:24:36.709 +0000,,,,,153.423402,65.042977,-104.147115
-0.192759,-0.018281,-0.011936,0.193992,33876.68891,2001-01-01 09:24:36.689 +0000,,,,,153.230643,65.024696,-104.159051
-0.435824,0.008142,-0.024334,0.436578,33876.66895,2001-01-01 09:24:36.669 +0000,,,,,152.794819,65.032838,-104.183385
-0.673157,0.214519,-0.069237,0.709896,33876.64896,2001-01-01 09:24:36.649 +0000,,,,,152.121662,65.247357,-104.252622
-0.270215,-0.278339,-0.04167,0.39016,33876.62897,2001-01-01 09:24:36.629 +0000,,,,,151.851447,64.969018,-104.294292
0.030528,-0.536539,0.135228,0.554159,33876.60901,2001-01-01 09:24:36.609 +0000,,,,,151.881975,64.432479,-104.159064
0.283955,-0.614925,0.23866,0.718138,33876.58902,2001-01-01 09:24:36.589 +0000,,,,,152.16593,63.817554,-103.920404
0.239771,-0.626895,0.150776,0.687911,33876.56907,2001-01-01 09:24:36.569 +0000,,,,,152.405701,63.190659,-103.769628
-0.076645,-0.766458,0.238775,0.806441,33876.54908,2001-01-01 09:24:36.549 +0000,,,,,152.329056,62.424201,-103.530853
-0.066379,-0.895992,0.408021,0.986757,33876.52912,2001-01-01 09:24:36.529 +0000,,,,,152.262677,61.528209,-103.122832
0.151721,-0.998174,0.377716,1.077979,33876.50913,2001-01-01 09:24:36.509 +0000,,,,,152.414398,60.530035,-102.745116
0.260664,-1.214899,0.155721,1.252268,33876.48914,2001-01-01 09:24:36.489 +0000,,,,,152.675062,59.315136,-102.589395
0.294078,-1.628425,0.066247,1.656092,33876.46918,2001-01-01 09:24:36.469 +0000,,,,,152.96914,57.686711,-102.523148
0.374592,-1.771688,0.262717,1.829814,33876.44919,2001-01-01 09:24:36.449 +0000,,,,,153.343732,55.915023,-102.260431
0.324006,-1.663696,0.437318,1.750461,33876.42923,2001-01-01 09:24:36.429 +0000,,,,,153.667738,54.251327,-101.823113
0.272145,-1.362568,0.31434,1.424593,33876.40925,2001-01-01 09:24:36.409 +0000,,,,,153.939883,52.888759,-101.508773
0.217122,-1.001921,0.137752,1.03439,33876.38926,2001-01-01 09:24:36.389 +0000,,,,,154.157005,51.886838,-101.371021
0.094081,-0.608003,0.080289,0.620456,33876.3693,2001-01-01 09:24:36.369 +0000,,,,,154.251086,51.278835,-101.290732
-0.043609,-0.272683,0.023954,0.277185,33876.34931,2001-01-01 09:24:36.349 +0000,,,,,154.207477,51.006152,-101.266778
-0.142358,0.06181,0.051228,0.163433,33876.32939,2001-01-01 09:24:36.329 +0000,,,,,154.065119,51.067962,-101.21555
-0.085045,0.135311,0.033251,0.16324,33876.3094,2001-01-01 09:24:36.309 +0000,,,,,153.980074,51.203273,-101.182299
0.127263,0.127938,0.004785,0.180519,33876.28942,2001-01-01 09:24:36.289 +0000,,,,,154.107337,51.331211,-101.177514
0.234316,0.083613,0.14026,0.285601,33876.26946,2001-01-01 09:24:36.269 +0000,,,,,154.341653,51.414824,-101.037254
0.34695,0.030237,0.062096,0.353758,33876.24947,2001-01-01 09:24:36.249 +0000,,,,,154.688603,51.445061,-100.975158
0.228677,0.054588,0.036656,0.237943,33876.22951,2001-01-01 09:24:36.230 +0000,,,,,154.91728,51.499649,-100.938502
0.083794,0.019368,0.05287,0.100954,33876.20952,2001-01-01 09:24:36.210 +0000,,,,,155.001074,51.519017,-100.885632
0.068017,-0.001994,0.034657,0.076363,33876.18956,2001-01-01 09:24:36.190 +0000,,,,,155.069091,51.517023,-100.850975
-0.001593,0.178211,0.124521,0.21741,33876.16957,2001-01-01 09:24:36.170 +0000,,,,,155.067498,51.695234,-100.726454
-0.060597,0.192148,0.17751,0.26852,33876.14958,2001-01-01 09:24:36.150 +0000,,,,,155.006901,51.887382,-100.548944
0.004484,0.045009,0.10569,0.114962,33876.12963,2001-01-01 09:24:36.130 +0000,,,,,155.011385,51.932391,-100.443254
0.004937,0.039504,0.034118,0.052431,33876.10964,2001-01-01 09:24:36.110 +0000,,,,,155.016322,51.971895,-100.409136
-0.082473,0.06815,0.013149,0.107792,33876.08968,2001-01-01 09:24:36.090 +0000,,,,,154.933849,52.040045,-100.395987
-0.087601,0.029789,0.010013,0.093067,33876.06969,2001-01-01 09:24:36.070 +0000,,,,,154.846248,52.069834,-100.385974
0.025569,0.032981,-0.024493,0.048388,33876.0497,2001-01-01 09:24:36.050 +0000,,,,,154.871817,52.102815,-100.410467
0.093891,0.019165,-0.031474,0.100863,33876.02974,2001-01-01 09:24:36.030 +0000,,,,,154.965708,52.12198,-100.441941
0.134682,0.031832,-0.090001,0.165084,33876.00975,2001-01-01 09:24:36.010 +0000,,,,,155.10039,52.153812,-100.531942
0.140183,0.051964,-0.134896,0.201367,33875.98979,2001-01-01 09:24:35.990 +0000,,,,,155.240573,52.205776,-100.666838
0.092826,0.12229,-0.114037,0.191248,33875.9698,2001-01-01 09:24:35.970 +0000,,,,,155.333399,52.328066,-100.780875
0.075898,0.129667,-0.140884,0.205967,33875.94985,2001-01-01 09:24:35.950 +0000,,,,,155.409297,52.457733,-100.921759
-0.039805,0.240398,-0.130212,0.27628,33875.92986,2001-01-01 09:24:35.930 +0000,,,,,155.369492,52.698131,-101.051971
-0.200338,0.353249,-0.110232,0.420799,33875.90987,2001-01-01 09:24:35.910 +0000,,,,,155.169154,53.05138,-101.162203
-0.157146,0.455556,-0.107013,0.493637,33875.88991,2001-01-01 09:24:35.890 +0000,,,,,155.012008,53.506936,-101.269216
0.037137,0.369457,-0.088371,0.38169,33875.86992,2001-01-01 09:24:35.870 +0000,,,,,155.049145,53.876393,-101.357587
0.116746,0.118303,-0.011287,0.166591,33875.84996,2001-01-01 09:24:35.850 +0000,,,,,155.165891,53.994696,-101.368874
0.0705,-0.027655,-0.003723,0.075821,33875.82997,2001-01-01 09:24:35.830 +0000,,,,,155.236391,53.967041,-101.372597
0.010799,-0.025566,-0.003063,0.027922,33875.80998,2001-01-01 09:24:35.810 +0000,,,,,155.24719,53.941475,-101.37566
0.003954,0.105384,-0.032315,0.110299,33875.79003,2001-01-01 09:24:35.790 +0000,,,,,155.251144,54.046859,-101.407975
-0.037823,0.161788,-0.042367,0.171467,33875.77004,2001-01-01 09:24:35.770 +0000,,,,,155.213321,54.208647,-101.450342
-0.246908,0.143637,0.002217,0.285657,33875.75008,2001-01-01 09:24:35.750 +0000,,,,,154.966413,54.352284,-101.448125
-0.312096,0.095819,0.069224,0.333732,33875.73009,2001-01-01 09:24:35.730 +0000,,,,,154.654317,54.448103,-101.378901
-0.019622,0.183476,0.105151,0.21238,33875.7101,2001-01-01 09:24:35.710 +0000,,,,,154.634695,54.631579,-101.27375
0.177151,0.287979,0.090168,0.349921,33875.69014,2001-01-01 09:24:35.690 +0000,,,,,154.811846,54.919558,-101.183582
0.133575,0.266188,-0.091714,0.311624,33875.67015,2001-01-01 09:24:35.670 +0000,,,,,154.945421,55.185746,-101.275296
-0.059479,0.23589,-0.223293,0.330214,33875.65019,2001-01-01 09:24:35.650 +0000,,,,,154.885942,55.421636,-101.498589
-0.250754,0.410312,-0.28062,0.556759,33875.63021,2001-01-01 09:24:35.630 +0000,,,,,154.635188,55.831948,-101.779209
-0.354908,0.584914,-0.291414,0.743644,33875.61025,2001-01-01 09:24:35.610 +0000,,,,,154.28028,56.416862,-102.070623
-0.309126,0.56415,-0.088032,0.649287,33875.59026,2001-01-01 09:24:35.590 +0000,,,,,153.971154,56.981012,-102.158655
-0.023134,0.535954,0.055018,0.539267,33875.57027,2001-01-01 09:24:35.570 +0000,,,,,153.94802,57.516966,-102.103637
0.115382,0.628568,-0.011615,0.639176,33875.55031,2001-01-01 09:24:35.550 +0000,,,,,154.063402,58.145534,-102.115252
