x_times_g,y_times_g,z_times_g,g_measured,TimeInterval,Date,,,,,,,,,,X_Angle,Y_angle,Z_angle
0.005051,-0.005402,-1.012894,1.012921,87292.44316,2001-01-02 00:14:52.443 +0000,,,,,,0.004986631,-0.005333167,-0.007301409,,0.004986589,-0.005333116,-0.007301279
0.004898,-0.005951,-1.012192,1.012221,87292.43336,2001-01-02 00:14:52.433 +0000,,,,,,0.004838919,-0.005879251,-0.007614614,,0.004838881,-0.005879183,-0.007614467
0.004425,-0.007095,-1.010101,1.010136,87292.42356,2001-01-02 00:14:52.424 +0000,,,,,,0.004380642,-0.007023983,-0.008278179,,0.004380614,-0.007023867,-0.00827799
0.004959,-0.006287,-1.010941,1.010972,87292.41377,2001-01-02 00:14:52.414 +0000,,,,,,0.004905236,-0.006218884,-0.007920714,,0.004905197,-0.006218803,-0.007920549
0.004532,-0.005493,-1.01059,1.010615,87292.404,2001-01-02 00:14:52.404 +0000,,,,,,0.004484443,-0.005435384,-0.007046617,,0.004484413,-0.005435331,-0.007046501
0.006348,-0.004883,-1.009171,1.009202,87292.39421,2001-01-02 00:14:52.394 +0000,,,,,,0.006290238,-0.004838529,-0.007936014,,0.006290155,-0.004838491,-0.007935847
0.007523,-0.007843,-1.009842,1.0099,87292.38441,2001-01-02 00:14:52.384 +0000,,,,,,0.007449456,-0.007766346,-0.010761841,,0.007449318,-0.00776619,-0.010761425
0.009888,-0.007858,-1.0103,1.010379,87292.37461,2001-01-02 00:14:52.375 +0000,,,,,,0.009786896,-0.007777515,-0.012501386,,0.009786583,-0.007777358,-0.012500735
0.009155,-0.005005,-1.010422,1.010476,87292.36484,2001-01-02 00:14:52.365 +0000,,,,,,0.00906046,-0.004953173,-0.010326174,,0.009060212,-0.004953132,-0.010325807
0.009338,-0.004593,-1.010849,1.010903,87292.35504,2001-01-02 00:14:52.355 +0000,,,,,,0.009237684,-0.004543511,-0.010294747,,0.009237421,-0.00454348,-0.010294384
0.009949,-0.005539,-1.011719,1.011783,87292.34525,2001-01-02 00:14:52.345 +0000,,,,,,0.009833611,-0.005474576,-0.011255073,,0.009833294,-0.005474521,-0.011254598
0.007751,-0.006653,-1.010025,1.010077,87292.33545,2001-01-02 00:14:52.335 +0000,,,,,,0.007673901,-0.006586772,-0.010113329,,0.00767375,-0.006586676,-0.010112984
0.009171,-0.005173,-1.012497,1.012552,87292.32566,2001-01-02 00:14:52.326 +0000,,,,,,0.009057686,-0.005108941,-0.010399387,,0.009057439,-0.005108897,-0.010399012
0.008591,-0.004013,-1.010452,1.010497,87292.31586,2001-01-02 00:14:52.316 +0000,,,,,,0.008502069,-0.003971346,-0.009383978,,0.008501864,-0.003971326,-0.009383703
0.007828,-0.004532,-1.011948,1.011988,87292.30606,2001-01-02 00:14:52.306 +0000,,,,,,0.007735498,-0.004478357,-0.008938457,,0.007735343,-0.004478327,-0.008938219
0.00766,-0.006363,-1.010956,1.011005,87292.29624,2001-01-02 00:14:52.296 +0000,,,,,,0.007576836,-0.006293862,-0.009850162,,0.007576691,-0.006293779,-0.009849844
0.007263,-0.006393,-1.011322,1.011368,87292.28644,2001-01-02 00:14:52.286 +0000,,,,,,0.007181545,-0.006321266,-0.009567503,,0.007181422,-0.006321182,-0.009567211
0.003998,-0.006104,-1.012787,1.012813,87292.27665,2001-01-02 00:14:52.277 +0000,,,,,,0.003947451,-0.006026887,-0.007204642,,0.003947431,-0.006026814,-0.007204517
0.005081,-0.007217,-1.014603,1.014641,87292.26685,2001-01-02 00:14:52.267 +0000,,,,,,0.005007743,-0.007113038,-0.008699157,,0.005007702,-0.007112918,-0.008698938
0.006622,-0.006592,-1.012115,1.012159,87292.25705,2001-01-02 00:14:52.257 +0000,,,,,,0.006542596,-0.006512954,-0.009231889,,0.006542503,-0.006512862,-0.009231626
0.005615,-0.008453,-1.010178,1.010229,87292.24726,2001-01-02 00:14:52.247 +0000,,,,,,0.005558232,-0.008367703,-0.010045731,,0.005558175,-0.008367508,-0.010045393
0.007309,-0.006332,-1.010132,1.010178,87292.23749,2001-01-02 00:14:52.237 +0000,,,,,,0.007235546,-0.006268324,-0.009573355,,0.00723542,-0.006268241,-0.009573062
0.006271,-0.005737,-1.010025,1.010061,87292.22769,2001-01-02 00:14:52.228 +0000,,,,,,0.006208657,-0.005679948,-0.00841497,,0.006208577,-0.005679887,-0.008414771
0.006866,-0.006348,-1.010147,1.01019,87292.2179,2001-01-02 00:14:52.218 +0000,,,,,,0.006796896,-0.006284089,-0.009256955,,0.006796792,-0.006284006,-0.009256691
0.006897,-0.006653,-1.011536,1.011581,87292.2081,2001-01-02 00:14:52.208 +0000,,,,,,0.006818196,-0.006576973,-0.009473563,,0.00681809,-0.006576879,-0.00947328
0.008209,-0.008484,-1.011536,1.011605,87292.19831,2001-01-02 00:14:52.198 +0000,,,,,,0.008115096,-0.008386969,-0.011670702,,0.008114917,-0.008386772,-0.011670172
0.008865,-0.00618,-1.011276,1.011334,87292.18851,2001-01-02 00:14:52.189 +0000,,,,,,0.008765989,-0.006110857,-0.010686013,,0.008765765,-0.00611078,-0.010685606
0.006989,-0.005127,-1.011932,1.011969,87292.17871,2001-01-02 00:14:52.179 +0000,,,,,,0.006906502,-0.005066425,-0.00856568,,0.006906392,-0.005066382,-0.008565471
0.006805,-0.004395,-1.012085,1.012117,87292.16892,2001-01-02 00:14:52.169 +0000,,,,,,0.00672368,-0.004342422,-0.008004137,,0.006723579,-0.004342395,-0.008003966
0.006973,-0.003479,-1.01416,1.01419,87292.15912,2001-01-02 00:14:52.159 +0000,,,,,,0.0068756,-0.003430344,-0.007683896,,0.006875492,-0.003430331,-0.007683745
0.008377,-0.004456,-1.011536,1.01158,87292.14933,2001-01-02 00:14:52.149 +0000,,,,,,0.008281385,-0.004405031,-0.009380207,,0.008281195,-0.004405002,-0.009379932
0.006897,-0.004379,-1.01413,1.014163,87292.13953,2001-01-02 00:14:52.140 +0000,,,,,,0.00680084,-0.004317887,-0.008055886,,0.006800735,-0.00431786,-0.008055711
0.006454,-0.005753,-1.011002,1.011039,87292.12973,2001-01-02 00:14:52.130 +0000,,,,,,0.006383662,-0.005690278,-0.008551787,,0.006383576,-0.005690217,-0.008551578
0.008972,-0.006409,-1.010025,1.010085,87292.11994,2001-01-02 00:14:52.120 +0000,,,,,,0.00888277,-0.006345137,-0.010916534,,0.008882536,-0.006345052,-0.0109161
0.009583,-0.006271,-1.016068,1.016132,87292.11014,2001-01-02 00:14:52.110 +0000,,,,,,0.009431276,-0.006171557,-0.011271373,,0.009430996,-0.006171478,-0.011270896
0.009949,-0.004974,-1.01416,1.014221,87292.10035,2001-01-02 00:14:52.100 +0000,,,,,,0.009809971,-0.004904316,-0.010967793,,0.009809656,-0.004904276,-0.010967353
0.007645,-0.006149,-1.011734,1.011782,87292.09055,2001-01-02 00:14:52.091 +0000,,,,,,0.007556194,-0.006077511,-0.009697238,,0.007556051,-0.006077436,-0.009696934
0.008102,-0.004959,-1.007446,1.007491,87292.08075,2001-01-02 00:14:52.081 +0000,,,,,,0.008042021,-0.004922189,-0.009428954,,0.008041848,-0.004922149,-0.009428675
0.006378,-0.004364,-1.009033,1.009063,87292.07096,2001-01-02 00:14:52.071 +0000,,,,,,0.006320844,-0.004324846,-0.007658907,,0.00632076,-0.00432482,-0.007658758
0.004959,-0.00647,-1.010788,1.010821,87292.06116,2001-01-02 00:14:52.061 +0000,,,,,,0.004905973,-0.00640087,-0.008064842,,0.004905933,-0.006400782,-0.008064667
0.004578,-0.007751,-1.009781,1.009821,87292.05136,2001-01-02 00:14:52.051 +0000,,,,,,0.004533523,-0.007675843,-0.008914809,,0.004533492,-0.007675692,-0.008914573
0.004425,-0.008041,-1.010468,1.010509,87292.04157,2001-01-02 00:14:52.042 +0000,,,,,,0.00437902,-0.007957623,-0.009083061,,0.004378992,-0.007957455,-0.009082812
0.004929,-0.006744,-1.010025,1.01006,87292.03177,2001-01-02 00:14:52.032 +0000,,,,,,0.004879968,-0.006676983,-0.008270327,,0.00487993,-0.006676884,-0.008270139
0.006348,-0.006454,-1.011749,1.01179,87292.02198,2001-01-02 00:14:52.022 +0000,,,,,,0.006274156,-0.006378927,-0.008947566,,0.006274073,-0.00637884,-0.008947328
0.006897,-0.007294,-1.010422,1.010472,87292.01218,2001-01-02 00:14:52.012 +0000,,,,,,0.006825683,-0.007218598,-0.009934936,,0.006825577,-0.007218472,-0.009934609
0.007706,-0.005402,-1.010696,1.01074,87292.00238,2001-01-02 00:14:52.002 +0000,,,,,,0.00762434,-0.005344676,-0.009311254,,0.007624192,-0.005344625,-0.009310985
0.009201,-0.003128,-1.015869,1.015916,87291.99259,2001-01-02 00:14:51.993 +0000,,,,,,0.009057227,-0.003079011,-0.009566359,,0.00905698,-0.003079001,-0.009566067
0.012039,-0.005798,-1.015518,1.015606,87291.98279,2001-01-02 00:14:51.983 +0000,,,,,,0.01185484,-0.005709,-0.013158233,,0.011854285,-0.005708938,-0.013157473
0.011383,-0.005051,-1.012711,1.012787,87291.973,2001-01-02 00:14:51.973 +0000,,,,,,0.011239987,-0.004987288,-0.012297017,,0.011239514,-0.004987246,-0.012296397
0.009964,-0.004944,-1.012421,1.012482,87291.9632,2001-01-02 00:14:51.963 +0000,,,,,,0.009841638,-0.004883108,-0.010986683,,0.00984132,-0.004883069,-0.010986241
0.007401,-0.007919,-1.011948,1.012006,87291.9534,2001-01-02 00:14:51.953 +0000,,,,,,0.007313393,-0.007825292,-0.01071109,,0.007313263,-0.007825132,-0.010710681
0.007355,-0.007965,-1.013382,1.01344,87291.94361,2001-01-02 00:14:51.944 +0000,,,,,,0.007257651,-0.007859613,-0.010698295,,0.007257524,-0.007859451,-0.010697887
0.008606,-0.006119,-1.010742,1.010797,87291.93381,2001-01-02 00:14:51.934 +0000,,,,,,0.008514381,-0.006053749,-0.010447386,,0.008514175,-0.006053675,-0.010447006
0.004654,-0.004318,-1.011703,1.011723,87291.92401,2001-01-02 00:14:51.924 +0000,,,,,,0.004600122,-0.004268006,-0.006275171,,0.00460009,-0.00426798,-0.006275089
0.005096,-0.004166,-1.00592,1.005942,87291.91422,2001-01-02 00:14:51.914 +0000,,,,,,0.005065966,-0.004141429,-0.006543419,,0.005065922,-0.004141406,-0.006543325
0.004303,-0.007248,-1.011719,1.011754,87291.90442,2001-01-02 00:14:51.904 +0000,,,,,,0.004253048,-0.00716398,-0.008331439,,0.004253022,-0.007163857,-0.008331247
0.003555,-0.007187,-1.01004,1.010072,87291.89463,2001-01-02 00:14:51.895 +0000,,,,,,0.003519573,-0.007115516,-0.007938464,,0.003519559,-0.007115396,-0.007938298
0.005692,-0.007736,-1.011963,1.012008,87291.88483,2001-01-02 00:14:51.885 +0000,,,,,,0.005624547,-0.007644427,-0.009490864,,0.005624488,-0.007644278,-0.009490579
0.007446,-0.007278,-1.011444,1.011498,87291.87503,2001-01-02 00:14:51.875 +0000,,,,,,0.007361562,-0.007195458,-0.01029431,,0.007361429,-0.007195334,-0.010293946
0.008087,-0.005585,-1.011154,1.011202,87291.86527,2001-01-02 00:14:51.865 +0000,,,,,,0.007997671,-0.005523215,-0.009719699,,0.0079975,-0.005523159,-0.009719393
0.009048,-0.004532,-1.010864,1.010915,87291.85547,2001-01-02 00:14:51.855 +0000,,,,,,0.008950669,-0.004483114,-0.010010794,,0.00895043,-0.004483084,-0.01001046
0.009521,-0.006073,-1.011185,1.011248,87291.84568,2001-01-02 00:14:51.846 +0000,,,,,,0.009415516,-0.006005559,-0.011168038,,0.009415238,-0.006005486,-0.011167573
0.011688,-0.004333,-1.013931,1.014008,87291.83588,2001-01-02 00:14:51.836 +0000,,,,,,0.011527306,-0.004273182,-0.012294053,,0.011526796,-0.004273156,-0.012293433
0.010773,-0.004425,-1.012207,1.012274,87291.82608,2001-01-02 00:14:51.826 +0000,,,,,,0.010642978,-0.004371388,-0.011505927,,0.010642576,-0.00437136,-0.011505419
0.011307,-0.004852,-1.012924,1.012999,87291.81629,2001-01-02 00:14:51.816 +0000,,,,,,0.011162605,-0.004789794,-0.012147082,,0.011162141,-0.004789758,-0.012146484
0.009186,-0.004135,-1.009155,1.009206,87291.80649,2001-01-02 00:14:51.806 +0000,,,,,,0.009102589,-0.004097318,-0.00998238,,0.009102337,-0.004097295,-0.009982049
0.006073,-0.006226,-1.011078,1.011115,87291.7967,2001-01-02 00:14:51.797 +0000,,,,,,0.006006347,-0.006157673,-0.008602085,,0.006006274,-0.006157595,-0.008601873
0.003906,-0.005798,-1.01207,1.012094,87291.7869,2001-01-02 00:14:51.787 +0000,,,,,,0.003859354,-0.00572881,-0.006907594,,0.003859334,-0.005728747,-0.006907484
0.004715,-0.004944,-1.015381,1.015404,87291.7771,2001-01-02 00:14:51.777 +0000,,,,,,0.004643522,-0.004869056,-0.006728375,,0.004643489,-0.004869017,-0.006728273
0.004242,-0.005493,-1.013336,1.01336,87291.76731,2001-01-02 00:14:51.767 +0000,,,,,,0.004186112,-0.005420662,-0.006848951,,0.004186087,-0.005420609,-0.006848844
0.004898,-0.005112,-1.010605,1.01063,87291.75751,2001-01-02 00:14:51.758 +0000,,,,,,0.00484654,-0.005058297,-0.007005463,,0.004846502,-0.005058254,-0.007005349
0.005096,-0.007462,-1.009995,1.010035,87291.74771,2001-01-02 00:14:51.748 +0000,,,,,,0.005045432,-0.007388061,-0.008946654,,0.005045389,-0.007387927,-0.008946415
0.006607,-0.00769,-1.011353,1.011403,87291.73792,2001-01-02 00:14:51.738 +0000,,,,,,0.006532644,-0.007603513,-0.010024659,,0.006532551,-0.007603367,-0.010024323
0.008102,-0.007614,-1.011383,1.011444,87291.72812,2001-01-02 00:14:51.728 +0000,,,,,,0.008010586,-0.007528064,-0.010993112,,0.008010415,-0.007527922,-0.010992669
0.00705,-0.005676,-1.011459,1.0115,87291.71833,2001-01-02 00:14:51.718 +0000,,,,,,0.00697002,-0.005611559,-0.008948398,,0.006969907,-0.0056115,-0.008948159
0.00972,-0.007675,-1.011887,1.011962,87291.70853,2001-01-02 00:14:51.709 +0000,,,,,,0.009605539,-0.007584489,-0.012239341,,0.009605244,-0.007584344,-0.01223873
0.009308,-0.006622,-1.010345,1.01041,87291.69873,2001-01-02 00:14:51.699 +0000,,,,,,0.009212497,-0.006553919,-0.011306248,,0.009212236,-0.006553825,-0.011305766
0.009552,-0.004333,-1.013153,1.013207,87291.68894,2001-01-02 00:14:51.689 +0000,,,,,,0.009427907,-0.004276558,-0.010352663,,0.009427628,-0.004276532,-0.010352293
0.009964,-0.007217,-1.010498,1.010573,87291.67914,2001-01-02 00:14:51.679 +0000,,,,,,0.009860233,-0.007141676,-0.012175289,,0.009859914,-0.007141554,-0.012174687
0.008011,-0.004791,-1.010117,1.01016,87291.66935,2001-01-02 00:14:51.669 +0000,,,,,,0.007930675,-0.004742866,-0.009240845,,0.007930509,-0.00474283,-0.009240582
0.008087,-0.004166,-1.01239,1.012431,87291.65955,2001-01-02 00:14:51.660 +0000,,,,,,0.007987961,-0.004114884,-0.008985652,,0.007987791,-0.00411486,-0.00898541
0.008255,-0.004745,-1.012131,1.012176,87291.64975,2001-01-02 00:14:51.650 +0000,,,,,,0.008155969,-0.004687972,-0.009407436,,0.008155788,-0.004687938,-0.009407158
0.005707,-0.003708,-1.012497,1.01252,87291.63996,2001-01-02 00:14:51.640 +0000,,,,,,0.005636522,-0.003662175,-0.006721812,,0.005636462,-0.003662159,-0.006721711
0.005493,-0.005981,-1.011612,1.011645,87291.63016,2001-01-02 00:14:51.630 +0000,,,,,,0.005429853,-0.005912259,-0.008027463,,0.005429799,-0.00591219,-0.008027291
0.003601,-0.006882,-1.011032,1.011062,87291.62036,2001-01-02 00:14:51.620 +0000,,,,,,0.003561625,-0.006806863,-0.00768243,,0.00356161,-0.006806758,-0.007682279
0.007202,-0.008652,-1.012207,1.01227,87291.61057,2001-01-02 00:14:51.611 +0000,,,,,,0.007114886,-0.008547442,-0.0111215,,0.007114765,-0.008547234,-0.011121042
0.00621,-0.006699,-1.010483,1.010524,87291.60077,2001-01-02 00:14:51.601 +0000,,,,,,0.006145441,-0.006629378,-0.009039824,,0.006145364,-0.006629281,-0.009039577
0.005508,-0.005814,-1.010895,1.010926,87291.59098,2001-01-02 00:14:51.591 +0000,,,,,,0.005448547,-0.005751254,-0.007922471,,0.005448493,-0.00575119,-0.007922305
0.007034,-0.006088,-1.009689,1.009732,87291.58118,2001-01-02 00:14:51.581 +0000,,,,,,0.006966375,-0.006029433,-0.009213467,,0.006966262,-0.00602936,-0.009213206
0.008163,-0.004913,-1.012009,1.012054,87291.57141,2001-01-02 00:14:51.571 +0000,,,,,,0.008066039,-0.004854542,-0.009414384,,0.008065864,-0.004854504,-0.009414106
0.008789,-0.005783,-1.010849,1.010904,87291.56162,2001-01-02 00:14:51.562 +0000,,,,,,0.008694529,-0.005720717,-0.010407997,,0.00869431,-0.005720655,-0.010407621
0.008759,-0.006165,-1.008942,1.008998,87291.55182,2001-01-02 00:14:51.552 +0000,,,,,,0.008681209,-0.006110131,-0.010616154,,0.008680991,-0.006110055,-0.010615755
0.006561,-0.006638,-1.009399,1.009443,87291.54203,2001-01-02 00:14:51.542 +0000,,,,,,0.006499767,-0.006576051,-0.009246355,,0.006499675,-0.006575957,-0.009246091
0.008331,-0.005005,-1.011185,1.011231,87291.53223,2001-01-02 00:14:51.532 +0000,,,,,,0.008238748,-0.00494947,-0.009611324,,0.008238561,-0.00494943,-0.009611028
0.006851,-0.00676,-1.010071,1.010117,87291.52243,2001-01-02 00:14:51.522 +0000,,,,,,0.00678254,-0.006692445,-0.009528682,,0.006782436,-0.006692345,-0.009528394
0.008423,-0.005386,-1.011322,1.011371,87291.51264,2001-01-02 00:14:51.513 +0000,,,,,,0.008328584,-0.005325518,-0.009885868,,0.008328392,-0.005325467,-0.009885546
0.007141,-0.005005,-1.011902,1.011939,87291.50284,2001-01-02 00:14:51.503 +0000,,,,,,0.007056921,-0.004946008,-0.008617747,,0.007056804,-0.004945968,-0.008617534
0.007874,-0.0047,-1.013901,1.013942,87291.49305,2001-01-02 00:14:51.493 +0000,,,,,,0.007765961,-0.004635421,-0.009044328,,0.007765805,-0.004635388,-0.009044081
0.008057,-0.005707,-1.012009,1.012057,87291.48325,2001-01-02 00:14:51.483 +0000,,,,,,0.007961265,-0.005639099,-0.009756291,,0.007961097,-0.005639039,-0.009755981
0.008484,-0.00354,-1.009399,1.009441,87291.47345,2001-01-02 00:14:51.473 +0000,,,,,,0.00840495,-0.003506913,-0.009107324,,0.008404752,-0.003506899,-0.009107073
0.00824,-0.00444,-1.013077,1.01312,87291.46366,2001-01-02 00:14:51.464 +0000,,,,,,0.008133558,-0.004382543,-0.009239264,,0.008133379,-0.004382515,-0.009239001
0.00679,-0.003998,-1.013504,1.013535,87291.45386,2001-01-02 00:14:51.454 +0000,,,,,,0.006699477,-0.003944642,-0.007774612,,0.006699377,-0.003944621,-0.007774455
0.009033,-0.00441,-1.01268,1.01273,87291.44406,2001-01-02 00:14:51.444 +0000,,,,,,0.008919811,-0.004354608,-0.00992616,,0.008919575,-0.004354581,-0.009925834
0.007217,-0.004852,-1.010025,1.010062,87291.43427,2001-01-02 00:14:51.434 +0000,,,,,,0.007145285,-0.004803719,-0.008610062,,0.007145164,-0.004803682,-0.00860985
0.008255,-0.005692,-1.011887,1.011936,87291.42447,2001-01-02 00:14:51.424 +0000,,,,,,0.008157896,-0.005624947,-0.009909365,,0.008157716,-0.005624888,-0.009909041
0.006546,-0.00563,-1.011658,1.011695,87291.41471,2001-01-02 00:14:51.415 +0000,,,,,,0.006470466,-0.005565005,-0.008534565,,0.006470376,-0.005564948,-0.008534358
0.006958,-0.007599,-1.012634,1.012687,87291.40491,2001-01-02 00:14:51.405 +0000,,,,,,0.006870996,-0.007504015,-0.01017478,,0.006870888,-0.007503874,-0.010174429
0.007111,-0.009003,-1.011703,1.011769,87291.39511,2001-01-02 00:14:51.395 +0000,,,,,,0.007028464,-0.008898637,-0.01133988,,0.007028349,-0.008898402,-0.011339394
0.005234,-0.007401,-1.010422,1.010462,87291.38532,2001-01-02 00:14:51.385 +0000,,,,,,0.005179875,-0.007324564,-0.008971244,,0.005179829,-0.007324433,-0.008971004
0.006989,-0.007019,-1.009628,1.009677,87291.37552,2001-01-02 00:14:51.376 +0000,,,,,,0.006922184,-0.006951899,-0.009810717,,0.006922074,-0.006951787,-0.009810402
0.00679,-0.005859,-1.009842,1.009882,87291.36576,2001-01-02 00:14:51.366 +0000,,,,,,0.006723711,-0.005801767,-0.008880981,,0.00672361,-0.005801701,-0.008880748
0.006729,-0.008484,-1.010513,1.010571,87291.35596,2001-01-02 00:14:51.356 +0000,,,,,,0.006658759,-0.008395549,-0.010715903,,0.006658661,-0.008395352,-0.010715493
0.007462,-0.004776,-1.010162,1.010201,87291.34617,2001-01-02 00:14:51.346 +0000,,,,,,0.007386851,-0.004727826,-0.008770425,,0.007386717,-0.00472779,-0.0087702
0.009003,-0.006165,-1.010208,1.010267,87291.33637,2001-01-02 00:14:51.336 +0000,,,,,,0.00891186,-0.006102461,-0.010801259,,0.008911624,-0.006102386,-0.010800839
0.008972,-0.002518,-1.012405,1.012448,87291.32657,2001-01-02 00:14:51.327 +0000,,,,,,0.008862039,-0.002487049,-0.009204462,,0.008861807,-0.002487044,-0.009204202
0.009201,-0.006088,-1.012558,1.012618,87291.31678,2001-01-02 00:14:51.317 +0000,,,,,,0.009086723,-0.006012247,-0.010895945,,0.009086473,-0.006012174,-0.010895514
0.009583,-0.004364,-1.011581,1.011636,87291.30698,2001-01-02 00:14:51.307 +0000,,,,,,0.009473202,-0.004313846,-0.01040933,,0.009472918,-0.004313819,-0.010408954
0.009842,-0.003922,-1.010513,1.010569,87291.29718,2001-01-02 00:14:51.297 +0000,,,,,,0.009739534,-0.003881013,-0.010484448,,0.009739226,-0.003880993,-0.010484064
0.007782,-0.005081,-1.01059,1.010632,87291.28739,2001-01-02 00:14:51.287 +0000,,,,,,0.007700355,-0.005027607,-0.009196483,,0.007700203,-0.005027565,-0.009196224
0.007263,-0.003693,-1.015106,1.015139,87291.27759,2001-01-02 00:14:51.278 +0000,,,,,,0.00715487,-0.003637951,-0.008026719,,0.007154748,-0.003637935,-0.008026546
0.005508,-0.006302,-1.012482,1.012516,87291.2678,2001-01-02 00:14:51.268 +0000,,,,,,0.005439991,-0.006224216,-0.008266599,,0.005439938,-0.006224136,-0.008266411
0.005859,-0.005676,-1.010941,1.010973,87291.258,2001-01-02 00:14:51.258 +0000,,,,,,0.005795499,-0.005614477,-0.008069218,,0.005795434,-0.005614418,-0.008069043
0.005234,-0.005554,-1.010071,1.0101,87291.2482,2001-01-02 00:14:51.248 +0000,,,,,,0.005181736,-0.00549855,-0.007555531,,0.005181689,-0.005498494,-0.007555388
0.005005,-0.007233,-1.010971,1.011009,87291.23841,2001-01-02 00:14:51.238 +0000,,,,,,0.004950559,-0.00715442,-0.008700361,,0.004950519,-0.007154298,-0.008700141
0.006058,-0.005783,-1.010651,1.010685,87291.22861,2001-01-02 00:14:51.229 +0000,,,,,,0.005994058,-0.005721952,-0.008286846,,0.005993986,-0.005721889,-0.008286656
0.005295,-0.007278,-1.009811,1.009852,87291.21885,2001-01-02 00:14:51.219 +0000,,,,,,0.005243419,-0.00720719,-0.008912906,,0.005243371,-0.007207065,-0.00891267
0.006638,-0.005783,-1.009125,1.009163,87291.20905,2001-01-02 00:14:51.209 +0000,,,,,,0.006577868,-0.005730583,-0.008724149,,0.006577773,-0.005730521,-0.008723928
0.009109,-0.006699,-1.010941,1.011004,87291.19925,2001-01-02 00:14:51.199 +0000,,,,,,0.009010219,-0.00662623,-0.011184727,,0.009009975,-0.006626134,-0.01118426
0.009094,-0.00679,-1.009003,1.009067,87291.18946,2001-01-02 00:14:51.189 +0000,,,,,,0.009012653,-0.006729142,-0.011247961,,0.009012409,-0.00672904,-0.011247487
0.009583,-0.004578,-1.012665,1.01272,87291.17966,2001-01-02 00:14:51.180 +0000,,,,,,0.009463053,-0.004520542,-0.010487532,,0.00946277,-0.004520512,-0.010487147
0.008133,-0.006607,-1.012177,1.012231,87291.16987,2001-01-02 00:14:51.170 +0000,,,,,,0.008034985,-0.006527304,-0.0103524,,0.008034812,-0.006527211,-0.01035203
