,,,,,,,,,,,Axis_X,Axis_Y,Axis_Z,,Total_Accel_Data,,Action pattern,Placement of Iphone,Height,Weight,Age,ground condition,Frequncy,Number of step (exactly),number of steps(by program),Accuracy,,Action pattern,Placement of Iphone,Height,Weight,Age,ground condition,Frequncy,Number of step (exactly),number of steps(by program),Accuracy
x_times_g,y_times_g,z_times_g,g_measured,TimeInterval,Date,,,,,,-0.813599,0.974823,0.003281,,1.273723,,Walking ,in pocket of pants,173cm,60 Kilo,28,Flat,25Hz ,150,250,0.6,,Walking ,in pocket of pants,173cm,60 Kilo,28,Flat,25Hz ,150,250,0.6
-0.584,1.122162,-0.265335,1.292558,6362.739804,2001-01-01 01:46:02.740 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.565002,1.120346,-0.198395,1.27034,6362.729978,2001-01-01 01:46:02.730 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.552567,1.116028,-0.11763,1.250874,6362.720181,2001-01-01 01:46:02.720 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.570419,1.097931,-0.038345,1.237861,6362.710385,2001-01-01 01:46:02.710 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.612762,1.071915,0.033035,1.23514,6362.700589,2001-01-01 01:46:02.701 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.672562,1.059143,0.056091,1.255894,6362.690762,2001-01-01 01:46:02.691 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.720108,1.055222,0.045761,1.278336,6362.680966,2001-01-01 01:46:02.681 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.731262,1.078873,-0.008301,1.303372,6362.67117,2001-01-01 01:46:02.671 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.716431,1.078705,-0.09082,1.298124,6362.661343,2001-01-01 01:46:02.661 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.673248,1.061127,-0.224304,1.276544,6362.651547,2001-01-01 01:46:02.652 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.62619,1.022034,-0.364685,1.252862,6362.64175,2001-01-01 01:46:02.642 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.58046,0.983917,-0.48381,1.240604,6362.631925,2001-01-01 01:46:02.632 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.555222,0.969162,-0.58667,1.261637,6362.622128,2001-01-01 01:46:02.622 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.548981,0.952576,-0.654251,1.279385,6362.612332,2001-01-01 01:46:02.612 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.558411,0.917114,-0.660187,1.260463,6362.602506,2001-01-01 01:46:02.603 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.576279,0.869461,-0.603058,1.204881,6362.592709,2001-01-01 01:46:02.593 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.603745,0.855316,-0.528778,1.172894,6362.582913,2001-01-01 01:46:02.583 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.637054,0.85434,-0.403458,1.139523,6362.573087,2001-01-01 01:46:02.573 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.66774,0.871307,-0.265045,1.129293,6362.56329,2001-01-01 01:46:02.563 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.6763,0.872726,-0.136383,1.11249,6362.553494,2001-01-01 01:46:02.553 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.643738,0.889542,-0.033752,1.098554,6362.543668,2001-01-01 01:46:02.544 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.568527,0.942017,0.00618,1.100298,6362.533872,2001-01-01 01:46:02.534 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.462204,1.052902,-0.001999,1.149887,6362.524075,2001-01-01 01:46:02.524 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.357056,1.252411,-0.069656,1.304176,6362.514249,2001-01-01 01:46:02.514 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.30426,1.520935,-0.220337,1.566642,6362.504453,2001-01-01 01:46:02.504 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.353912,1.763809,-0.379227,1.838502,6362.494656,2001-01-01 01:46:02.495 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.439194,1.886444,-0.517059,2.004723,6362.48483,2001-01-01 01:46:02.485 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.516006,1.873672,-0.573471,2.026273,6362.475034,2001-01-01 01:46:02.475 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.563385,1.785843,-0.56073,1.954752,6362.465238,2001-01-01 01:46:02.465 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.582001,1.708832,-0.532883,1.882231,6362.455411,2001-01-01 01:46:02.455 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.58316,1.68512,-0.50177,1.852425,6362.445615,2001-01-01 01:46:02.446 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.578766,1.709793,-0.501236,1.873393,6362.435819,2001-01-01 01:46:02.436 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.56076,1.742355,-0.50563,1.898925,6362.425992,2001-01-01 01:46:02.426 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.530838,1.783966,-0.504929,1.928543,6362.416195,2001-01-01 01:46:02.416 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.497986,1.878754,-0.535812,2.016135,6362.4064,2001-01-01 01:46:02.406 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.467819,1.986725,-0.568558,2.11877,6362.396573,2001-01-01 01:46:02.397 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.411285,2.066284,-0.604996,2.191964,6362.386777,2001-01-01 01:46:02.387 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.33902,2.112701,-0.630905,2.230803,6362.376981,2001-01-01 01:46:02.377 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.256271,2.110825,-0.623978,2.215988,6362.367154,2001-01-01 01:46:02.367 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.179321,2.018921,-0.57016,2.105536,6362.357358,2001-01-01 01:46:02.357 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.111832,1.951401,-0.49263,2.015727,6362.347562,2001-01-01 01:46:02.348 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.045807,1.921539,-0.420441,1.967532,6362.337766,2001-01-01 01:46:02.338 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.035095,1.86763,-0.336273,1.897987,6362.327939,2001-01-01 01:46:02.328 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.135773,1.806702,-0.235336,1.827016,6362.318143,2001-01-01 01:46:02.318 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.223434,1.718521,-0.124084,1.737422,6362.308346,2001-01-01 01:46:02.308 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.277618,1.609787,-0.028503,1.633799,6362.29852,2001-01-01 01:46:02.299 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.27626,1.487686,0.007919,1.51314,6362.288724,2001-01-01 01:46:02.289 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.278107,1.305954,0.00856,1.335265,6362.278928,2001-01-01 01:46:02.279 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.299301,1.144882,-0.009094,1.183393,6362.269101,2001-01-01 01:46:02.269 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.334473,1.017792,-0.014572,1.07144,6362.259305,2001-01-01 01:46:02.259 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.365189,0.919617,-0.020538,0.989687,6362.249509,2001-01-01 01:46:02.250 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.383743,0.831482,-0.027283,0.916169,6362.239682,2001-01-01 01:46:02.240 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.3909,0.733093,-0.032166,0.831422,6362.229886,2001-01-01 01:46:02.230 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.376556,0.640106,-0.018127,0.742872,6362.22009,2001-01-01 01:46:02.220 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.340363,0.560013,0.005386,0.655355,6362.210263,2001-01-01 01:46:02.210 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.302917,0.487274,0.024292,0.574269,6362.200467,2001-01-01 01:46:02.200 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.274704,0.424164,0.032089,0.506366,6362.190671,2001-01-01 01:46:02.191 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.255753,0.383759,0.016235,0.461458,6362.180844,2001-01-01 01:46:02.181 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.254364,0.358658,-0.021454,0.440224,6362.171047,2001-01-01 01:46:02.171 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.259338,0.341476,-0.044495,0.431094,6362.161252,2001-01-01 01:46:02.161 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.247467,0.32251,-0.05098,0.409697,6362.151425,2001-01-01 01:46:02.151 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.221313,0.305267,-0.029526,0.378206,6362.141629,2001-01-01 01:46:02.142 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.196426,0.300827,0.00528,0.359316,6362.131833,2001-01-01 01:46:02.132 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.181015,0.291458,0.036118,0.344991,6362.122006,2001-01-01 01:46:02.122 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.181351,0.267059,0.053146,0.327159,6362.11221,2001-01-01 01:46:02.112 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.190048,0.264618,0.044312,0.328792,6362.102414,2001-01-01 01:46:02.102 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.197388,0.260635,0.015778,0.327325,6362.092587,2001-01-01 01:46:02.093 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.190491,0.268311,-0.024734,0.329983,6362.082791,2001-01-01 01:46:02.083 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.151703,0.319275,-0.064392,0.3593,6362.072995,2001-01-01 01:46:02.073 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.093292,0.381012,-0.078705,0.400085,6362.063168,2001-01-01 01:46:02.063 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.031998,0.441086,-0.070724,0.447864,6362.053372,2001-01-01 01:46:02.053 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.003906,0.519257,-0.053604,0.522031,6362.043576,2001-01-01 01:46:02.044 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.032181,0.603317,-0.023941,0.604649,6362.033749,2001-01-01 01:46:02.034 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.123154,0.682922,0.007797,0.693982,6362.023953,2001-01-01 01:46:02.024 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.233047,0.73439,0.016678,0.770661,6362.014157,2001-01-01 01:46:02.014 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.337112,0.792374,-0.001495,0.861106,6362.004331,2001-01-01 01:46:02.004 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.386642,0.881866,-0.037323,0.963625,6361.994534,2001-01-01 01:46:01.995 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.389526,0.984436,-0.090591,1.062569,6361.984737,2001-01-01 01:46:01.985 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.359726,1.11348,-0.158585,1.180842,6361.974912,2001-01-01 01:46:01.975 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.329315,1.199005,-0.223572,1.263347,6361.965115,2001-01-01 01:46:01.965 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.308838,1.289078,-0.307693,1.3608,6361.955319,2001-01-01 01:46:01.955 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.286087,1.379852,-0.379562,1.45942,6361.945523,2001-01-01 01:46:01.946 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.247696,1.457382,-0.390488,1.528986,6361.935697,2001-01-01 01:46:01.936 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.160461,1.600937,-0.382416,1.65378,6361.9259,2001-01-01 01:46:01.926 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.071609,1.689835,-0.344208,1.726021,6361.916263,2001-01-01 01:46:01.916 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.013062,1.750748,-0.315125,1.77893,6361.906437,2001-01-01 01:46:01.906 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.034424,1.780045,-0.303711,1.806096,6361.89664,2001-01-01 01:46:01.897 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.054276,1.803833,-0.309036,1.830919,6361.886844,2001-01-01 01:46:01.887 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.085342,1.875122,-0.335785,1.906861,6361.877048,2001-01-01 01:46:01.877 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.134979,1.935501,-0.395798,1.980162,6361.867221,2001-01-01 01:46:01.867 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.186615,1.977631,-0.484558,2.044662,6361.857425,2001-01-01 01:46:01.857 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.253967,1.980469,-0.589767,2.081966,6361.847629,2001-01-01 01:46:01.848 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.289124,1.971191,-0.738556,2.124771,6361.837833,2001-01-01 01:46:01.838 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.350861,1.949112,-0.882706,2.16825,6361.828006,2001-01-01 01:46:01.828 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.432129,1.934341,-0.991074,2.215996,6361.81821,2001-01-01 01:46:01.818 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.520432,1.902863,-1.038818,2.229547,6361.808414,2001-01-01 01:46:01.808 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.587982,1.832932,-1.010666,2.174122,6361.798587,2001-01-01 01:46:01.799 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.650696,1.797318,-0.933731,2.127348,6361.788791,2001-01-01 01:46:01.789 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.699951,1.768921,-0.784241,2.05768,6361.778995,2001-01-01 01:46:01.779 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.733307,1.759933,-0.58429,1.994116,6361.769199,2001-01-01 01:46:01.769 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.748032,1.754272,-0.366364,1.941969,6361.759372,2001-01-01 01:46:01.759 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.742065,1.717972,-0.184647,1.880474,6361.749576,2001-01-01 01:46:01.750 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.744659,1.645554,-0.033508,1.806512,6361.73978,2001-01-01 01:46:01.740 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.73822,1.560791,0.043121,1.727107,6361.729953,2001-01-01 01:46:01.730 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.755188,1.490768,0.051239,1.671923,6361.720157,2001-01-01 01:46:01.720 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.771667,1.419449,0.032211,1.615965,6361.710361,2001-01-01 01:46:01.710 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.787064,1.354172,-0.018646,1.566396,6361.700534,2001-01-01 01:46:01.701 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.799332,1.265488,-0.086578,1.499295,6361.690738,2001-01-01 01:46:01.691 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.810028,1.153107,-0.170517,1.419463,6361.680942,2001-01-01 01:46:01.681 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.81131,1.035049,-0.259155,1.340415,6361.671146,2001-01-01 01:46:01.671 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.809357,0.934204,-0.358322,1.286931,6361.661319,2001-01-01 01:46:01.661 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.80481,0.845337,-0.477844,1.261209,6361.651523,2001-01-01 01:46:01.652 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.805054,0.774399,-0.569061,1.253649,6361.641727,2001-01-01 01:46:01.642 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.79837,0.735718,-0.631851,1.25615,6361.6319,2001-01-01 01:46:01.632 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.770935,0.753357,-0.64238,1.254806,6361.622104,2001-01-01 01:46:01.622 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.732193,0.776657,-0.60791,1.228356,6361.612308,2001-01-01 01:46:01.612 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.662491,0.825104,-0.555679,1.195186,6361.602512,2001-01-01 01:46:01.603 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.569641,0.893585,-0.480713,1.163645,6361.592685,2001-01-01 01:46:01.593 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.466049,0.989792,-0.385345,1.159906,6361.582889,2001-01-01 01:46:01.583 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.378372,1.054001,-0.259445,1.14952,6361.573093,2001-01-01 01:46:01.573 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.333679,1.084381,-0.13353,1.14239,6361.563266,2001-01-01 01:46:01.563 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.336899,1.079971,0.001999,1.131301,6361.55347,2001-01-01 01:46:01.553 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.345825,1.083405,0.11174,1.142736,6361.543674,2001-01-01 01:46:01.544 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.321091,1.112411,0.20079,1.175107,6361.533878,2001-01-01 01:46:01.534 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.253036,1.19043,0.2146,1.235801,6361.524051,2001-01-01 01:46:01.524 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.175415,1.297455,0.16629,1.319777,6361.514255,2001-01-01 01:46:01.514 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.116959,1.418365,0.058289,1.424373,6361.504459,2001-01-01 01:46:01.504 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.083649,1.522659,-0.065857,1.526377,6361.494632,2001-01-01 01:46:01.495 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.088028,1.57869,-0.210312,1.595068,6361.484836,2001-01-01 01:46:01.485 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.139175,1.588593,-0.325546,1.627568,6361.47504,2001-01-01 01:46:01.475 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.189987,1.54071,-0.406754,1.604784,6361.465213,2001-01-01 01:46:01.465 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.254913,1.44339,-0.416473,1.523747,6361.455417,2001-01-01 01:46:01.455 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.284348,1.340515,-0.396957,1.426678,6361.445621,2001-01-01 01:46:01.446 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.315659,1.310501,-0.384277,1.401686,6361.435794,2001-01-01 01:46:01.436 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.362457,1.351196,-0.408157,1.457292,6361.425998,2001-01-01 01:46:01.426 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.403061,1.399582,-0.461212,1.527745,6361.416202,2001-01-01 01:46:01.416 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.435196,1.438919,-0.526123,1.592699,6361.406406,2001-01-01 01:46:01.406 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.483704,1.524277,-0.610092,1.711608,6361.396579,2001-01-01 01:46:01.397 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.542435,1.647675,-0.656921,1.854889,6361.386783,2001-01-01 01:46:01.387 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.571594,1.810745,-0.686844,2.019226,6361.376987,2001-01-01 01:46:01.377 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.542465,1.955276,-0.651367,2.131116,6361.36716,2001-01-01 01:46:01.367 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.432999,2.078308,-0.562546,2.196204,6361.357364,2001-01-01 01:46:01.357 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.269836,2.157593,-0.451111,2.220702,6361.347568,2001-01-01 01:46:01.348 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.111313,2.162338,-0.389435,2.199945,6361.337772,2001-01-01 01:46:01.338 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.008331,2.130386,-0.37085,2.16244,6361.327945,2001-01-01 01:46:01.328 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.021408,2.075455,-0.365463,2.107495,6361.318149,2001-01-01 01:46:01.318 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.030731,1.990494,-0.358658,2.022782,6361.308353,2001-01-01 01:46:01.308 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.067963,1.885452,-0.312637,1.912405,6361.298526,2001-01-01 01:46:01.299 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.124649,1.773453,-0.249039,1.795186,6361.28873,2001-01-01 01:46:01.289 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.173737,1.661575,-0.19339,1.68179,6361.278934,2001-01-01 01:46:01.279 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.221359,1.521851,-0.144196,1.54461,6361.269138,2001-01-01 01:46:01.269 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.270737,1.367081,-0.093307,1.396751,6361.259311,2001-01-01 01:46:01.259 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.300507,1.210098,-0.057648,1.248185,6361.249515,2001-01-01 01:46:01.250 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.31781,1.056503,-0.027771,1.103618,6361.239719,2001-01-01 01:46:01.240 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.321518,0.913315,0.012024,0.96833,6361.229923,2001-01-01 01:46:01.230 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.30925,0.78598,0.051712,0.846212,6361.220096,2001-01-01 01:46:01.220 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.287476,0.68602,0.098053,0.750253,6361.2103,2001-01-01 01:46:01.210 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.283371,0.613998,0.148239,0.692292,6361.200504,2001-01-01 01:46:01.201 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.292999,0.54805,0.204239,0.654157,6361.190708,2001-01-01 01:46:01.191 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.305466,0.513504,0.239487,0.6437,6361.180881,2001-01-01 01:46:01.181 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.304367,0.481369,0.274078,0.63204,6361.171085,2001-01-01 01:46:01.171 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.295547,0.458084,0.288757,0.616904,6361.161289,2001-01-01 01:46:01.161 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.283691,0.429718,0.274811,0.58366,6361.151493,2001-01-01 01:46:01.151 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.277786,0.386475,0.241318,0.533631,6361.141666,2001-01-01 01:46:01.142 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.268875,0.322968,0.196869,0.464068,6361.13187,2001-01-01 01:46:01.132 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.264297,0.259949,0.142349,0.397102,6361.122074,2001-01-01 01:46:01.122 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.265808,0.202698,0.094254,0.34731,6361.112278,2001-01-01 01:46:01.112 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.268143,0.185806,0.060028,0.331704,6361.102451,2001-01-01 01:46:01.102 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.271515,0.184357,0.021484,0.328891,6361.092655,2001-01-01 01:46:01.093 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.286011,0.190308,-0.01799,0.34401,6361.082859,2001-01-01 01:46:01.083 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.292374,0.210159,-0.04657,0.363068,6361.073063,2001-01-01 01:46:01.073 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.285889,0.252441,-0.068802,0.387547,6361.063236,2001-01-01 01:46:01.063 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.263489,0.309265,-0.066544,0.411703,6361.05344,2001-01-01 01:46:01.053 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.215057,0.366913,-0.03186,0.426485,6361.043644,2001-01-01 01:46:01.044 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
