x_times_g,y_times_g,z_times_g,g_measured,TimeInterval,Date
-0.079514,-0.460007,-0.865143,0.983057,107134.6552,2001-01-02 05:45:34.655 +0000
-0.07103,-0.456696,-0.870636,0.985709,107134.6454,2001-01-02 05:45:34.645 +0000
-0.068176,-0.456085,-0.878006,0.991744,107134.6356,2001-01-02 05:45:34.636 +0000
-0.061188,-0.454041,-0.881744,0.993665,107134.6258,2001-01-02 05:45:34.626 +0000
-0.06398,-0.453522,-0.885666,0.997085,107134.616,2001-01-02 05:45:34.616 +0000
-0.067551,-0.453384,-0.895584,1.006077,107134.6063,2001-01-02 05:45:34.606 +0000
-0.070312,-0.44931,-0.905609,1.013386,107134.5965,2001-01-02 05:45:34.596 +0000
-0.066956,-0.444916,-0.911179,1.016208,107134.5867,2001-01-02 05:45:34.587 +0000
-0.065552,-0.438416,-0.914719,1.016472,107134.5769,2001-01-02 05:45:34.577 +0000
-0.061661,-0.432404,-0.917648,1.016294,107134.5671,2001-01-02 05:45:34.567 +0000
-0.06163,-0.429047,-0.920898,1.017808,107134.5573,2001-01-02 05:45:34.557 +0000
-0.062271,-0.423691,-0.917633,1.012641,107134.5475,2001-01-02 05:45:34.547 +0000
-0.070908,-0.427612,-0.915131,1.012593,107134.5377,2001-01-02 05:45:34.538 +0000
-0.075424,-0.426407,-0.909363,1.0072,107134.5279,2001-01-02 05:45:34.528 +0000
-0.071915,-0.428711,-0.89975,0.999257,107134.5181,2001-01-02 05:45:34.518 +0000
-0.064346,-0.431046,-0.899323,0.999361,107134.5083,2001-01-02 05:45:34.508 +0000
-0.053772,-0.433289,-0.899017,0.999431,107134.4985,2001-01-02 05:45:34.498 +0000
-0.061127,-0.432678,-0.894897,0.995886,107134.4887,2001-01-02 05:45:34.489 +0000
-0.067856,-0.425797,-0.893845,0.992404,107134.4789,2001-01-02 05:45:34.479 +0000
-0.0681,-0.418503,-0.89238,0.98799,107134.4691,2001-01-02 05:45:34.469 +0000
-0.077148,-0.415466,-0.892731,0.98769,107134.4593,2001-01-02 05:45:34.459 +0000
-0.075653,-0.412796,-0.892792,0.98651,107134.4495,2001-01-02 05:45:34.449 +0000
-0.072662,-0.414337,-0.89241,0.986586,107134.4397,2001-01-02 05:45:34.440 +0000
-0.064743,-0.414429,-0.897034,0.990259,107134.4299,2001-01-02 05:45:34.430 +0000
-0.061935,-0.41246,-0.911362,1.002267,107134.4201,2001-01-02 05:45:34.420 +0000
