Pitch_X,Roll_Y,Yaw_Z,rms_rad_per_sec,TimeInterval,Date,,,,Accel_X,Accel_Y,Accel_Z,g_measured,TimeInterval,Date,,,,Pitch_X_angle
0.376576,-0.217193,-0.060979,0.438977,107134.4933,2001-01-02 05:45:34.493 +0000,,,,-0.071915,-0.428711,-0.89975,0.999257,107134.5181,2001-01-02 05:45:34.518 +0000,,,,5.448472
0.308049,-0.148007,-0.063766,0.347659,107134.4833,2001-01-02 05:45:34.483 +0000,,,,-0.064346,-0.431046,-0.899323,0.999361,107134.5083,2001-01-02 05:45:34.508 +0000,,,,5.756521
0.233151,-0.095846,-0.056934,0.258432,107134.4733,2001-01-02 05:45:34.473 +0000,,,,-0.053772,-0.433289,-0.899017,0.999431,107134.4985,2001-01-02 05:45:34.498 +0000,,,,5.989672
0.15626,-0.065008,-0.056468,0.178415,107134.4633,2001-01-02 05:45:34.463 +0000,,,,-0.061127,-0.432678,-0.894897,0.995886,107134.4887,2001-01-02 05:45:34.489 +0000,,,,6.145932
0.092264,-0.04271,-0.066577,0.121529,107134.4533,2001-01-02 05:45:34.453 +0000,,,,-0.067856,-0.425797,-0.893845,0.992404,107134.4789,2001-01-02 05:45:34.479 +0000,,,,6.238196
0.046477,-0.039572,-0.076512,0.097878,107134.4434,2001-01-02 05:45:34.443 +0000,,,,-0.0681,-0.418503,-0.89238,0.98799,107134.4691,2001-01-02 05:45:34.469 +0000,,,,6.284673
0.027468,-0.063049,-0.087261,0.111104,107134.4334,2001-01-02 05:45:34.433 +0000,,,,-0.077148,-0.415466,-0.892731,0.98769,107134.4593,2001-01-02 05:45:34.459 +0000,,,,6.312141
0.042461,-0.082205,-0.083902,0.1249,107134.4234,2001-01-02 05:45:34.423 +0000,,,,-0.075653,-0.412796,-0.892792,0.98651,107134.4495,2001-01-02 05:45:34.449 +0000,,,,6.354602
0.088254,-0.09066,-0.070748,0.14496,107134.4134,2001-01-02 05:45:34.413 +0000,,,,-0.072662,-0.414337,-0.89241,0.986586,107134.4397,2001-01-02 05:45:34.440 +0000,,,,6.442856
0.151291,-0.109815,-0.080956,0.20372,107134.4034,2001-01-02 05:45:34.403 +0000,,,,-0.064743,-0.414429,-0.897034,0.990259,107134.4299,2001-01-02 05:45:34.430 +0000,,,,6.594147
0.213324,-0.14069,-0.092207,0.271667,107134.3934,2001-01-02 05:45:34.393 +0000,,,,-0.061935,-0.41246,-0.911362,1.002267,107134.4201,2001-01-02 05:45:34.420 +0000,,,,6.807471
0.26461,-0.171537,-0.088571,0.327549,107134.3834,2001-01-02 05:45:34.383 +0000,,,,-0.069016,-0.416412,-0.918839,1.011151,107134.4103,2001-01-02 05:45:34.410 +0000,,,,7.072081
0.29352,-0.207718,-0.081867,0.368786,107134.3735,2001-01-02 05:45:34.373 +0000,,,,-0.074463,-0.415375,-0.925278,1.016966,107134.4005,2001-01-02 05:45:34.401 +0000,,,,7.365601
0.278541,-0.218337,-0.063774,0.359615,107134.3635,2001-01-02 05:45:34.363 +0000,,,,-0.069458,-0.406586,-0.922836,1.010823,107134.3907,2001-01-02 05:45:34.391 +0000,,,,7.644142
0.241127,-0.220444,-0.04372,0.32962,107134.3535,2001-01-02 05:45:34.354 +0000,,,,-0.058334,-0.398834,-0.913849,0.998795,107134.3809,2001-01-02 05:45:34.381 +0000,,,,7.885269
0.203693,-0.217229,-0.024748,0.298817,107134.3435,2001-01-02 05:45:34.344 +0000,,,,-0.045029,-0.395203,-0.914673,0.997416,107134.3711,2001-01-02 05:45:34.371 +0000,,,,8.088962
0.16518,-0.205502,-0.01008,0.263851,107134.3336,2001-01-02 05:45:34.334 +0000,,,,-0.032944,-0.394058,-0.912201,0.994222,107134.3613,2001-01-02 05:45:34.361 +0000,,,,8.254142
0.126746,-0.195936,-0.00716,0.233467,107134.3236,2001-01-02 05:45:34.324 +0000,,,,-0.030182,-0.395065,-0.91066,0.993121,107134.3516,2001-01-02 05:45:34.352 +0000,,,,8.380888
0.096773,-0.17783,0.000068,0.202456,107134.3136,2001-01-02 05:45:34.314 +0000,,,,-0.02977,-0.39621,-0.91304,0.995746,107134.3418,2001-01-02 05:45:34.342 +0000,,,,8.477661
0.089134,-0.14693,0.005275,0.171933,107134.3036,2001-01-02 05:45:34.304 +0000,,,,-0.032181,-0.395721,-0.913483,0.996033,107134.332,2001-01-02 05:45:34.332 +0000,,,,8.566795
0.093195,-0.104316,0.005187,0.139978,107134.2936,2001-01-02 05:45:34.294 +0000,,,,-0.036514,-0.395691,-0.921402,1.003437,107134.3222,2001-01-02 05:45:34.322 +0000,,,,8.65999
0.101521,-0.059574,0.002984,0.117748,107134.2836,2001-01-02 05:45:34.284 +0000,,,,-0.039795,-0.39209,-0.927292,1.007566,107134.3124,2001-01-02 05:45:34.312 +0000,,,,8.761511
0.10138,-0.029746,0.002902,0.105693,107134.2736,2001-01-02 05:45:34.274 +0000,,,,-0.040329,-0.388367,-0.924896,1.003936,107134.3026,2001-01-02 05:45:34.303 +0000,,,,8.862891
0.089528,-0.009502,0.00811,0.090395,107134.2637,2001-01-02 05:45:34.264 +0000,,,,-0.042877,-0.388168,-0.926315,1.005273,107134.2928,2001-01-02 05:45:34.293 +0000,,,,8.952419
0.065915,0.017128,0.014289,0.069587,107134.2537,2001-01-02 05:45:34.254 +0000,,,,-0.041443,-0.380493,-0.922043,0.998326,107134.283,2001-01-02 05:45:34.283 +0000,,,,9.018334
0.033864,0.037336,0.010812,0.051553,107134.2437,2001-01-02 05:45:34.244 +0000,,,,-0.042755,-0.372177,-0.917679,0.9912,107134.2732,2001-01-02 05:45:34.273 +0000,,,,9.052198
0.001869,0.045827,0.007368,0.046453,107134.2337,2001-01-02 05:45:34.234 +0000,,,,-0.044571,-0.36821,-0.915848,0.9881,107134.2634,2001-01-02 05:45:34.263 +0000,,,,9.054067
-0.027971,0.052183,0.001806,0.059234,107134.2237,2001-01-02 05:45:34.224 +0000,,,,-0.049973,-0.370331,-0.916214,0.98949,107134.2536,2001-01-02 05:45:34.254 +0000,,,,9.026096
-0.052409,0.05107,-0.010109,0.073872,107134.2137,2001-01-02 05:45:34.214 +0000,,,,-0.052475,-0.371689,-0.920395,0.993998,107134.2438,2001-01-02 05:45:34.244 +0000,,,,8.973687
-0.068292,0.047825,-0.025167,0.087088,107134.2037,2001-01-02 05:45:34.204 +0000,,,,-0.052658,-0.38118,-0.921326,0.998455,107134.234,2001-01-02 05:45:34.234 +0000,,,,8.905395
-0.073547,0.045663,-0.035881,0.093711,107134.1938,2001-01-02 05:45:34.194 +0000,,,,-0.051163,-0.388641,-0.919876,0.999916,107134.2242,2001-01-02 05:45:34.224 +0000,,,,8.831848
-0.069195,0.034998,-0.042234,0.088297,107134.1838,2001-01-02 05:45:34.184 +0000,,,,-0.053452,-0.393356,-0.919586,1.001611,107134.2144,2001-01-02 05:45:34.214 +0000,,,,8.762653
-0.0521,0.027551,-0.043167,0.073054,107134.1738,2001-01-02 05:45:34.174 +0000,,,,-0.05336,-0.394867,-0.921112,1.003601,107134.2046,2001-01-02 05:45:34.205 +0000,,,,8.710553
-0.036112,0.017994,-0.035553,0.053777,107134.1638,2001-01-02 05:45:34.164 +0000,,,,-0.05101,-0.395294,-0.919174,1.001869,107134.1948,2001-01-02 05:45:34.195 +0000,,,,8.674441
-0.032896,0.007358,-0.03016,0.045232,107134.1538,2001-01-02 05:45:34.154 +0000,,,,-0.046875,-0.394333,-0.917496,0.999747,107134.185,2001-01-02 05:45:34.185 +0000,,,,8.641545
-0.04248,0.004157,-0.029148,0.051685,107134.1438,2001-01-02 05:45:34.144 +0000,,,,-0.045639,-0.396851,-0.914398,0.997846,107134.1752,2001-01-02 05:45:34.175 +0000,,,,8.599065
-0.060593,-0.002237,-0.024979,0.065578,107134.1338,2001-01-02 05:45:34.134 +0000,,,,-0.046005,-0.393005,-0.91185,0.994002,107134.1654,2001-01-02 05:45:34.165 +0000,,,,8.538472
-0.070069,-0.032061,-0.020687,0.079785,107134.1239,2001-01-02 05:45:34.124 +0000,,,,-0.046173,-0.388626,-0.910385,0.990941,107134.1556,2001-01-02 05:45:34.156 +0000,,,,8.468403
-0.062423,-0.077849,-0.015169,0.100932,107134.1139,2001-01-02 05:45:34.114 +0000,,,,-0.044113,-0.385178,-0.914062,0.992884,107134.1458,2001-01-02 05:45:34.146 +0000,,,,8.40598
-0.045259,-0.121472,0.001093,0.129634,107134.1039,2001-01-02 05:45:34.104 +0000,,,,-0.038315,-0.383789,-0.914856,0.992836,107134.136,2001-01-02 05:45:34.136 +0000,,,,8.360721
-0.031379,-0.14805,0.018355,0.152448,107134.0939,2001-01-02 05:45:34.094 +0000,,,,-0.037186,-0.384186,-0.917236,0.99514,107134.1262,2001-01-02 05:45:34.126 +0000,,,,8.329342
-0.023938,-0.148037,0.021611,0.151509,107134.0839,2001-01-02 05:45:34.084 +0000,,,,-0.038086,-0.387939,-0.920288,0.999439,107134.1164,2001-01-02 05:45:34.116 +0000,,,,8.305404
-0.024101,-0.10438,0.014012,0.108038,107134.0739,2001-01-02 05:45:34.074 +0000,,,,-0.037292,-0.387512,-0.927704,1.006077,107134.1066,2001-01-02 05:45:34.107 +0000,,,,8.281303
-0.035029,-0.034107,0.003062,0.048986,107134.064,2001-01-02 05:45:34.064 +0000,,,,-0.039215,-0.386047,-0.938522,1.015576,107134.0968,2001-01-02 05:45:34.097 +0000,,,,8.246274
-0.042776,0.032986,-0.002515,0.054076,107134.054,2001-01-02 05:45:34.054 +0000,,,,-0.038498,-0.388474,-0.948944,1.026104,107134.087,2001-01-02 05:45:34.087 +0000,,,,8.203498
-0.047242,0.075593,-0.002661,0.089181,107134.044,2001-01-02 05:45:34.044 +0000,,,,-0.036438,-0.390686,-0.954849,1.032328,107134.0772,2001-01-02 05:45:34.077 +0000,,,,8.156256
-0.047347,0.088395,0.004783,0.100391,107134.034,2001-01-02 05:45:34.034 +0000,,,,-0.039673,-0.390808,-0.948853,1.02695,107134.0674,2001-01-02 05:45:34.067 +0000,,,,8.108909
-0.046312,0.084156,0.013349,0.096981,107134.024,2001-01-02 05:45:34.024 +0000,,,,-0.039169,-0.385437,-0.93837,1.015201,107134.0576,2001-01-02 05:45:34.058 +0000,,,,8.062597
-0.040963,0.079899,0.013397,0.090782,107134.014,2001-01-02 05:45:34.014 +0000,,,,-0.045181,-0.382477,-0.931534,1.00801,107134.0478,2001-01-02 05:45:34.048 +0000,,,,8.021634
-0.035686,0.089493,0.014475,0.097427,107134.0041,2001-01-02 05:45:34.004 +0000,,,,-0.046478,-0.37532,-0.919098,0.993864,107134.0381,2001-01-02 05:45:34.038 +0000,,,,7.985948
-0.036809,0.100148,0.015507,0.107819,107133.994,2001-01-02 05:45:33.994 +0000,,,,-0.047638,-0.369385,-0.91275,0.985813,107134.0283,2001-01-02 05:45:34.028 +0000,,,,7.949139
-0.046338,0.093736,0.010118,0.105052,107133.9841,2001-01-02 05:45:33.984 +0000,,,,-0.055191,-0.371887,-0.909409,0.984058,107134.0185,2001-01-02 05:45:34.018 +0000,,,,7.902801
-0.059034,0.087308,-0.000636,0.105395,107133.9741,2001-01-02 05:45:33.974 +0000,,,,-0.055008,-0.376587,-0.906158,0.982836,107134.0087,2001-01-02 05:45:34.009 +0000,,,,7.843767
-0.069559,0.080866,-0.017785,0.108139,107133.9641,2001-01-02 05:45:33.964 +0000,,,,-0.052841,-0.383286,-0.90303,0.982428,107133.9989,2001-01-02 05:45:33.999 +0000,,,,7.774208
-0.080101,0.071241,-0.029584,0.111206,107133.9541,2001-01-02 05:45:33.954 +0000,,,,-0.053741,-0.393326,-0.900787,0.984384,107133.9891,2001-01-02 05:45:33.989 +0000,,,,7.694107
-0.082197,0.069098,-0.033866,0.112596,107133.9441,2001-01-02 05:45:33.944 +0000,,,,-0.057251,-0.40477,-0.904388,0.992489,107133.9793,2001-01-02 05:45:33.979 +0000,,,,7.61191
-0.065198,0.077638,-0.031638,0.106205,107133.9341,2001-01-02 05:45:33.934 +0000,,,,-0.054749,-0.407791,-0.915848,1.004026,107133.9695,2001-01-02 05:45:33.969 +0000,,,,7.546712
-0.039653,0.080861,-0.028269,0.094393,107133.9242,2001-01-02 05:45:33.924 +0000,,,,-0.051514,-0.408508,-0.926529,1.013898,107133.9597,2001-01-02 05:45:33.960 +0000,,,,7.507059
-0.015153,0.075569,-0.021678,0.080064,107133.9142,2001-01-02 05:45:33.914 +0000,,,,-0.050964,-0.405762,-0.93515,1.020659,107133.9499,2001-01-02 05:45:33.950 +0000,,,,7.491906
-0.000248,0.067082,-0.011938,0.068137,107133.9042,2001-01-02 05:45:33.904 +0000,,,,-0.050629,-0.403214,-0.932693,1.01738,107133.9401,2001-01-02 05:45:33.940 +0000,,,,7.491658
0.004027,0.056449,-0.005469,0.056856,107133.8942,2001-01-02 05:45:33.894 +0000,,,,-0.044586,-0.398041,-0.929214,1.011862,107133.9303,2001-01-02 05:45:33.930 +0000,,,,7.495685
0.005104,0.04475,0.00205,0.045087,107133.8842,2001-01-02 05:45:33.884 +0000,,,,-0.038742,-0.395172,-0.926636,1.008125,107133.9205,2001-01-02 05:45:33.920 +0000,,,,7.500789
-0.002321,0.027719,0.009526,0.029402,107133.8742,2001-01-02 05:45:33.874 +0000,,,,-0.039322,-0.395447,-0.925125,1.006867,107133.9107,2001-01-02 05:45:33.911 +0000,,,,7.498468
-0.006442,-0.002111,0.009579,0.011735,107133.8643,2001-01-02 05:45:33.864 +0000,,,,-0.042145,-0.396881,-0.926788,1.009073,107133.9009,2001-01-02 05:45:33.901 +0000,,,,7.492026
-0.003095,-0.030876,0.007543,0.031935,107133.8543,2001-01-02 05:45:33.854 +0000,,,,-0.041351,-0.397995,-0.931442,1.013753,107133.8911,2001-01-02 05:45:33.891 +0000,,,,7.488931
0.00238,-0.046881,-0.004131,0.047122,107133.8443,2001-01-02 05:45:33.844 +0000,,,,-0.042984,-0.397324,-0.942169,1.023424,107133.8813,2001-01-02 05:45:33.881 +0000,,,,7.491311
0.000396,-0.056512,-0.021214,0.060364,107133.8343,2001-01-02 05:45:33.834 +0000,,,,-0.044693,-0.399384,-0.940613,1.022867,107133.8715,2001-01-02 05:45:33.872 +0000,,,,7.491707
-0.008019,-0.054439,-0.041578,0.068968,107133.8243,2001-01-02 05:45:33.824 +0000,,,,-0.052567,-0.399139,-0.937759,1.020523,107133.8617,2001-01-02 05:45:33.862 +0000,,,,7.483688
-0.022908,-0.043832,-0.055598,0.074412,107133.8143,2001-01-02 05:45:33.814 +0000,,,,-0.061951,-0.392868,-0.930267,1.011722,107133.8519,2001-01-02 05:45:33.852 +0000,,,,7.46078
-0.030282,-0.056631,-0.059887,0.08781,107133.8043,2001-01-02 05:45:33.804 +0000,,,,-0.069733,-0.391983,-0.922836,1.005057,107133.8421,2001-01-02 05:45:33.842 +0000,,,,7.430498
-0.013239,-0.074688,-0.043695,0.087538,107133.7944,2001-01-02 05:45:33.794 +0000,,,,-0.073685,-0.390396,-0.913818,0.996445,107133.8323,2001-01-02 05:45:33.832 +0000,,,,7.417259
0.004758,-0.074624,-0.023272,0.078313,107133.7844,2001-01-02 05:45:33.784 +0000,,,,-0.07962,-0.389053,-0.907227,0.990334,107133.8225,2001-01-02 05:45:33.823 +0000,,,,7.422017
0.009956,-0.061807,-0.011518,0.063655,107133.7744,2001-01-02 05:45:33.774 +0000,,,,-0.074585,-0.384445,-0.900665,0.98212,107133.8127,2001-01-02 05:45:33.813 +0000,,,,7.431973
0.005699,-0.061813,-0.012616,0.063344,107133.7644,2001-01-02 05:45:33.764 +0000,,,,-0.067062,-0.375259,-0.895477,0.97324,107133.8029,2001-01-02 05:45:33.803 +0000,,,,7.437672
-0.003861,-0.061834,-0.018023,0.064522,107133.7544,2001-01-02 05:45:33.754 +0000,,,,-0.060532,-0.372803,-0.897675,0.973892,107133.7931,2001-01-02 05:45:33.793 +0000,,,,7.433811
-0.009271,-0.044794,-0.018106,0.049196,107133.7444,2001-01-02 05:45:33.744 +0000,,,,-0.057343,-0.378311,-0.90303,0.98075,107133.7833,2001-01-02 05:45:33.783 +0000,,,,7.42454
0.000149,-0.003252,-0.022429,0.022664,107133.7344,2001-01-02 05:45:33.734 +0000,,,,-0.05513,-0.386261,-0.909332,0.989506,107133.7735,2001-01-02 05:45:33.774 +0000,,,,7.424689
0.006361,0.049987,-0.034285,0.060948,107133.7245,2001-01-02 05:45:33.724 +0000,,,,-0.052567,-0.394836,-0.915527,0.998423,107133.7637,2001-01-02 05:45:33.764 +0000,,,,7.43105
0.007228,0.100039,-0.040827,0.108291,107133.7145,2001-01-02 05:45:33.714 +0000,,,,-0.047882,-0.400894,-0.916946,1.001898,107133.7539,2001-01-02 05:45:33.754 +0000,,,,7.438278
0.008199,0.121343,-0.041946,0.12865,107133.7045,2001-01-02 05:45:33.704 +0000,,,,-0.048645,-0.405869,-0.917725,1.004646,107133.7441,2001-01-02 05:45:33.744 +0000,,,,7.446477
0.014597,0.108588,-0.032252,0.114213,107133.6945,2001-01-02 05:45:33.695 +0000,,,,-0.046021,-0.407639,-0.920639,1.0079,107133.7343,2001-01-02 05:45:33.734 +0000,,,,7.461074
0.030704,0.061771,-0.01492,0.070576,107133.6845,2001-01-02 05:45:33.685 +0000,,,,-0.042557,-0.406158,-0.922928,1.009243,107133.7245,2001-01-02 05:45:33.725 +0000,,,,7.491778
0.053253,0.006434,0.00141,0.053659,107133.6745,2001-01-02 05:45:33.675 +0000,,,,-0.04039,-0.396759,-0.922867,1.005352,107133.7147,2001-01-02 05:45:33.715 +0000,,,,7.545031
0.071466,-0.030802,0.015525,0.079354,107133.6645,2001-01-02 05:45:33.665 +0000,,,,-0.041962,-0.389542,-0.920975,1.000849,107133.705,2001-01-02 05:45:33.705 +0000,,,,7.616497
0.076774,-0.037168,0.024126,0.088644,107133.6546,2001-01-02 05:45:33.655 +0000,,,,-0.041763,-0.385651,-0.93045,1.008072,107133.6952,2001-01-02 05:45:33.695 +0000,,,,7.693271
0.052208,-0.032912,0.029292,0.068315,107133.6446,2001-01-02 05:45:33.645 +0000,,,,-0.044891,-0.382477,-0.938507,1.014445,107133.6854,2001-01-02 05:45:33.685 +0000,,,,7.745479
0.009449,-0.007375,0.030002,0.032308,107133.6346,2001-01-02 05:45:33.635 +0000,,,,-0.052353,-0.377579,-0.946716,1.020577,107133.6756,2001-01-02 05:45:33.676 +0000,,,,7.754928
-0.039766,0.036256,0.026346,0.059916,107133.6246,2001-01-02 05:45:33.625 +0000,,,,-0.057175,-0.377899,-0.951447,1.025342,107133.6658,2001-01-02 05:45:33.666 +0000,,,,7.715162
-0.091167,0.092666,0.021572,0.131772,107133.6146,2001-01-02 05:45:33.615 +0000,,,,-0.061646,-0.376938,-0.942703,1.017139,107133.656,2001-01-02 05:45:33.656 +0000,,,,7.623995
-0.131898,0.138447,0.023309,0.192634,107133.6046,2001-01-02 05:45:33.605 +0000,,,,-0.065094,-0.369797,-0.92598,0.999212,107133.6462,2001-01-02 05:45:33.646 +0000,,,,7.492097
-0.163889,0.14481,0.020939,0.2197,107133.5947,2001-01-02 05:45:33.595 +0000,,,,-0.065216,-0.36412,-0.912521,0.984648,107133.6364,2001-01-02 05:45:33.636 +0000,,,,7.328208
-0.171133,0.108566,0.013509,0.203115,107133.5847,2001-01-02 05:45:33.585 +0000,,,,-0.064743,-0.357773,-0.905823,0.976068,107133.6266,2001-01-02 05:45:33.627 +0000,,,,7.157075
-0.150527,0.040391,0.008491,0.156083,107133.5747,2001-01-02 05:45:33.575 +0000,,,,-0.066269,-0.362457,-0.900345,0.972825,107133.6168,2001-01-02 05:45:33.617 +0000,,,,7.006548
-0.112854,-0.036282,0.007885,0.118805,107133.5647,2001-01-02 05:45:33.565 +0000,,,,-0.066254,-0.368835,-0.899536,0.974471,107133.607,2001-01-02 05:45:33.607 +0000,,,,6.893694
-0.077336,-0.106569,0.006179,0.131818,107133.5547,2001-01-02 05:45:33.555 +0000,,,,-0.070419,-0.385727,-0.903549,0.98496,107133.5972,2001-01-02 05:45:33.597 +0000,,,,6.816358
-0.057898,-0.149186,-0.002122,0.160041,107133.5447,2001-01-02 05:45:33.545 +0000,,,,-0.071823,-0.403137,-0.911362,0.999129,107133.5874,2001-01-02 05:45:33.587 +0000,,,,6.75846
-0.07048,-0.172672,-0.018171,0.187385,107133.5348,2001-01-02 05:45:33.535 +0000,,,,-0.074432,-0.416321,-0.916687,1.009544,107133.5776,2001-01-02 05:45:33.578 +0000,,,,6.68798
-0.103402,-0.170619,-0.039769,0.203432,107133.5247,2001-01-02 05:45:33.525 +0000,,,,-0.074234,-0.419876,-0.91835,1.012509,107133.5678,2001-01-02 05:45:33.568 +0000,,,,6.584578
-0.141732,-0.154717,-0.059304,0.218042,107133.5148,2001-01-02 05:45:33.515 +0000,,,,-0.071762,-0.418442,-0.921814,1.014881,107133.558,2001-01-02 05:45:33.558 +0000,,,,6.442846
-0.185406,-0.156885,-0.06173,0.250598,107133.5048,2001-01-02 05:45:33.505 +0000,,,,-0.069946,-0.414703,-0.919891,1.01147,107133.5482,2001-01-02 05:45:33.548 +0000,,,,6.25744
-0.226762,-0.218667,-0.04795,0.318647,107133.4948,2001-01-02 05:45:33.495 +0000,,,,-0.065048,-0.413544,-0.918442,1.009349,107133.5384,2001-01-02 05:45:33.538 +0000,,,,6.030678
-0.254179,-0.295358,-0.036173,0.391346,107133.4848,2001-01-02 05:45:33.485 +0000,,,,-0.060669,-0.407196,-0.90976,0.998575,107133.5286,2001-01-02 05:45:33.529 +0000,,,,5.776499
-0.252112,-0.280445,-0.037269,0.378944,107133.4748,2001-01-02 05:45:33.475 +0000,,,,-0.053268,-0.402496,-0.903275,0.990326,107133.5188,2001-01-02 05:45:33.519 +0000,,,,5.524387
-0.211267,-0.141903,-0.026684,0.255895,107133.4648,2001-01-02 05:45:33.465 +0000,,,,-0.04393,-0.393021,-0.900833,0.983817,107133.509,2001-01-02 05:45:33.509 +0000,,,,5.31312
-0.148015,0.007277,-0.0288,0.150966,107133.4549,2001-01-02 05:45:33.455 +0000,,,,-0.036865,-0.388184,-0.890884,0.972482,107133.4992,2001-01-02 05:45:33.499 +0000,,,,5.165105
-0.076749,0.041411,-0.031617,0.092763,107133.4449,2001-01-02 05:45:33.445 +0000,,,,-0.034088,-0.392471,-0.894867,0.977744,107133.4894,2001-01-02 05:45:33.489 +0000,,,,5.088356
-0.009681,0.056377,-0.030137,0.064656,107133.4349,2001-01-02 05:45:33.435 +0000,,,,-0.035065,-0.403091,-0.924118,1.008814,107133.4796,2001-01-02 05:45:33.480 +0000,,,,5.078675
0.038167,0.089418,-0.037383,0.104162,107133.4249,2001-01-02 05:45:33.425 +0000,,,,-0.040649,-0.407928,-0.954208,1.038543,107133.4698,2001-01-02 05:45:33.470 +0000,,,,5.116842
0.040277,0.107502,-0.048103,0.12447,107133.4149,2001-01-02 05:45:33.415 +0000,,,,-0.040222,-0.412018,-0.962738,1.04797,107133.46,2001-01-02 05:45:33.460 +0000,,,,5.157119
0.013754,0.092547,-0.05679,0.10945,107133.4049,2001-01-02 05:45:33.405 +0000,,,,-0.03566,-0.412674,-0.944839,1.031646,107133.4502,2001-01-02 05:45:33.450 +0000,,,,5.170873
-0.027622,0.060542,-0.063393,0.091908,107133.395,2001-01-02 05:45:33.395 +0000,,,,-0.039886,-0.411163,-0.937729,1.024686,107133.4404,2001-01-02 05:45:33.440 +0000,,,,5.143251
-0.068987,0.027469,-0.071062,0.102779,107133.385,2001-01-02 05:45:33.385 +0000,,,,-0.0448,-0.40712,-0.935852,1.021554,107133.4306,2001-01-02 05:45:33.431 +0000,,,,5.074264
-0.089144,0.014658,-0.076506,0.118383,107133.375,2001-01-02 05:45:33.375 +0000,,,,-0.053909,-0.405441,-0.924591,1.011018,107133.4208,2001-01-02 05:45:33.421 +0000,,,,4.98512
-0.077447,0.024246,-0.079658,0.113716,107133.365,2001-01-02 05:45:33.365 +0000,,,,-0.055664,-0.404099,-0.899826,0.987968,107133.411,2001-01-02 05:45:33.411 +0000,,,,4.907673
-0.054073,0.031736,-0.07311,0.096313,107133.355,2001-01-02 05:45:33.355 +0000,,,,-0.054184,-0.408279,-0.891754,0.98227,107133.4012,2001-01-02 05:45:33.401 +0000,,,,4.8536
-0.039223,0.03603,-0.064473,0.083626,107133.3451,2001-01-02 05:45:33.345 +0000,,,,-0.055496,-0.413589,-0.893631,0.986262,107133.3914,2001-01-02 05:45:33.391 +0000,,,,4.814377
-0.022218,0.054136,-0.070819,0.091867,107133.3351,2001-01-02 05:45:33.335 +0000,,,,-0.051376,-0.416351,-0.906433,0.998804,107133.3816,2001-01-02 05:45:33.382 +0000,,,,4.792159
0.001267,0.058391,-0.080288,0.099284,107133.3251,2001-01-02 05:45:33.325 +0000,,,,-0.04451,-0.412796,-0.914429,1.004272,107133.3719,2001-01-02 05:45:33.372 +0000,,,,4.793426
0.022705,0.043472,-0.088651,0.101313,107133.3151,2001-01-02 05:45:33.315 +0000,,,,-0.040619,-0.407898,-0.912384,1.000238,107133.3621,2001-01-02 05:45:33.362 +0000,,,,4.816131
0.03448,0.028575,-0.085326,0.096363,107133.3051,2001-01-02 05:45:33.305 +0000,,,,-0.040558,-0.411057,-0.911453,1.000679,107133.3523,2001-01-02 05:45:33.352 +0000,,,,4.850611
0.03991,0.007273,-0.085231,0.094393,107133.2951,2001-01-02 05:45:33.295 +0000,,,,-0.05217,-0.42276,-0.906815,1.001878,107133.3425,2001-01-02 05:45:33.342 +0000,,,,4.890521
0.021885,-0.015105,-0.083155,0.087304,107133.2852,2001-01-02 05:45:33.285 +0000,,,,-0.058655,-0.427307,-0.902557,1.000321,107133.3327,2001-01-02 05:45:33.333 +0000,,,,4.912406
-0.014362,-0.018318,-0.079117,0.08247,107133.2752,2001-01-02 05:45:33.275 +0000,,,,-0.057953,-0.423141,-0.899994,0.996191,107133.3229,2001-01-02 05:45:33.323 +0000,,,,4.898044
-0.059131,-0.017286,-0.079422,0.100514,107133.2652,2001-01-02 05:45:33.265 +0000,,,,-0.059128,-0.415909,-0.900284,0.993472,107133.3131,2001-01-02 05:45:33.313 +0000,,,,4.838913
-0.098575,-0.015185,-0.079694,0.127667,107133.2552,2001-01-02 05:45:33.255 +0000,,,,-0.059677,-0.408981,-0.901794,0.991998,107133.3033,2001-01-02 05:45:33.303 +0000,,,,4.740338
-0.122004,-0.020526,-0.078769,0.146666,107133.2452,2001-01-02 05:45:33.245 +0000,,,,-0.059341,-0.404327,-0.901764,0.990041,107133.2935,2001-01-02 05:45:33.294 +0000,,,,4.618334
