x_times_g,y_times_g,z_times_g,g_measured,TimeInterval,Date
0.144043,0.276459,-0.986313,1.034404,117286.727601,2001-01-02 08:34:46.728 +0000
0.135742,0.304886,-0.947998,1.005028,117286.708009,2001-01-02 08:34:46.708 +0000
0.128082,0.332535,-0.887802,0.956649,117286.688417,2001-01-02 08:34:46.688 +0000
0.131561,0.355362,-0.908188,0.984071,117286.668864,2001-01-02 08:34:46.669 +0000
0.147949,0.390976,-0.913086,1.004230,117286.649303,2001-01-02 08:34:46.649 +0000
0.149857,0.423248,-0.926193,1.029286,117286.629710,2001-01-02 08:34:46.630 +0000
0.134369,0.439453,-0.914780,1.023717,117286.610118,2001-01-02 08:34:46.610 +0000
0.128830,0.445129,-0.895050,1.007895,117286.590526,2001-01-02 08:34:46.591 +0000
0.134369,0.445374,-0.870010,0.986575,117286.570933,2001-01-02 08:34:46.571 +0000
0.132019,0.441101,-0.871857,0.985968,117286.551341,2001-01-02 08:34:46.551 +0000
0.124619,0.439758,-0.884338,0.995476,117286.531749,2001-01-02 08:34:46.532 +0000
0.131821,0.452347,-0.885315,1.002884,117286.512157,2001-01-02 08:34:46.512 +0000
0.147415,0.462967,-0.885010,1.009610,117286.492564,2001-01-02 08:34:46.493 +0000
0.136108,0.455917,-0.863663,0.986052,117286.473002,2001-01-02 08:34:46.473 +0000
0.136688,0.442123,-0.865692,0.981621,117286.453410,2001-01-02 08:34:46.453 +0000
0.119659,0.448669,-0.899445,1.012237,117286.433818,2001-01-02 08:34:46.434 +0000
0.131912,0.438217,-0.930786,1.037207,117286.414226,2001-01-02 08:34:46.414 +0000
0.144028,0.425827,-0.915955,1.020316,117286.394633,2001-01-02 08:34:46.395 +0000
0.126266,0.442551,-0.890594,1.002473,117286.375041,2001-01-02 08:34:46.375 +0000
0.118210,0.432709,-0.927536,1.030307,117286.355449,2001-01-02 08:34:46.355 +0000
0.121323,0.414719,-0.943710,1.037931,117286.335856,2001-01-02 08:34:46.336 +0000
0.124405,0.389511,-0.917221,1.004236,117286.316264,2001-01-02 08:34:46.316 +0000
0.121521,0.377960,-0.898499,0.982304,117286.296672,2001-01-02 08:34:46.297 +0000
0.124710,0.383423,-0.921722,1.006051,117286.277080,2001-01-02 08:34:46.277 +0000
0.125381,0.404816,-0.909851,1.003706,117286.257518,2001-01-02 08:34:46.258 +0000
0.113937,0.388046,-0.916763,1.002006,117286.237926,2001-01-02 08:34:46.238 +0000
0.109650,0.362381,-0.902298,0.978511,117286.218333,2001-01-02 08:34:46.218 +0000
0.109390,0.347488,-0.933228,1.001812,117286.198741,2001-01-02 08:34:46.199 +0000
0.103058,0.344452,-0.971970,1.036336,117286.179149,2001-01-02 08:34:46.179 +0000
0.093933,0.319351,-0.950607,1.007205,117286.159556,2001-01-02 08:34:46.160 +0000
0.087677,0.283798,-0.933563,0.979678,117286.139964,2001-01-02 08:34:46.140 +0000
0.114944,0.258636,-0.963745,1.004445,117286.120372,2001-01-02 08:34:46.120 +0000
0.114456,0.266022,-0.963181,1.005776,117286.100780,2001-01-02 08:34:46.101 +0000
0.099030,0.239822,-0.962387,0.996750,117286.081187,2001-01-02 08:34:46.081 +0000
0.094955,0.238571,-0.959824,0.993576,117286.061595,2001-01-02 08:34:46.062 +0000
0.099548,0.202316,-0.967926,0.993842,117286.042003,2001-01-02 08:34:46.042 +0000
0.109894,0.188477,-0.966782,0.991094,117286.022410,2001-01-02 08:34:46.022 +0000
0.105225,0.158463,-0.983902,1.002121,117286.002818,2001-01-02 08:34:46.003 +0000
0.080414,0.136017,-1.017242,1.029441,117285.983226,2001-01-02 08:34:45.983 +0000
0.069763,0.105606,-1.027176,1.034944,117285.963634,2001-01-02 08:34:45.964 +0000
0.081375,0.067612,-0.976151,0.981867,117285.944041,2001-01-02 08:34:45.944 +0000
0.096710,0.025055,-0.930054,0.935404,117285.924449,2001-01-02 08:34:45.924 +0000
0.108810,-0.022736,-0.991760,0.997970,117285.904857,2001-01-02 08:34:45.905 +0000
0.073029,-0.023148,-1.035553,1.038383,117285.885295,2001-01-02 08:34:45.885 +0000
0.074738,-0.042252,-1.009583,1.013226,117285.865703,2001-01-02 08:34:45.866 +0000
0.110123,-0.071259,-0.970123,0.978950,117285.846110,2001-01-02 08:34:45.846 +0000
0.159439,-0.137375,-0.935654,0.959031,117285.826518,2001-01-02 08:34:45.827 +0000
0.132339,-0.174179,-0.973602,0.997874,117285.806926,2001-01-02 08:34:45.807 +0000
0.052414,-0.195740,-1.010178,1.030301,117285.787334,2001-01-02 08:34:45.787 +0000
0.041382,-0.198166,-1.025635,1.045423,117285.767741,2001-01-02 08:34:45.768 +0000
0.042877,-0.239334,-1.009781,1.038642,117285.748149,2001-01-02 08:34:45.748 +0000
0.086365,-0.253845,-0.998627,1.033998,117285.728557,2001-01-02 08:34:45.729 +0000
0.116013,-0.282639,-0.954208,1.001927,117285.708964,2001-01-02 08:34:45.709 +0000
0.123077,-0.301651,-0.974548,1.027563,117285.689372,2001-01-02 08:34:45.689 +0000
0.091919,-0.358780,-0.979355,1.047047,117285.669812,2001-01-02 08:34:45.670 +0000
0.087280,-0.364914,-0.966553,1.036824,117285.650220,2001-01-02 08:34:45.650 +0000
0.082153,-0.379166,-0.937759,1.014844,117285.630627,2001-01-02 08:34:45.631 +0000
0.092361,-0.368118,-0.921005,0.996139,117285.611035,2001-01-02 08:34:45.611 +0000
0.096100,-0.369476,-0.953629,1.027208,117285.591443,2001-01-02 08:34:45.591 +0000
0.090210,-0.369873,-0.921631,0.997170,117285.571850,2001-01-02 08:34:45.572 +0000
0.076065,-0.377106,-0.910965,0.988864,117285.552289,2001-01-02 08:34:45.552 +0000
0.069260,-0.391968,-0.910507,0.993710,117285.532696,2001-01-02 08:34:45.533 +0000
0.085724,-0.392731,-0.910660,0.995433,117285.513104,2001-01-02 08:34:45.513 +0000
0.099808,-0.382462,-0.906540,0.988966,117285.493512,2001-01-02 08:34:45.494 +0000
0.108414,-0.377380,-0.912720,0.993593,117285.473919,2001-01-02 08:34:45.474 +0000
0.107941,-0.384521,-0.921066,1.003928,117285.454327,2001-01-02 08:34:45.454 +0000
0.104614,-0.377350,-0.934357,1.013094,117285.434735,2001-01-02 08:34:45.435 +0000
0.096573,-0.364548,-0.950851,1.022908,117285.415143,2001-01-02 08:34:45.415 +0000
0.092010,-0.343933,-0.952988,1.017321,117285.395550,2001-01-02 08:34:45.396 +0000
0.088974,-0.339752,-0.946365,1.009433,117285.375958,2001-01-02 08:34:45.376 +0000
0.088135,-0.336319,-0.957367,1.018543,117285.356366,2001-01-02 08:34:45.356 +0000
0.094513,-0.330658,-0.963821,1.023337,117285.336773,2001-01-02 08:34:45.337 +0000
0.091843,-0.300201,-0.956635,1.006829,117285.317181,2001-01-02 08:34:45.317 +0000
0.093185,-0.275940,-0.960037,1.003244,117285.297589,2001-01-02 08:34:45.298 +0000
0.091431,-0.259323,-0.954254,0.993081,117285.277997,2001-01-02 08:34:45.278 +0000
0.096268,-0.255112,-0.959473,0.997465,117285.258435,2001-01-02 08:34:45.258 +0000
0.079407,-0.225662,-0.982361,1.011070,117285.238843,2001-01-02 08:34:45.239 +0000
0.079971,-0.216263,-0.991287,1.017750,117285.219250,2001-01-02 08:34:45.219 +0000
0.085907,-0.207901,-0.996017,1.021104,117285.199658,2001-01-02 08:34:45.200 +0000
0.108093,-0.171066,-0.973267,0.994080,117285.180066,2001-01-02 08:34:45.180 +0000
0.106125,-0.150253,-0.959991,0.977457,117285.160473,2001-01-02 08:34:45.160 +0000
0.105011,-0.130859,-0.960342,0.974889,117285.140881,2001-01-02 08:34:45.141 +0000
0.103928,-0.100616,-1.018494,1.028715,117285.121289,2001-01-02 08:34:45.121 +0000
0.092484,-0.085175,-1.051544,1.059034,117285.101697,2001-01-02 08:34:45.102 +0000
0.092636,-0.062241,-1.013000,1.019130,117285.082104,2001-01-02 08:34:45.082 +0000
0.108047,-0.014526,-1.015045,1.020883,117285.062512,2001-01-02 08:34:45.063 +0000
0.160141,0.048172,-0.980164,0.994327,117285.042950,2001-01-02 08:34:45.043 +0000
0.184937,0.105728,-0.948608,0.972233,117285.023358,2001-01-02 08:34:45.023 +0000
0.178116,0.140076,-0.976440,1.002388,117285.003766,2001-01-02 08:34:45.004 +0000
0.168945,0.129562,-1.022919,1.044840,117284.984173,2001-01-02 08:34:44.984 +0000
0.161331,0.148956,-1.020081,1.043446,117284.964581,2001-01-02 08:34:44.965 +0000
0.185593,0.187286,-1.001297,1.035431,117284.944989,2001-01-02 08:34:44.945 +0000
0.211075,0.223999,-0.993088,1.039688,117284.925397,2001-01-02 08:34:44.925 +0000
0.211990,0.262207,-0.954010,1.011844,117284.905804,2001-01-02 08:34:44.906 +0000
0.218597,0.292328,-0.922256,0.991866,117284.886212,2001-01-02 08:34:44.886 +0000
0.212051,0.326553,-0.917984,0.997145,117284.866620,2001-01-02 08:34:44.867 +0000
0.194199,0.340286,-0.925232,1.004770,117284.847027,2001-01-02 08:34:44.847 +0000
0.180893,0.351227,-0.925644,1.006429,117284.827435,2001-01-02 08:34:44.827 +0000
0.179672,0.362366,-0.922180,1.006979,117284.807843,2001-01-02 08:34:44.808 +0000
0.177414,0.368759,-0.902466,0.990910,117284.788281,2001-01-02 08:34:44.788 +0000
0.182388,0.372635,-0.899033,0.990142,117284.768689,2001-01-02 08:34:44.769 +0000
0.176392,0.381531,-0.902664,0.995732,117284.749096,2001-01-02 08:34:44.749 +0000
0.167114,0.385468,-0.913147,1.005162,117284.729504,2001-01-02 08:34:44.730 +0000
0.172226,0.387573,-0.912079,1.005864,117284.709912,2001-01-02 08:34:44.710 +0000
0.180344,0.390350,-0.891922,0.990163,117284.690320,2001-01-02 08:34:44.690 +0000
0.175354,0.388733,-0.901169,0.996979,117284.670754,2001-01-02 08:34:44.671 +0000
0.180161,0.394180,-0.910217,1.008133,117284.651162,2001-01-02 08:34:44.651 +0000
0.180206,0.401886,-0.899231,1.001301,117284.631570,2001-01-02 08:34:44.632 +0000
0.174362,0.399155,-0.912689,1.011300,117284.611977,2001-01-02 08:34:44.612 +0000
0.177887,0.402130,-0.912079,1.012541,117284.592385,2001-01-02 08:34:44.592 +0000
0.180283,0.399536,-0.897583,0.998892,117284.572793,2001-01-02 08:34:44.573 +0000
0.173401,0.395798,-0.918304,1.014892,117284.553201,2001-01-02 08:34:44.553 +0000
0.167862,0.401962,-0.929825,1.026804,117284.533608,2001-01-02 08:34:44.534 +0000
0.178558,0.403107,-0.913208,1.014065,117284.514047,2001-01-02 08:34:44.514 +0000
0.181473,0.406525,-0.898468,1.002716,117284.494454,2001-01-02 08:34:44.494 +0000
0.180084,0.407944,-0.907196,1.010867,117284.474862,2001-01-02 08:34:44.475 +0000
0.164368,0.401917,-0.931854,1.028059,117284.455270,2001-01-02 08:34:44.455 +0000
0.159012,0.388565,-0.911697,1.003723,117284.435677,2001-01-02 08:34:44.436 +0000
0.178787,0.385300,-0.891876,0.987858,117284.416085,2001-01-02 08:34:44.416 +0000
0.191360,0.392014,-0.890137,0.991280,117284.396493,2001-01-02 08:34:44.396 +0000
0.190262,0.392654,-0.910782,1.009901,117284.376931,2001-01-02 08:34:44.377 +0000
0.173599,0.380661,-0.910400,1.001932,117284.357339,2001-01-02 08:34:44.357 +0000
0.173981,0.376160,-0.886002,0.978143,117284.337747,2001-01-02 08:34:44.338 +0000
0.181091,0.380524,-0.914978,1.007361,117284.318154,2001-01-02 08:34:44.318 +0000
0.165939,0.370544,-0.942261,1.026009,117284.298562,2001-01-02 08:34:44.299 +0000
0.154541,0.354370,-0.921326,0.999151,117284.278970,2001-01-02 08:34:44.279 +0000
0.171066,0.338303,-0.901703,0.978152,117284.259377,2001-01-02 08:34:44.259 +0000
0.182602,0.335068,-0.911667,0.988307,117284.239785,2001-01-02 08:34:44.240 +0000
0.182220,0.328461,-0.967834,1.038169,117284.220193,2001-01-02 08:34:44.220 +0000
0.171188,0.324921,-0.949509,1.018060,117284.200601,2001-01-02 08:34:44.201 +0000
0.178894,0.320129,-0.915543,0.986258,117284.181008,2001-01-02 08:34:44.181 +0000
0.180710,0.311920,-0.926697,0.994343,117284.161416,2001-01-02 08:34:44.161 +0000
0.168304,0.285400,-0.954025,1.009923,117284.141824,2001-01-02 08:34:44.142 +0000
0.168579,0.271500,-0.948669,1.001052,117284.122231,2001-01-02 08:34:44.122 +0000
0.178741,0.258347,-0.955078,1.005418,117284.102639,2001-01-02 08:34:44.103 +0000
0.176270,0.257584,-0.928772,0.979815,117284.083047,2001-01-02 08:34:44.083 +0000
0.168732,0.231812,-0.964188,1.005915,117284.063455,2001-01-02 08:34:44.063 +0000
0.165680,0.215134,-0.970261,1.007541,117284.043862,2001-01-02 08:34:44.044 +0000
0.160324,0.192413,-0.996094,1.027098,117284.024270,2001-01-02 08:34:44.024 +0000
0.153442,0.182251,-0.991028,1.019263,117284.004678,2001-01-02 08:34:44.005 +0000
0.170807,0.167267,-1.004303,1.032365,117283.985085,2001-01-02 08:34:43.985 +0000
0.172440,0.157913,-0.977417,1.004996,117283.965524,2001-01-02 08:34:43.966 +0000
0.164032,0.139206,-0.963516,0.987243,117283.945931,2001-01-02 08:34:43.946 +0000
0.161255,0.110535,-0.968597,0.988131,117283.926339,2001-01-02 08:34:43.926 +0000
0.171539,0.081558,-0.998703,1.016605,117283.906747,2001-01-02 08:34:43.907 +0000
0.191162,0.060928,-1.000259,1.020183,117283.887154,2001-01-02 08:34:43.887 +0000
0.172409,0.040909,-0.986740,1.002524,117283.867562,2001-01-02 08:34:43.868 +0000
0.141235,0.011536,-0.977112,0.987334,117283.847970,2001-01-02 08:34:43.848 +0000
0.165527,0.008759,-0.956818,0.971070,117283.828378,2001-01-02 08:34:43.828 +0000
0.222427,-0.038818,-0.923294,0.950501,117283.808785,2001-01-02 08:34:43.809 +0000
0.176880,-0.085098,-0.983322,1.002722,117283.789193,2001-01-02 08:34:43.789 +0000
0.166443,-0.121185,-0.990250,1.011426,117283.769601,2001-01-02 08:34:43.770 +0000
0.117065,-0.140503,-0.995148,1.011812,117283.750039,2001-01-02 08:34:43.750 +0000
0.118500,-0.178391,-0.994888,1.017678,117283.730447,2001-01-02 08:34:43.730 +0000
0.133087,-0.191071,-0.984039,1.011214,117283.710854,2001-01-02 08:34:43.711 +0000
0.151947,-0.223160,-0.986298,1.022581,117283.691262,2001-01-02 08:34:43.691 +0000
0.144882,-0.279327,-0.983887,1.032980,117283.671685,2001-01-02 08:34:43.672 +0000
0.135361,-0.308060,-0.976044,1.032417,117283.652093,2001-01-02 08:34:43.652 +0000
0.121994,-0.320999,-0.957169,1.016904,117283.632500,2001-01-02 08:34:43.633 +0000
0.118942,-0.343018,-0.955322,1.021983,117283.612908,2001-01-02 08:34:43.613 +0000
0.124832,-0.353348,-0.968079,1.038082,117283.593316,2001-01-02 08:34:43.593 +0000
0.125870,-0.377396,-0.957703,1.037046,117283.573723,2001-01-02 08:34:43.574 +0000
0.123276,-0.419540,-0.946899,1.042991,117283.554131,2001-01-02 08:34:43.554 +0000
0.128586,-0.424622,-0.926666,1.027399,117283.534539,2001-01-02 08:34:43.535 +0000
0.134293,-0.413635,-0.903687,1.002885,117283.514947,2001-01-02 08:34:43.515 +0000
0.149872,-0.418976,-0.881287,0.987253,117283.495354,2001-01-02 08:34:43.495 +0000
0.146347,-0.424805,-0.882629,0.990410,117283.475762,2001-01-02 08:34:43.476 +0000
0.116898,-0.430862,-0.888947,0.994753,117283.456170,2001-01-02 08:34:43.456 +0000
0.121780,-0.429703,-0.892548,0.998056,117283.436608,2001-01-02 08:34:43.437 +0000
0.125717,-0.456329,-0.898590,1.015631,117283.417016,2001-01-02 08:34:43.417 +0000
0.124466,-0.452347,-0.898529,1.013639,117283.397423,2001-01-02 08:34:43.397 +0000
0.109543,-0.449615,-0.924500,1.033854,117283.377831,2001-01-02 08:34:43.378 +0000
0.104675,-0.423904,-0.921967,1.020134,117283.358239,2001-01-02 08:34:43.358 +0000
0.120575,-0.405899,-0.926193,1.018394,117283.338647,2001-01-02 08:34:43.339 +0000
0.126678,-0.396393,-0.946213,1.033679,117283.319054,2001-01-02 08:34:43.319 +0000
0.110428,-0.406525,-0.956696,1.045334,117283.299462,2001-01-02 08:34:43.299 +0000
0.081100,-0.376068,-0.902786,0.981340,117283.279870,2001-01-02 08:34:43.280 +0000
0.065430,-0.355042,-0.894852,0.964933,117283.260277,2001-01-02 08:34:43.260 +0000
0.085785,-0.324860,-0.924927,0.984064,117283.240685,2001-01-02 08:34:43.241 +0000
0.073013,-0.318329,-0.923660,0.979700,117283.221093,2001-01-02 08:34:43.221 +0000
0.074005,-0.319016,-0.943405,0.998630,117283.201501,2001-01-02 08:34:43.202 +0000
0.065247,-0.315094,-0.937637,0.991315,117283.181908,2001-01-02 08:34:43.182 +0000
0.082596,-0.304153,-0.934341,0.986066,117283.162316,2001-01-02 08:34:43.162 +0000
0.102310,-0.270432,-0.964844,1.007236,117283.142724,2001-01-02 08:34:43.143 +0000
0.088547,-0.266907,-0.974609,1.014368,117283.123131,2001-01-02 08:34:43.123 +0000
0.077423,-0.256714,-0.968719,1.005144,117283.103539,2001-01-02 08:34:43.104 +0000
0.086929,-0.243408,-0.952469,0.986915,117283.083947,2001-01-02 08:34:43.084 +0000
0.100723,-0.215729,-0.947891,0.977334,117283.064355,2001-01-02 08:34:43.064 +0000
0.102753,-0.188599,-0.971481,0.994939,117283.044762,2001-01-02 08:34:43.045 +0000
0.107071,-0.159058,-0.985306,1.003788,117283.025170,2001-01-02 08:34:43.025 +0000
0.097244,-0.153259,-0.974274,0.991037,117283.005578,2001-01-02 08:34:43.006 +0000
0.105362,-0.147659,-0.995300,1.011695,117282.985985,2001-01-02 08:34:42.986 +0000
0.124313,-0.135788,-1.021744,1.038197,117282.966393,2001-01-02 08:34:42.966 +0000
0.135178,-0.103775,-1.036316,1.050235,117282.946801,2001-01-02 08:34:42.947 +0000
0.135483,-0.066910,-1.015732,1.026910,117282.927209,2001-01-02 08:34:42.927 +0000
0.139420,-0.059052,-0.995926,1.007369,117282.907616,2001-01-02 08:34:42.908 +0000
0.147522,-0.056946,-1.003433,1.015817,117282.888024,2001-01-02 08:34:42.888 +0000
0.166321,-0.043839,-1.035278,1.049469,117282.868432,2001-01-02 08:34:42.868 +0000
0.181320,-0.010895,-1.039230,1.054986,117282.848839,2001-01-02 08:34:42.849 +0000
0.171265,0.013306,-1.030594,1.044812,117282.829247,2001-01-02 08:34:42.829 +0000
0.173096,0.032669,-1.025177,1.040201,117282.809655,2001-01-02 08:34:42.810 +0000
0.170288,0.049393,-1.005600,1.021112,117282.790063,2001-01-02 08:34:42.790 +0000
0.176956,0.056473,-1.002274,1.019340,117282.770470,2001-01-02 08:34:42.770 +0000
0.186920,0.073853,-0.974701,0.995206,117282.750878,2001-01-02 08:34:42.751 +0000
0.188904,0.086761,-0.959915,0.982166,117282.731286,2001-01-02 08:34:42.731 +0000
0.166901,0.106857,-0.968246,0.988320,117282.711693,2001-01-02 08:34:42.712 +0000
0.168228,0.128021,-0.997101,1.019265,117282.692101,2001-01-02 08:34:42.692 +0000
0.187851,0.152237,-0.985504,1.014733,117282.672542,2001-01-02 08:34:42.673 +0000
0.190140,0.158295,-0.992569,1.022939,117282.652950,2001-01-02 08:34:42.653 +0000
0.176315,0.169098,-0.980087,1.010075,117282.633357,2001-01-02 08:34:42.633 +0000
0.186661,0.190811,-0.975540,1.011400,117282.613765,2001-01-02 08:34:42.614 +0000
0.210052,0.193909,-0.981628,1.022407,117282.594173,2001-01-02 08:34:42.594 +0000
0.196747,0.198288,-0.947357,0.987681,117282.574580,2001-01-02 08:34:42.575 +0000
0.195984,0.221252,-0.933884,0.979541,117282.554988,2001-01-02 08:34:42.555 +0000
0.192307,0.243118,-0.970993,1.019272,117282.535396,2001-01-02 08:34:42.535 +0000
0.195038,0.258682,-1.018677,1.068952,117282.515804,2001-01-02 08:34:42.516 +0000
0.186417,0.280029,-0.968369,1.025137,117282.496211,2001-01-02 08:34:42.496 +0000
0.190964,0.295395,-0.928360,0.992763,117282.476619,2001-01-02 08:34:42.477 +0000
0.192932,0.304443,-0.911697,0.980357,117282.457027,2001-01-02 08:34:42.457 +0000
0.188828,0.309250,-0.927872,0.996111,117282.437434,2001-01-02 08:34:42.437 +0000
0.186935,0.317261,-0.946259,1.015384,117282.417842,2001-01-02 08:34:42.418 +0000
0.181824,0.312546,-0.930389,0.998183,117282.398250,2001-01-02 08:34:42.398 +0000
0.187637,0.310104,-0.931198,0.999251,117282.378658,2001-01-02 08:34:42.379 +0000
0.188934,0.329147,-0.903229,0.979723,117282.359065,2001-01-02 08:34:42.359 +0000
0.189377,0.335495,-0.927811,1.004616,117282.339473,2001-01-02 08:34:42.339 +0000
0.198624,0.351944,-0.936951,1.020388,117282.319881,2001-01-02 08:34:42.320 +0000
0.178696,0.325134,-0.912186,0.984747,117282.300319,2001-01-02 08:34:42.300 +0000
0.196625,0.313370,-0.918045,0.989782,117282.280727,2001-01-02 08:34:42.281 +0000
0.191208,0.292496,-0.960571,1.022160,117282.261134,2001-01-02 08:34:42.261 +0000
0.179031,0.284302,-0.943008,1.001072,117282.241542,2001-01-02 08:34:42.242 +0000
0.184952,0.279510,-0.941559,0.999433,117282.221950,2001-01-02 08:34:42.222 +0000
0.196350,0.275375,-0.961639,1.019380,117282.202358,2001-01-02 08:34:42.202 +0000
0.178589,0.229904,-0.973618,1.016209,117282.182765,2001-01-02 08:34:42.183 +0000
0.166870,0.270737,-0.940598,0.992909,117282.163173,2001-01-02 08:34:42.163 +0000
0.203720,0.246445,-0.953827,1.005993,117282.143581,2001-01-02 08:34:42.144 +0000
0.198700,0.259583,-0.962097,1.016118,117282.123988,2001-01-02 08:34:42.124 +0000
0.187271,0.221786,-0.986160,1.027994,117282.104396,2001-01-02 08:34:42.104 +0000
0.191681,0.212341,-0.967545,1.008946,117282.084834,2001-01-02 08:34:42.085 +0000
0.190704,0.199783,-0.966690,1.005371,117282.065242,2001-01-02 08:34:42.065 +0000
0.216553,0.202652,-0.953491,0.998553,117282.045650,2001-01-02 08:34:42.046 +0000
0.216736,0.194443,-0.966263,1.009181,117282.026057,2001-01-02 08:34:42.026 +0000
0.195587,0.204712,-1.000443,1.039734,117282.006465,2001-01-02 08:34:42.006 +0000
0.169510,0.161301,-1.022720,1.049147,117281.986873,2001-01-02 08:34:41.987 +0000
0.178970,0.124878,-0.966431,0.990764,117281.967281,2001-01-02 08:34:41.967 +0000
0.183701,0.139709,-0.933609,0.961712,117281.947688,2001-01-02 08:34:41.948 +0000
0.202957,0.123672,-0.935394,0.965116,117281.928096,2001-01-02 08:34:41.928 +0000
0.234390,0.123199,-0.954086,0.990150,117281.908504,2001-01-02 08:34:41.909 +0000
0.249603,0.105362,-0.997391,1.033533,117281.888911,2001-01-02 08:34:41.889 +0000
0.186340,0.030289,-0.992477,1.010273,117281.869319,2001-01-02 08:34:41.869 +0000
0.207077,0.038910,-1.011612,1.033322,117281.849727,2001-01-02 08:34:41.850 +0000
0.220886,0.031311,-1.017471,1.041642,117281.830135,2001-01-02 08:34:41.830 +0000
0.216003,0.027893,-0.995041,1.018598,117281.810542,2001-01-02 08:34:41.811 +0000
0.201508,0.018646,-0.993774,1.014170,117281.790950,2001-01-02 08:34:41.791 +0000
0.198883,-0.005646,-0.989792,1.009591,117281.771358,2001-01-02 08:34:41.771 +0000
0.209686,-0.042816,-1.002625,1.025211,117281.751765,2001-01-02 08:34:41.752 +0000
0.206558,-0.076050,-0.983719,1.008044,117281.732173,2001-01-02 08:34:41.732 +0000
0.176926,-0.101166,-0.957352,0.978805,117281.712581,2001-01-02 08:34:41.713 +0000
0.166641,-0.127686,-0.962448,0.985078,117281.692989,2001-01-02 08:34:41.693 +0000
0.189407,-0.139694,-0.973648,1.001689,117281.673425,2001-01-02 08:34:41.673 +0000
0.185699,-0.172150,-0.978973,1.011192,117281.653833,2001-01-02 08:34:41.654 +0000
0.167007,-0.191696,-0.972534,1.005217,117281.634241,2001-01-02 08:34:41.634 +0000
0.143768,-0.203659,-0.975998,1.007332,117281.614648,2001-01-02 08:34:41.615 +0000
0.148026,-0.219681,-0.964127,0.999856,117281.595056,2001-01-02 08:34:41.595 +0000
0.159454,-0.246445,-0.972992,1.016304,117281.575464,2001-01-02 08:34:41.575 +0000
0.165878,-0.261459,-0.949295,0.998518,117281.555872,2001-01-02 08:34:41.556 +0000
0.160416,-0.288330,-0.903793,0.962138,117281.536279,2001-01-02 08:34:41.536 +0000
0.150909,-0.323792,-0.916214,0.983393,117281.516687,2001-01-02 08:34:41.517 +0000
0.163788,-0.352905,-0.932434,1.010347,117281.497125,2001-01-02 08:34:41.497 +0000
0.194077,-0.375244,-0.901001,0.995126,117281.477533,2001-01-02 08:34:41.478 +0000
0.183304,-0.389008,-0.866150,0.967028,117281.457941,2001-01-02 08:34:41.458 +0000
0.154037,-0.409531,-0.880249,0.982996,117281.438348,2001-01-02 08:34:41.438 +0000
0.156586,-0.406677,-0.888702,0.989797,117281.418756,2001-01-02 08:34:41.419 +0000
0.146759,-0.418625,-0.874344,0.980440,117281.399164,2001-01-02 08:34:41.399 +0000
0.141678,-0.387756,-0.882339,0.974141,117281.379572,2001-01-02 08:34:41.380 +0000
0.152710,-0.388672,-0.932190,1.021452,117281.359979,2001-01-02 08:34:41.360 +0000
0.134613,-0.395782,-0.992752,1.077182,117281.340387,2001-01-02 08:34:41.340 +0000
0.126022,-0.404266,-0.973404,1.061522,117281.320795,2001-01-02 08:34:41.321 +0000
0.145996,-0.373550,-0.902374,0.987489,117281.301202,2001-01-02 08:34:41.301 +0000
0.154984,-0.341522,-0.872742,0.949913,117281.281610,2001-01-02 08:34:41.282 +0000
0.151871,-0.319519,-0.907166,0.973708,117281.262018,2001-01-02 08:34:41.262 +0000
0.130783,-0.309341,-0.961411,1.018384,117281.242426,2001-01-02 08:34:41.242 +0000
0.102692,-0.315475,-0.940018,0.996847,117281.222833,2001-01-02 08:34:41.223 +0000
0.122345,-0.304108,-0.924835,0.981208,117281.203272,2001-01-02 08:34:41.203 +0000
0.148239,-0.289978,-0.956421,1.010348,117281.183679,2001-01-02 08:34:41.184 +0000
0.132034,-0.271378,-0.984833,1.030036,117281.164087,2001-01-02 08:34:41.164 +0000
0.099716,-0.260605,-0.964355,1.003912,117281.144495,2001-01-02 08:34:41.144 +0000
0.111725,-0.247742,-0.941040,0.979497,117281.124902,2001-01-02 08:34:41.125 +0000
0.131165,-0.232666,-0.961884,0.998277,117281.105310,2001-01-02 08:34:41.105 +0000
0.157303,-0.230713,-0.974701,1.013911,117281.085718,2001-01-02 08:34:41.086 +0000
0.164658,-0.196762,-1.001511,1.033852,117281.066126,2001-01-02 08:34:41.066 +0000
0.146835,-0.199249,-1.010422,1.040295,117281.046533,2001-01-02 08:34:41.047 +0000
0.135239,-0.171051,-0.997040,1.020606,117281.026941,2001-01-02 08:34:41.027 +0000
0.164230,-0.130234,-0.964828,0.987333,117281.007349,2001-01-02 08:34:41.007 +0000
0.172470,-0.134811,-0.995499,1.019283,117280.987756,2001-01-02 08:34:40.988 +0000
0.156509,-0.122253,-1.036102,1.054964,117280.968164,2001-01-02 08:34:40.968 +0000
0.148026,-0.093292,-1.025925,1.040738,117280.948572,2001-01-02 08:34:40.949 +0000
0.155991,-0.084152,-1.016525,1.031862,117280.928980,2001-01-02 08:34:40.929 +0000
0.156250,-0.070648,-1.008530,1.023004,117280.909387,2001-01-02 08:34:40.909 +0000
0.149445,-0.053040,-1.015808,1.028111,117280.889795,2001-01-02 08:34:40.890 +0000
0.150421,-0.033722,-0.990601,1.002523,117280.870203,2001-01-02 08:34:40.870 +0000
